file name,c_H_1,c_H_2,c_H_3,c_S_1,c_S_2,c_S_3,c_V_1,c_V_2,c_V_3,Sum_H,Sum_S,Sum_V
abstract_0001.jpg,781.5875000000002,1.6833333333333365,121.0729166666667,773.7687500000003,2.4062499999999956,117.57187500000003,764.5437500000002,2.5854166666666663,115.65520833333336,904.3437500000002,893.7468750000003,882.7843750000002
abstract_0002.jpg,1021.3724489795921,1.2499999999999984,-21.385738831615125,1015.933673469388,0.467687074829932,-18.73969072164949,1017.0000000000003,0.30612244897959523,-17.319587628865985,1001.2367101479771,997.6616698225685,999.986534820114
abstract_0003.jpg,733.2187500000002,-2.48363095238095,-26.88764880952382,729.964285714286,-2.8809523809523867,-26.633928571428584,707.6473214285717,-0.7604166666666684,-17.67038690476191,703.8474702380954,700.449404761905,689.2165178571431
abstract_0004.jpg,959.2053571428575,-1.6190476190476197,-34.593750000000014,962.1651785714288,-1.700892857142858,-34.81026785714287,962.5178571428575,-1.44642857142858,-36.568452380952394,922.9925595238099,925.654017857143,924.5029761904765
abstract_0005.jpg,801.1607142857146,-0.020833333333334095,-70.35416666666669,800.4776785714288,-0.1235119047619068,-70.40401785714288,801.0178571428575,-0.20535714285714024,-70.40476190476193,730.7857142857144,729.950148809524,730.4077380952384
abstract_0006.jpg,1307.1265822784815,0.5042194092827007,-61.19620253164559,1300.0284810126586,0.45675105485232637,-58.359177215189895,1294.2405063291144,0.6223628691983131,-54.53586497890297,1246.4345991561186,1242.126054852321,1240.3270042194097
abstract_0007.jpg,807.9656862745101,1.6290849673202608,6.573432343234325,803.730392156863,2.1094771241830097,6.989273927392742,807.1421568627454,2.2042483660130676,8.144389438943897,816.1682035850647,812.8291432084388,817.4907946677024
abstract_0008.jpg,898.4207317073174,0.33536585365853844,-17.82215447154472,880.4573170731711,0.9207317073170724,-19.23882113821139,882.1097560975613,0.7967479674796729,-20.16463414634147,880.9339430894312,862.1392276422768,862.7418699186995
abstract_0009.jpg,1087.338607594937,-3.5453586497890295,-55.387658227848114,1079.2943037974687,-3.3976793248945127,-52.74736286919833,1066.1803797468358,-3.8744725738396633,-52.12921940928272,1028.4055907173,1023.1492616033757,1010.1766877637133
abstract_0010.jpg,1240.333333333334,-0.3137254901960778,-55.32679738562093,1238.7598039215693,-0.2500000000000014,-55.28022875816995,1236.64705882353,-0.00653594771242731,-55.22549019607845,1184.692810457517,1183.2295751633994,1181.4150326797392
abstract_0011.jpg,873.5380434782612,-0.012681159420293768,18.125457875457883,876.7989130434786,0.05615942028985641,19.97161172161173,876.3586956521742,0.3297101449275398,20.61355311355312,891.6508201942988,896.8266841853801,897.3019589106549
abstract_0012.jpg,1104.5326086956527,0.47463768115942045,-45.50790754257908,1102.7500000000005,-0.07850241545893664,-45.662408759124105,1101.4130434782612,0.7971014492753628,-45.27493917274941,1059.4993388342332,1057.0090888254176,1056.9352057547871
abstract_0013.jpg,899.6714285714288,0.754761904761899,61.90887290167868,892.7571428571431,-0.3190476190476196,62.952038369304574,882.2035714285718,-1.6130952380952364,62.26798561151081,962.3350633778695,955.3901336074,942.8584618019873
abstract_0014.jpg,979.7180851063833,5.1507092198581566,-47.29838709677421,980.2127659574471,4.138297872340425,-47.338709677419374,984.2606382978727,5.140070921985818,-46.28584229390683,937.5704072294673,937.0123541523682,943.1148669259517
abstract_0015.jpg,1185.5468750000007,3.689236111111111,-129.90017361111117,1164.8958333333337,1.9548611111111134,-122.76388888888894,1113.0989583333337,-1.8732638888888913,-119.49565972222227,1059.3359375000007,1044.0868055555559,991.7300347222225
abstract_0016.jpg,701.4200000000003,0.5400000000000017,20.410000000000007,702.7550000000003,0.5816666666666651,20.827500000000008,707.6300000000003,-0.23333333333333475,22.831666666666674,722.3700000000002,724.164166666667,730.2283333333337
abstract_0018.jpg,938.7812500000002,-1.084821428571433,-12.829613095238098,941.5178571428575,-0.9285714285714289,-16.059523809523814,944.0982142857146,-1.5892857142857102,-14.278273809523816,924.8668154761907,924.5297619047622,928.230654761905
abstract_0019.jpg,905.4508928571431,0.19791666666666372,-98.92038690476195,908.6919642857146,0.26339285714285476,-99.57366071428574,910.5535714285717,0.3154761904761849,-100.20535714285718,806.7284226190478,809.3816964285717,810.6636904761906
abstract_0020.jpg,1284.0200000000007,-0.5000000000000094,-52.81333333333335,1282.6500000000005,-0.9633333333333444,-52.10166666666668,1281.9450000000006,-0.8316666666666678,-52.16083333333334,1230.7066666666674,1229.5850000000005,1228.9525000000006
abstract_0021.jpg,1042.8883928571433,0.04613095238095483,-80.72544642857144,1045.120535714286,0.47767857142856734,-81.2700892857143,1047.9196428571431,0.3005952380952416,-81.70386904761907,962.2090773809529,964.3281250000003,966.5163690476193
abstract_0022.jpg,1409.8906250000005,-0.572916666666662,-3.9391534391534377,1412.6562500000005,0.12500000000000414,-4.380952380952381,1421.7109375000007,0.3411458333333323,1.7367724867724932,1405.3785548941803,1408.4002976190482,1423.7888558201064
abstract_0023.jpg,963.4732142857146,0.15178571428571314,-98.43005952380955,963.6026785714288,0.028273809523811394,-98.47247023809526,963.964285714286,-0.13988095238095305,-98.30059523809528,865.1949404761907,865.1584821428573,865.5238095238097
abstract_0025.jpg,988.5646551724141,0.5502873563218391,-122.69782608695657,1011.6681034482762,-0.26580459770114995,-126.62246376811598,1002.7456896551727,0.21408045977011314,-124.38623188405802,866.4171164417794,884.779835082459,878.5735382308848
abstract_0026.jpg,1074.1048387096776,-3.0349462365591418,-91.73441734417348,1048.3427419354841,-2.8454301075268766,-84.4668021680217,1036.7500000000005,-1.698924731182795,-81.20054200542008,979.335475128945,961.0305096599355,953.8505332633976
abstract_0027.jpg,537.8000000000002,-0.9733333333333348,8.526666666666669,603.5200000000003,-0.6566666666666673,-43.63666666666668,639.9450000000003,0.41500000000000115,-49.33083333333335,545.3533333333335,559.226666666667,591.0291666666669
abstract_0028.jpg,640.3673469387758,3.0986394557823123,-27.94759450171822,636.5306122448981,2.625850340136057,-29.452749140893477,657.0153061224493,2.88605442176871,-25.74484536082475,615.5183918928399,609.7037134441406,634.1565151833931
abstract_0029.jpg,1071.0810810810815,0.3333333333333398,-89.03603603603607,1063.5540540540544,3.1171171171171284,-89.28153153153157,1047.4391891891896,3.2094594594594636,-88.34797297297301,982.3783783783787,977.3896396396401,962.300675675676
abstract_0030.jpg,1005.6179245283022,0.5707547169811301,-25.222484276729567,1006.3301886792456,0.5566037735849086,-25.32547169811322,1008.3349056603777,0.6116352201257863,-25.43632075471699,980.9661949685537,981.5613207547173,983.5102201257864
abstract_0031.jpg,762.5390625000002,0.44010416666666413,35.08723958333334,761.8710937500002,0.09505208333333078,34.65950520833334,759.6953125000002,0.35677083333333304,34.63151041666667,798.0664062500002,796.625651041667,794.6835937500002
abstract_0032.jpg,1364.2000000000005,-0.1555555555555591,-39.257703081232506,1349.6666666666672,-0.2805555555555542,-28.218487394957993,1353.4583333333337,-0.1888888888888845,-21.754901960784316,1324.7867413632125,1321.1676237161537,1331.5145424836605
abstract_0033.jpg,924.0324074074077,2.489197530864201,-9.650462962962967,925.2546296296299,1.5077160493827155,-9.406635802469138,921.5370370370373,1.033950617283953,-9.929012345679018,916.871141975309,917.3557098765434,912.6419753086423
abstract_0034.jpg,885.069230769231,0.08205128205128191,-18.846253229974163,882.8076923076925,0.3897435897435912,-18.559431524547808,874.8961538461541,0.49615384615384267,-19.14534883720931,866.3050288213082,864.6380043728883,856.2469588550986
abstract_0035.jpg,998.5044642857146,-0.16517857142856787,-129.47972972972977,1001.2633928571431,0.18303571428571175,-130.06681681681687,1011.6339285714288,-0.3273809523809569,-131.6576576576577,868.8595559845562,871.3796117546119,879.6488899613901
