Word,Method,Pos,Count
El,upos,PROPN,3
El,xpos,NNP,3
tiempo,upos,X,1
tiempo,xpos,FW,1
no,upos,DET,9
no,upos,INTJ,1
no,xpos,DT,9
no,xpos,UH,1
ha,upos,NOUN,1
ha,xpos,NN,1
logrado,upos,NOUN,1
logrado,xpos,NN,1
que,upos,X,1
que,upos,ADP,8
que,upos,NOUN,6
que,xpos,FW,1
que,xpos,IN,8
que,xpos,NN,6
the,upos,X,1
the,xpos,FW,1
olvide,upos,NOUN,1
olvide,xpos,NN,1
a,upos,DET,3
a,xpos,DT,3
borrado,upos,NOUN,1
borrado,xpos,NN,1
las,upos,PROPN,1
las,xpos,NNP,1
huella,upos,NOUN,1
huella,xpos,NNS,1
de,upos,PROPN,3
de,upos,X,1
de,xpos,NNP,3
de,xpos,FW,1
tu,upos,X,3
tu,xpos,FW,3
amor,upos,X,1
amor,xpos,FW,1
Todavia,upos,PROPN,1
Todavia,xpos,NNP,1
siento,upos,X,3
siento,xpos,FW,3
el,upos,X,2
el,xpos,FW,2
sabor,upos,X,1
sabor,xpos,FW,1
tus,upos,X,2
tus,xpos,FW,2
besos,upos,X,1
besos,xpos,FW,1
en,upos,X,5
en,upos,PROPN,5
en,xpos,FW,5
en,xpos,NNP,5
mi,upos,X,1
mi,upos,NOUN,2
mi,xpos,FW,1
mi,xpos,NN,2
boca,upos,PROPN,1
boca,xpos,NNP,1
todavia,upos,X,1
todavia,upos,INTJ,1
todavia,xpos,GW,1
todavia,xpos,UH,1
manos,upos,X,2
manos,xpos,FW,1
manos,xpos,ADD,1
acariciandome,upos,X,1
acariciandome,xpos,FW,1
la,upos,X,3
la,xpos,FW,3
piel,upos,NOUN,1
piel,xpos,NN,1
y,upos,INTJ,4
y,upos,X,18
y,xpos,UH,4
y,xpos,FW,6
y,xpos,GW,12
yo,upos,PRON,11
yo,xpos,PRP$,5
yo,xpos,PRP,6
quiero,upos,NOUN,4
quiero,xpos,NN,4
seguir,upos,NOUN,4
seguir,xpos,NN,4
asi,upos,NOUN,4
asi,xpos,NN,4
Estando,upos,PROPN,10
Estando,xpos,NNP,10
con,upos,NOUN,4
con,upos,PROPN,6
con,xpos,NN,4
con,xpos,NNP,6
ella,upos,PROPN,4
ella,xpos,NNP,4
pensando,upos,PROPN,4
pensando,xpos,NNP,4
it,upos,PROPN,5
it,upos,X,2
it,xpos,NNP,5
it,xpos,FW,2
I,upos,PRON,6
I,xpos,PRP,6
esta,upos,NOUN,2
esta,xpos,NN,2
pasando,upos,NOUN,2
pasando,xpos,NN,2
igual,upos,NOUN,2
igual,xpos,NN,2
dejo,upos,NOUN,2
dejo,xpos,NN,2
pensar,upos,X,2
pensar,xpos,FW,2
dia,upos,PROPN,2
dia,xpos,NNP,2
levanto,upos,X,2
levanto,xpos,FW,2
contigo,upos,X,2
contigo,xpos,FW,2
cabeza,upos,X,2
cabeza,xpos,FW,2
lo,upos,NOUN,2
lo,xpos,NN,2
llamo,upos,NOUN,2
llamo,xpos,NN,2
por,upos,X,3
por,xpos,FW,3
nombre,upos,NOUN,2
nombre,xpos,NN,2
tonto,upos,NOUN,7
tonto,xpos,NNS,7
loco,upos,NOUN,6
loco,xpos,NNS,6
somo,upos,NOUN,6
somo,xpos,NN,6
ou,upos,ADP,6
ou,xpos,IN,6
otros,upos,PROPN,6
otros,xpos,NNP,6
amandono,upos,NOUN,6
amandono,xpos,NN,6
aun,upos,NOUN,3
aun,xpos,NN,3
acostumbro,upos,NOUN,1
acostumbro,xpos,NN,1
ni,upos,X,1
ni,xpos,FW,1
al,upos,X,1
al,xpos,FW,1
cafe,upos,X,1
cafe,xpos,AFX,1
hecho,upos,X,1
hecho,xpos,FW,1
sus,upos,X,2
sus,xpos,FW,2
sabe,upos,ADP,1
sabe,xpos,IN,1
mal,upos,NOUN,1
mal,xpos,NN,1
es,upos,NOUN,1
es,xpos,NN,1
como,upos,X,1
como,xpos,FW,1
tuyo,upos,X,1
tuyo,xpos,ADD,1
cuando,upos,X,1
cuando,xpos,FW,1
caricia,upos,NOUN,1
caricia,xpos,NN,1
Cierro,upos,PROPN,1
Cierro,xpos,NNP,1
los,upos,PROPN,1
los,xpos,NNP,1
ojos,upos,PROPN,1
ojos,xpos,NNP,1
pienso,upos,NOUN,1
pienso,xpos,NN,1
Que,upos,PROPN,1
Que,xpos,NNP,1
