Word,Method,Pos,Count
share,upos,VERB,5
share,xpos,VBG,5
you,upos,PRON,13
you,xpos,PRP,11
you,xpos,PRP$,2
I,upos,PRON,9
I,xpos,PRP,9
know,upos,VERB,3
know,xpos,VBP,3
be,upos,AUX,7
be,upos,VERB,1
be,xpos,VBP,4
be,xpos,VBD,2
be,xpos,VB,2
not,upos,PART,2
not,xpos,RB,2
the,upos,DET,1
the,xpos,DT,1
only,upos,ADJ,1
only,xpos,JJ,1
one,upos,NOUN,1
one,xpos,NN,1
whos,upos,PRON,1
whos,xpos,WP,1
in,upos,ADP,1
in,xpos,IN,1
heart,upos,NOUN,2
heart,xpos,NN,2
when,upos,ADV,2
when,xpos,WRB,2
with,upos,ADP,1
with,xpos,IN,1
love,upos,NOUN,1
love,xpos,NN,1
belong,upos,VERB,1
belong,xpos,VBZ,1
to,upos,ADP,1
to,upos,PART,1
to,xpos,IN,1
to,xpos,TO,1
but,upos,CCONJ,2
but,xpos,CC,2
have,upos,VERB,1
have,xpos,VBP,1
someone,upos,PRON,1
someone,xpos,NN,1
else,upos,ADJ,1
else,xpos,JJ,1
apart,upos,ADV,1
apart,xpos,RB,1
there,upos,PRON,1
there,upos,ADV,1
there,xpos,EX,1
there,xpos,RB,1
two,upos,NUM,4
two,xpos,CD,4
of,upos,ADP,4
of,xpos,IN,4
we,upos,PRON,3
we,xpos,PRP,3
who,upos,PRON,3
who,xpos,WP,3
kiss,upos,VERB,1
kiss,xpos,VBP,1
miss,upos,VERB,1
miss,xpos,VBP,1
wish,upos,VERB,1
wish,xpos,VBP,1
and,upos,CCONJ,1
and,xpos,CC,1
though,upos,SCONJ,1
though,upos,ADV,1
though,xpos,IN,1
though,xpos,RB,1
it,upos,PRON,1
it,xpos,PRP,1
hurt,upos,VERB,1
hurt,xpos,VBZ,1
so,upos,ADV,1
so,xpos,RB,1
go,upos,VERB,1
go,xpos,VB,1
on,upos,SCONJ,1
on,xpos,IN,1
my,upos,PRON,1
my,xpos,PRP$,1
helpless,upos,ADJ,1
helpless,xpos,JJ,1
just,upos,ADV,1
just,xpos,RB,1
can,upos,AUX,1
can,xpos,MD,1
free,upos,ADJ,1
free,xpos,JJ,1
even,upos,ADV,1
even,xpos,RB,1
must,upos,AUX,1
must,xpos,MD,1
keep,upos,VERB,1
keep,xpos,VB,1
will,upos,AUX,1
will,xpos,MD,1
never,upos,ADV,1
never,xpos,RB,1
