Word,Method,Pos,Count
be,upos,AUX,12
be,xpos,VBD,9
be,xpos,VBP,3
get,upos,VERB,5
get,xpos,VBG,5
stronger,upos,ADJ,4
stronger,xpos,JJR,4
everyday,upos,NOUN,2
everyday,xpos,NN,2
braver,upos,ADJ,1
braver,xpos,JJR,1
in,upos,ADP,1
in,xpos,IN,1
every,upos,DET,3
every,xpos,DT,3
way,upos,NOUN,2
way,xpos,NN,2
Hallelujah,upos,PROPN,5
Hallelujah,xpos,NNP,5
here,upos,ADV,8
here,xpos,RB,8
we,upos,PRON,8
we,xpos,PRP,7
we,xpos,PRP$,1
come,upos,VERB,5
come,xpos,VBP,5
push,upos,VERB,1
push,xpos,VB,1
through,upos,ADP,1
through,xpos,IN,1
the,upos,DET,4
the,xpos,DT,4
rain,upos,NOUN,1
rain,xpos,NNS,1
that,upos,PRON,2
that,upos,SCONJ,2
that,xpos,WDT,2
that,xpos,IN,2
fall,upos,VERB,1
fall,xpos,VBP,1
much,upos,ADV,2
much,xpos,RB,2
when,upos,ADV,4
when,xpos,WRB,4
one,upos,NUM,2
one,xpos,CD,2
oh,upos,INTJ,10
oh,xpos,UH,10
I,upos,PRON,18
I,xpos,PRP,18
love,upos,VERB,15
love,xpos,VBP,15
you,upos,PRON,20
you,xpos,PRP,19
you,xpos,PRP$,1
from,upos,ADP,2
from,xpos,IN,2
depth,upos,NOUN,2
depth,xpos,NNS,2
of,upos,ADP,2
of,xpos,IN,2
my,upos,PRON,4
my,xpos,PRP$,4
heart,upos,NOUN,2
heart,xpos,NN,2
and,upos,CCONJ,4
and,xpos,CC,4
nothing,upos,PRON,2
nothing,xpos,NN,2
will,upos,AUX,2
will,xpos,MD,2
tear,upos,VERB,2
tear,xpos,VB,2
apart,upos,ADV,2
apart,xpos,RB,2
everythings,upos,NOUN,4
everythings,xpos,NN,4
beautiful,upos,ADJ,4
beautiful,xpos,JJ,4
with,upos,ADP,2
with,xpos,IN,2
invade,upos,VERB,2
invade,xpos,VBP,2
life,upos,NOUN,2
life,xpos,NN,2
live,upos,VERB,2
live,xpos,VBG,2
just,upos,ADV,2
just,xpos,RB,2
to,upos,PART,3
to,xpos,TO,3
say,upos,VERB,2
say,xpos,VB,2
closer,upos,ADJ,2
closer,xpos,JJR,2
day,upos,NOUN,2
day,xpos,NN,2
chase,upos,VERB,1
chase,xpos,VBG,1
dream,upos,NOUN,1
dream,xpos,NNS,1
heaven,upos,NOUN,1
heaven,xpos,NN,1
give,upos,VERB,1
give,xpos,VBD,1
yeah,upos,INTJ,1
yeah,xpos,UH,1
into,upos,ADP,1
into,xpos,IN,1
arm,upos,NOUN,1
arm,xpos,NNS,1
stay,upos,VERB,1
stay,xpos,VB,1
yes,upos,INTJ,2
yes,xpos,UH,2
now,upos,ADV,7
now,xpos,RB,7
Lord,upos,PROPN,1
Lord,xpos,NNP,1
