Word,Method,Pos,Count
love,upos,NOUN,17
love,upos,VERB,3
love,xpos,NN,17
love,xpos,VBN,3
be,upos,AUX,17
be,upos,VERB,1
be,xpos,VBZ,14
be,xpos,VB,4
real,upos,ADJ,2
real,xpos,JJ,2
feel,upos,VERB,2
feel,xpos,VBG,2
want,upos,VERB,1
want,xpos,VBG,1
to,upos,PART,3
to,xpos,TO,3
touch,upos,NOUN,2
touch,xpos,NN,2
reach,upos,VERB,2
reach,xpos,VBG,2
ask,upos,VERB,1
ask,xpos,VBG,1
you,upos,PRON,2
you,xpos,PRP,2
and,upos,CCONJ,1
and,xpos,CC,1
I,upos,PRON,1
I,xpos,PRP,1
know,upos,VERB,1
know,xpos,VBG,1
we,upos,PRON,1
we,xpos,PRP,1
can,upos,AUX,1
can,xpos,MD,1
free,upos,ADJ,2
free,xpos,JJ,2
live,upos,VERB,2
live,xpos,VBG,2
need,upos,VERB,1
need,xpos,VBG,1
