Word,Method,Pos,Count
uh,upos,INTJ,5
uh,xpos,UH,5
huh,upos,INTJ,4
huh,xpos,UH,4
well,upos,INTJ,5
well,upos,ADV,3
well,xpos,UH,5
well,xpos,RB,3
she,upos,PRON,6
she,upos,VERB,1
she,xpos,PRP,5
she,xpos,VBZ,1
she,xpos,PRP$,1
get,upos,VERB,6
get,upos,AUX,1
get,xpos,VBD,5
get,xpos,VB,1
get,xpos,VBP,1
back,upos,ADV,1
back,xpos,RB,1
and,upos,CCONJ,3
and,xpos,CC,3
up,upos,ADP,4
up,xpos,IN,1
up,xpos,RP,3
front,upos,NOUN,1
front,xpos,NN,1
everything,upos,PRON,1
everything,xpos,NN,1
any,upos,DET,1
any,xpos,DT,1
country,upos,NOUN,1
country,xpos,NN,1
boy,upos,NOUN,1
boy,xpos,NN,1
need,upos,VERB,1
need,xpos,VBP,1
wooh,upos,PUNCT,4
wooh,upos,VERB,1
wooh,upos,ADP,3
wooh,upos,INTJ,1
wooh,upos,PROPN,1
wooh,xpos,.,4
wooh,xpos,VBP,1
wooh,xpos,IN,3
wooh,xpos,UH,1
wooh,xpos,NNP,1
inside,upos,ADV,1
inside,xpos,RB,1
be,upos,AUX,6
be,xpos,VBZ,4
be,xpos,VBP,2
outside,upos,ADV,1
outside,xpos,RB,1
now,upos,ADV,2
now,xpos,RB,2
what,upos,PRON,2
what,xpos,WP,2
you,upos,PRON,1
you,xpos,PRP,1
see,upos,VERB,1
see,xpos,VBP,1
sleeve,upos,NOUN,1
sleeve,xpos,NN,1
yeah,upos,INTJ,7
yeah,xpos,UH,7
I,upos,PRON,10
I,xpos,PRP,10
talkin,upos,VERB,1
talkin,xpos,VBG,1
tan,upos,NOUN,1
tan,xpos,NN,1
leather,upos,NOUN,1
leather,xpos,NN,1
wild,upos,ADJ,1
wild,xpos,JJ,1
honey,upos,NOUN,1
honey,xpos,NN,1
heavenly,upos,ADJ,1
heavenly,xpos,JJ,1
field,upos,NOUN,1
field,xpos,NNS,1
on,upos,ADP,6
on,upos,ADV,2
on,xpos,IN,6
on,xpos,RB,2
a,upos,DET,3
a,xpos,DT,3
sunny,upos,ADJ,1
sunny,xpos,JJ,1
day,upos,NOUN,1
day,xpos,NN,1
all,upos,DET,3
all,upos,ADV,1
all,xpos,PDT,1
all,xpos,DT,2
all,xpos,RB,1
five,upos,NUM,1
five,xpos,CD,1
sense,upos,NOUN,1
sense,xpos,NNS,1
they,upos,PRON,1
they,xpos,PRP,1
poppin,upos,ADJ,1
poppin,upos,VERB,1
poppin,xpos,JJ,1
poppin,xpos,VBN,1
atcha,upos,INTJ,1
atcha,xpos,UH,1
my,upos,PRON,4
my,xpos,PRP$,4
little,upos,ADJ,10
little,xpos,JJ,10
friend,upos,NOUN,1
friend,xpos,NN,1
comin,upos,VERB,1
comin,xpos,VBN,1
out,upos,ADP,2
out,xpos,RP,2
to,upos,PART,2
to,xpos,TO,2
play,upos,VERB,1
play,xpos,VB,1
just,upos,ADV,2
just,xpos,RB,2
love,upos,VERB,13
love,upos,NOUN,15
love,xpos,VBP,13
love,xpos,NN,15
that,upos,DET,7
that,xpos,DT,7
sexy,upos,ADJ,9
sexy,xpos,JJ,9
thing,upos,NOUN,9
thing,xpos,NN,9
want,upos,VERB,1
want,xpos,VBP,1
roll,upos,VERB,2
roll,xpos,VB,2
in,upos,ADP,2
in,xpos,IN,2
it,upos,PRON,8
it,xpos,PRP,8
sticky,upos,ADJ,1
sticky,xpos,JJ,1
finger,upos,NOUN,1
finger,xpos,NNS,1
squeaky,upos,ADJ,1
squeaky,xpos,JJ,1
clean,upos,ADJ,1
clean,xpos,JJ,1
stretch,upos,VERB,1
stretch,xpos,VBN,1
hardly,upos,ADV,1
hardly,xpos,RB,1
fittin,upos,ADJ,1
fittin,xpos,JJ,1
button,upos,NOUN,1
button,xpos,NNS,1
off,upos,ADP,1
off,xpos,IN,1
chest,upos,NOUN,1
chest,xpos,NN,1
can,upos,AUX,1
can,xpos,MD,1
drive,upos,VERB,1
drive,xpos,VB,1
waste,upos,VERB,1
waste,xpos,VBN,1
stoner,upos,NOUN,1
stoner,xpos,NNS,1
dream,upos,VERB,1
dream,xpos,VBP,1
Friday,upos,PROPN,1
Friday,xpos,NNP,1
night,upos,NOUN,1
night,xpos,NN,1
Wooh,upos,PROPN,2
Wooh,xpos,NNP,2
jump,upos,VERB,3
jump,xpos,VB,3
come,upos,VERB,3
come,xpos,VB,3
baby,upos,NOUN,3
baby,upos,ADJ,1
baby,xpos,NN,3
baby,xpos,JJ,1
oh,upos,INTJ,1
oh,xpos,UH,1
cmon,upos,INTJ,1
cmon,xpos,UH,1
