Word,Method,Pos,Count
what,upos,PRON,6
what,xpos,WP,6
you,upos,PRON,12
you,xpos,PRP,12
want,upos,VERB,5
want,xpos,VBP,5
honey,upos,NOUN,5
honey,xpos,NN,5
get,upos,VERB,11
get,xpos,VBD,6
get,xpos,VBP,1
get,xpos,VBN,4
it,upos,PRON,8
it,xpos,PRP,8
and,upos,CCONJ,3
and,xpos,CC,3
need,upos,VERB,4
need,xpos,VBP,4
baby,upos,NOUN,2
baby,xpos,NN,2
all,upos,DET,6
all,xpos,DT,4
all,xpos,PDT,2
I,upos,PRON,18
I,xpos,PRP,18
be,upos,AUX,16
be,xpos,VBP,8
be,xpos,VBZ,8
askin,upos,NOUN,1
askin,upos,ADJ,1
askin,upos,INTJ,1
askin,xpos,NN,1
askin,xpos,JJ,1
askin,xpos,UH,1
for,upos,ADP,2
for,xpos,IN,2
a,upos,DET,3
a,xpos,DT,3
little,upos,ADJ,5
little,xpos,JJ,5
respect,upos,NOUN,8
respect,xpos,NN,8
when,upos,ADV,4
when,xpos,WRB,4
come,upos,VERB,3
come,xpos,VBP,3
home,upos,ADV,4
home,xpos,RB,4
hey,upos,INTJ,18
hey,xpos,UH,18
now,upos,ADV,7
now,xpos,RB,7
yeah,upos,INTJ,5
yeah,xpos,UH,5
do,upos,VERB,3
do,xpos,VB,3
wrong,upos,ADJ,2
wrong,xpos,JJ,2
if,upos,SCONJ,1
if,xpos,IN,1
to,upos,PART,12
to,xpos,TO,12
can,upos,AUX,1
can,xpos,MD,1
while,upos,SCONJ,1
while,xpos,IN,1
go,upos,VERB,1
go,xpos,VBN,1
but,upos,CCONJ,3
but,xpos,CC,3
ooh,upos,INTJ,1
ooh,xpos,UH,1
girl,upos,NOUN,2
girl,xpos,NN,2
so,upos,ADV,1
so,xpos,RB,1
sweeter,upos,ADJ,2
sweeter,xpos,JJR,2
than,upos,ADP,2
than,xpos,IN,2
about,upos,ADV,2
about,xpos,RB,2
give,upos,VERB,14
give,xpos,VB,14
my,upos,PRON,2
my,xpos,PRP$,2
money,upos,NOUN,2
money,xpos,NN,2
just,upos,ADV,1
just,xpos,RB,1
from,upos,ADP,1
from,xpos,IN,1
have,upos,VERB,4
have,xpos,VB,4
talkin,upos,INTJ,1
talkin,xpos,UH,1
we,upos,PRON,10
we,xpos,PRP,10
some,upos,DET,1
some,xpos,DT,1
everything,upos,PRON,1
everything,xpos,NN,1
