Word,Method,Pos,Count
lie,upos,VERB,1
lie,xpos,VBG,1
in,upos,ADP,2
in,xpos,IN,2
my,upos,PRON,2
my,xpos,PRP$,2
bed,upos,NOUN,1
bed,xpos,NN,1
I,upos,PRON,14
I,xpos,PRP,14
hear,upos,VERB,2
hear,xpos,VBP,1
hear,xpos,VB,1
the,upos,DET,3
the,xpos,DT,3
clock,upos,NOUN,1
clock,xpos,NN,1
tick,upos,NOUN,1
tick,xpos,NN,1
and,upos,CCONJ,4
and,xpos,CC,4
think,upos,VERB,1
think,xpos,VBP,1
of,upos,ADP,3
of,xpos,IN,3
you,upos,PRON,16
you,xpos,PRP,16
catch,upos,VERB,3
catch,xpos,VBN,1
catch,xpos,VB,2
up,upos,ADP,1
up,xpos,RP,1
circle,upos,NOUN,1
circle,xpos,NNS,1
confusion,upos,NOUN,1
confusion,xpos,NN,1
be,upos,AUX,9
be,xpos,VBZ,1
be,xpos,VBP,6
be,xpos,VB,2
nothing,upos,PRON,1
nothing,xpos,NN,1
new,upos,ADJ,1
new,xpos,JJ,1
flashback,upos,NOUN,1
flashback,xpos,NN,1
warm,upos,ADJ,1
warm,xpos,JJ,1
night,upos,NOUN,1
night,xpos,NNS,1
almost,upos,ADV,1
almost,xpos,RB,1
leave,upos,VERB,1
leave,xpos,VBN,1
behind,upos,ADV,2
behind,xpos,RB,2
suitcase,upos,NOUN,1
suitcase,xpos,NNS,1
memory,upos,NOUN,1
memory,xpos,NNS,1
time,upos,NOUN,9
time,xpos,NN,9
after,upos,ADV,2
after,upos,ADP,3
after,xpos,RB,2
after,xpos,IN,3
sometimes,upos,ADV,1
sometimes,xpos,RB,1
picture,upos,VERB,1
picture,upos,NOUN,1
picture,xpos,VBP,1
picture,xpos,NN,1
walk,upos,VERB,1
walk,xpos,VBG,1
too,upos,ADV,1
too,xpos,RB,1
far,upos,ADV,1
far,xpos,RB,1
ahead,upos,ADV,1
ahead,xpos,RB,1
call,upos,VERB,1
call,xpos,VBG,1
to,upos,ADP,2
to,xpos,IN,2
can,upos,AUX,3
can,xpos,MD,3
not,upos,PART,1
not,xpos,RB,1
what,upos,PRON,1
what,xpos,WP,1
have,upos,AUX,1
have,upos,VERB,1
have,xpos,VBP,1
have,xpos,VBZ,1
say,upos,VERB,2
say,xpos,VBN,1
say,xpos,VBP,1
then,upos,ADV,1
then,xpos,RB,1
go,upos,VERB,1
go,xpos,VB,1
slow,upos,ADJ,1
slow,xpos,JJ,1
fall,upos,VERB,3
fall,xpos,VBP,3
second,upos,ADJ,1
second,xpos,JJ,1
hand,upos,NOUN,1
hand,xpos,NN,1
unwind,upos,VERB,1
unwind,xpos,VBZ,1
if,upos,SCONJ,5
if,xpos,IN,5
lose,upos,VERB,2
lose,xpos,VBN,2
look,upos,VERB,2
look,xpos,VB,2
will,upos,AUX,6
will,xpos,MD,6
find,upos,VERB,2
find,xpos,VB,2
wait,upos,VERB,2
wait,xpos,VBG,2
fade,upos,VERB,1
fade,xpos,VBZ,1
darkness,upos,NOUN,1
darkness,xpos,NN,1
turn,upos,VERB,1
turn,xpos,VBD,1
gray,upos,PROPN,1
gray,xpos,NNP,1
watch,upos,VERB,1
watch,xpos,VBG,1
through,upos,ADP,1
through,xpos,IN,1
window,upos,NOUN,1
window,xpos,NNS,1
wonder,upos,VERB,1
wonder,xpos,VBG,1
ok,upos,ADJ,1
ok,xpos,JJ,1
secret,upos,NOUN,1
secret,xpos,NNS,1
steal,upos,VERB,1
steal,xpos,VBN,1
from,upos,ADP,1
from,xpos,IN,1
deep,upos,ADJ,1
deep,xpos,JJ,1
inside,upos,NOUN,1
inside,xpos,NN,1
drum,upos,NOUN,1
drum,xpos,NN,1
beat,upos,VERB,1
beat,xpos,VBZ,1
out,upos,ADP,1
out,xpos,IN,1
mmm,upos,INTJ,1
mmm,xpos,UH,1
