Word,Method,Pos,Count
you,upos,PRON,9
you,xpos,PRP,6
you,xpos,PRP$,3
shatter,upos,VERB,1
shatter,xpos,VBP,1
I,upos,PRON,16
I,xpos,PRP,16
grip,upos,NOUN,1
grip,xpos,NN,1
on,upos,ADP,4
on,upos,SCONJ,2
on,xpos,IN,6
a,upos,DET,3
a,xpos,DT,3
hold,upos,NOUN,1
hold,xpos,NN,1
so,upos,ADV,5
so,xpos,RB,5
dull,upos,ADJ,1
dull,xpos,JJ,1
it,upos,PRON,3
it,xpos,PRP,3
kill,upos,VERB,5
kill,xpos,VBZ,3
kill,xpos,VBG,2
stifle,upos,VERB,1
stifle,xpos,VBP,1
infectious,upos,ADJ,1
infectious,xpos,JJ,1
sense,upos,NOUN,1
sense,xpos,NN,1
of,upos,ADP,1
of,xpos,IN,1
hopelessness,upos,NOUN,3
hopelessness,xpos,NN,3
and,upos,CCONJ,7
and,xpos,CC,7
prayer,upos,NOUN,4
prayer,xpos,NNS,4
for,upos,ADP,6
for,xpos,IN,6
rain,upos,NOUN,6
rain,xpos,NN,6
suffocate,upos,VERB,1
suffocate,xpos,VBP,1
breathe,upos,VERB,1
breathe,xpos,VBP,1
in,upos,ADP,4
in,xpos,IN,4
dirt,upos,NOUN,2
dirt,xpos,NN,2
nowhere,upos,ADV,2
nowhere,xpos,RB,2
shine,upos,VERB,1
shine,xpos,VBZ,1
but,upos,CCONJ,2
but,xpos,CC,2
desolate,upos,ADJ,1
desolate,xpos,JJ,1
drab,upos,ADJ,1
drab,xpos,JJ,1
the,upos,DET,4
the,xpos,DT,4
hour,upos,NOUN,2
hour,xpos,NNS,2
all,upos,DET,2
all,upos,ADV,2
all,xpos,DT,2
all,xpos,RB,2
spend,upos,VERB,2
spend,xpos,VBD,2
time,upos,NOUN,2
time,xpos,NN,2
again,upos,ADV,2
again,xpos,RB,2
wait,upos,VERB,2
wait,xpos,VBG,2
fracture,upos,VERB,2
fracture,xpos,VBP,2
hand,upos,NOUN,2
hand,xpos,NNS,2
touch,upos,NOUN,2
touch,xpos,NN,2
plain,upos,ADJ,2
plain,xpos,JJ,2
stale,upos,ADJ,2
stale,xpos,JJ,2
strangle,upos,VERB,2
strangle,xpos,VBP,2
entangle,upos,VERB,2
entangle,xpos,VB,2
deteriorate,upos,VERB,1
deteriorate,xpos,VBP,1
live,upos,VERB,1
live,xpos,VBP,1
glow,upos,VERB,1
glow,xpos,VBZ,1
drearily,upos,ADV,1
drearily,xpos,RB,1
tired,upos,ADJ,1
tired,xpos,JJ,1
