Word,Method,Pos,Count
you,upos,PRON,18
you,xpos,PRP,17
you,xpos,PRP$,1
take,upos,VERB,3
take,xpos,VBD,3
I,upos,PRON,25
I,xpos,PRP,25
home,upos,ADV,3
home,xpos,RB,3
drank,upos,VERB,1
drank,xpos,VBD,1
too,upos,ADV,1
too,xpos,RB,1
much,upos,ADV,1
much,xpos,RB,1
cause,upos,NOUN,1
cause,xpos,NN,1
of,upos,ADP,3
of,xpos,IN,3
my,upos,PRON,2
my,xpos,PRP$,2
liver,upos,NOUN,1
liver,xpos,NN,1
turn,upos,VERB,5
turn,xpos,VBD,1
turn,xpos,VBN,4
to,upos,ADP,2
to,upos,PART,3
to,xpos,IN,2
to,xpos,TO,3
dust,upos,NOUN,1
dust,xpos,NN,1
cold,upos,ADJ,2
cold,xpos,JJ,2
rust,upos,NOUN,1
rust,xpos,NN,1
taste,upos,NOUN,3
taste,xpos,NN,3
a,upos,DET,4
a,xpos,DT,4
cruel,upos,ADJ,1
cruel,xpos,JJ,1
creep,upos,VERB,1
creep,xpos,VBG,1
pain,upos,NOUN,1
pain,xpos,NN,1
do,upos,AUX,1
do,upos,VERB,1
do,xpos,VBP,1
do,xpos,VB,1
understand,upos,VERB,1
understand,xpos,VB,1
what,upos,PRON,2
what,xpos,WP,2
mean,upos,VERB,1
mean,xpos,VBP,1
when,upos,ADV,1
when,xpos,WRB,1
feel,upos,VERB,3
feel,xpos,VBP,1
feel,xpos,VBZ,1
feel,xpos,VB,1
soul,upos,NOUN,1
soul,xpos,NN,1
drop,upos,VERB,1
drop,xpos,VB,1
the,upos,DET,7
the,xpos,DT,7
floor,upos,NOUN,1
floor,xpos,NN,1
like,upos,ADP,8
like,upos,SCONJ,1
like,xpos,IN,9
hole,upos,NOUN,1
hole,xpos,NN,1
open,upos,ADJ,1
open,xpos,JJ,1
bleed,upos,NOUN,1
bleed,xpos,NN,1
sore,upos,NOUN,1
sore,xpos,NN,1
then,upos,ADV,1
then,xpos,RB,1
will,upos,AUX,5
will,xpos,MD,5
have,upos,AUX,7
have,xpos,VB,6
have,xpos,VBP,1
bled,upos,VERB,2
bled,xpos,VBN,1
bled,xpos,VBD,1
and,upos,CCONJ,12
and,xpos,CC,12
gopt,upos,VERB,2
gopt,xpos,VBN,2
as,upos,SCONJ,2
as,xpos,IN,2
suck,upos,VERB,2
suck,xpos,VB,2
down,upos,ADP,2
down,xpos,RP,2
it,upos,PRON,4
it,xpos,PRP,4
be,upos,AUX,5
be,upos,VERB,3
be,xpos,VBZ,2
be,xpos,VBP,3
be,xpos,VBD,3
time,upos,NOUN,4
time,xpos,NN,4
rock,upos,VERB,2
rock,xpos,VB,2
roll,upos,VERB,2
roll,xpos,VB,2
let,upos,VERB,4
let,xpos,VB,2
let,xpos,VBZ,2
s,upos,PRON,2
s,xpos,PRP,2
hit,upos,VERB,2
hit,xpos,VB,2
bar,upos,NOUN,2
bar,xpos,NN,2
lose,upos,VERB,2
lose,xpos,VB,2
control,upos,NOUN,2
control,xpos,NN,2
one,upos,NUM,4
one,xpos,CD,4
false,upos,ADJ,4
false,xpos,JJ,4
move,upos,NOUN,4
move,xpos,NN,4
all,upos,ADV,2
all,upos,DET,2
all,xpos,RB,2
all,xpos,PDT,2
alone,upos,ADJ,2
alone,xpos,JJ,2
but,upos,CCONJ,2
but,xpos,CC,2
look,upos,VERB,1
look,xpos,VBZ,1
so,upos,ADV,2
so,xpos,RB,2
good,upos,ADJ,1
good,xpos,JJ,1
nice,upos,ADJ,1
nice,xpos,JJ,1
pay,upos,VERB,1
pay,xpos,VBD,1
price,upos,NOUN,1
price,xpos,NN,1
Ill,upos,ADJ,1
Ill,xpos,JJ,1
cut,upos,VERB,1
cut,xpos,VBD,1
out,upos,ADP,1
out,xpos,RP,1
just,upos,ADV,2
just,xpos,RB,2
hear,upos,VERB,1
hear,xpos,VB,1
scream,upos,VERB,1
scream,xpos,VB,1
get,upos,VERB,7
get,xpos,VB,5
get,xpos,VBD,2
away,upos,ADV,5
away,xpos,RB,5
from,upos,SCONJ,1
from,upos,ADP,4
from,xpos,IN,5
can,upos,AUX,1
can,xpos,MD,1
heartbeat,upos,NOUN,1
heartbeat,xpos,NN,1
racing,upos,NOUN,1
racing,xpos,NN,1
realize,upos,VERB,1
realize,xpos,VBP,1
must,upos,AUX,1
must,xpos,MD,1
should,upos,AUX,4
should,xpos,MD,4
run,upos,VERB,4
run,xpos,VBN,4
hell,upos,NOUN,4
hell,xpos,NN,4
last,upos,ADJ,2
last,xpos,JJ,2
see,upos,VERB,3
see,xpos,VB,3
through,upos,ADV,3
through,xpos,RB,3
fall,upos,VERB,1
fall,xpos,VBD,1
upon,upos,ADP,1
upon,xpos,IN,1
plague,upos,NOUN,1
plague,xpos,NN,1
weakness,upos,NOUN,2
weakness,xpos,NN,2
sweet,upos,ADJ,1
sweet,xpos,JJ,1
digress,upos,VERB,1
digress,xpos,VBP,1
after,upos,ADP,1
after,xpos,IN,1
this,upos,PRON,1
this,xpos,DT,1
rest,upos,NOUN,1
rest,xpos,NN,1
