Word,Method,Pos,Count
ow,upos,INTJ,1
ow,xpos,UH,1
Seether,upos,PROPN,5
Seether,xpos,NNP,5
be,upos,AUX,9
be,xpos,VBZ,5
be,xpos,VBP,4
neither,upos,ADV,3
neither,xpos,RB,3
loose,upos,ADJ,1
loose,xpos,JJ,1
nor,upos,CCONJ,3
nor,xpos,CC,3
tight,upos,ADJ,1
tight,xpos,JJ,1
black,upos,ADJ,1
black,xpos,JJ,1
white,upos,ADJ,1
white,xpos,JJ,1
I,upos,PRON,15
I,xpos,PRP,15
try,upos,VERB,6
try,xpos,VBD,6
to,upos,PART,7
to,xpos,TO,7
keep,upos,VERB,3
keep,xpos,VB,3
she,upos,PRON,15
she,upos,VERB,1
she,xpos,PRP,15
she,xpos,VBZ,1
on,upos,ADP,1
on,xpos,IN,1
a,upos,DET,3
a,xpos,DT,3
short,upos,ADJ,1
short,xpos,JJ,1
leash,upos,NOUN,1
leash,xpos,NN,1
calm,upos,VERB,1
calm,xpos,VB,1
down,upos,ADP,3
down,xpos,RP,3
ram,upos,VERB,1
ram,xpos,VB,1
into,upos,ADP,1
into,xpos,IN,1
the,upos,DET,18
the,xpos,DT,18
ground,upos,NOUN,1
ground,xpos,NN,1
yeah,upos,INTJ,3
yeah,xpos,UH,3
cant,upos,AUX,12
cant,xpos,MD,12
fight,upos,VERB,12
fight,xpos,VB,12
seether,upos,NOUN,14
seether,xpos,NN,14
can,upos,AUX,4
can,xpos,MD,4
not,upos,PART,6
not,xpos,RB,6
see,upos,VERB,4
see,xpos,VB,4
till,upos,SCONJ,4
till,xpos,IN,4
foam,upos,VERB,4
foam,xpos,VBG,4
at,upos,ADP,4
at,xpos,IN,4
mouth,upos,NOUN,5
mouth,xpos,NN,5
big,upos,ADJ,1
big,xpos,JJ,1
small,upos,ADJ,1
small,xpos,JJ,1
center,upos,NOUN,1
center,xpos,NN,1
of,upos,ADP,1
of,xpos,IN,1
it,upos,PRON,1
it,xpos,PRP,1
all,upos,DET,1
all,xpos,DT,1
rock,upos,VERB,1
rock,xpos,VB,1
in,upos,ADP,2
in,xpos,IN,2
my,upos,PRON,2
my,xpos,PRP$,2
cradle,upos,NOUN,1
cradle,xpos,NN,1
knock,upos,VERB,1
knock,xpos,VB,1
out,upos,ADP,1
out,xpos,RP,1
cram,upos,VERB,1
cram,xpos,VB,1
back,upos,ADV,1
back,xpos,RB,1
boil,upos,VERB,1
boil,xpos,VBG,1
water,upos,NOUN,1
water,xpos,NN,1
what,upos,DET,1
what,xpos,WDT,1
lovely,upos,ADJ,1
lovely,xpos,JJ,1
daughter,upos,NOUN,1
daughter,xpos,NN,1
oh,upos,INTJ,2
oh,xpos,UH,2
bear,upos,VERB,1
bear,xpos,VBN,1
like,upos,ADP,2
like,xpos,IN,2
other,upos,ADJ,2
other,xpos,JJ,2
girl,upos,NOUN,2
girl,xpos,NNS,2
but,upos,CCONJ,2
but,xpos,CC,2
know,upos,VERB,1
know,xpos,VBP,1
how,upos,ADV,1
how,xpos,WRB,1
conceive,upos,VERB,1
conceive,xpos,VB,1
may,upos,AUX,1
may,xpos,MD,1
look,upos,VERB,1
look,xpos,VB,1
snarltoothed,upos,ADJ,1
snarltoothed,xpos,JJ,1
