Word,Method,Pos,Count
voy,upos,NOUN,1
voy,xpos,NN,1
a,upos,DET,3
a,xpos,DT,3
hacer,upos,NOUN,1
hacer,xpos,NN,1
De,upos,X,1
De,xpos,FW,1
cuenta,upos,X,1
cuenta,xpos,FW,1
que,upos,ADP,1
que,upos,X,4
que,upos,NOUN,2
que,xpos,IN,1
que,xpos,FW,4
que,xpos,NN,2
no,upos,INTJ,1
no,upos,DET,2
no,xpos,UH,1
no,xpos,DT,2
exististe,upos,NOUN,1
exististe,xpos,NN,1
Tu,upos,PROPN,1
Tu,xpos,NNP,1
de,upos,PROPN,1
de,upos,X,1
de,xpos,NNP,1
de,xpos,FW,1
mi,upos,PROPN,1
mi,upos,X,2
mi,xpos,NNP,1
mi,xpos,FW,2
Olvida,upos,PROPN,1
Olvida,xpos,NNP,1
un,upos,X,1
un,xpos,FW,1
día,upos,ADP,1
día,xpos,IN,1
I,upos,PRON,2
I,xpos,PRP,2
viste,upos,PUNCT,1
viste,xpos,-RRB-,1
ya,upos,INTJ,1
ya,xpos,UH,1
lo,upos,INTJ,1
lo,xpos,UH,1
ves,upos,NOUN,1
ves,xpos,NN,1
Los,upos,PROPN,1
Los,xpos,NNP,1
dos,upos,PROPN,1
dos,xpos,NNP,1
nos,upos,X,1
nos,xpos,AFX,1
equivocamo,upos,NOUN,1
equivocamo,xpos,NNS,1
y,upos,X,3
y,xpos,FW,2
y,xpos,GW,1
es,upos,X,1
es,xpos,FW,1
mejor,upos,NOUN,1
mejor,xpos,NN,1
Que,upos,PROPN,1
Que,xpos,NNP,1
otros,upos,ADP,1
otros,xpos,IN,1
caminos,upos,PROPN,1
caminos,xpos,NNP,1
sigamos,upos,PROPN,1
sigamos,xpos,NNPS,1
esta,upos,X,1
esta,xpos,FW,1
despedida,upos,NOUN,1
despedida,xpos,NN,1
sea,upos,NOUN,1
sea,xpos,NN,1
por,upos,X,3
por,xpos,FW,3
el,upos,X,1
el,xpos,FW,1
bien,upos,X,1
bien,xpos,FW,1
todos,upos,X,1
todos,xpos,FW,1
Inventare,upos,PROPN,1
Inventare,xpos,NNP,1
algún,upos,PROPN,1
algún,xpos,NNP,1
modo,upos,PROPN,1
modo,xpos,NNP,1
para,upos,NOUN,1
para,xpos,NN,1
vivir,upos,NOUN,1
vivir,xpos,NN,1
sin,upos,NOUN,2
sin,xpos,NN,2
it,upos,NOUN,2
it,upos,X,2
it,xpos,NN,2
it,xpos,FW,2
te,upos,NOUN,1
te,upos,INTJ,1
te,xpos,NN,1
te,xpos,UH,1
juro,upos,NOUN,1
juro,xpos,NN,1
nadie,upos,NOUN,1
nadie,xpos,NN,1
mas,upos,NOUN,1
mas,upos,X,1
mas,xpos,NN,1
mas,xpos,GW,1
amara,upos,PROPN,1
amara,xpos,NNP,1
como,upos,NOUN,1
como,xpos,NN,1
yo,upos,NOUN,1
yo,xpos,NN,1
hoy,upos,X,1
hoy,xpos,FW,1
pecho,upos,NOUN,1
pecho,xpos,NN,1
arde,upos,NOUN,1
arde,xpos,NN,1
porque,upos,ADP,1
porque,upos,NOUN,1
porque,xpos,IN,1
porque,xpos,NN,1
duele,upos,NOUN,1
duele,xpos,NN,1
decirte,upos,NOUN,1
decirte,xpos,NN,1
he,upos,PRON,1
he,xpos,PRP,1
llegado,upos,VERB,1
llegado,xpos,VBD,1
tarde,upos,NOUN,1
tarde,xpos,NN,1
aunque,upos,NOUN,1
aunque,xpos,NN,1
the,upos,NOUN,1
the,xpos,NN,1
vuelva,upos,NOUN,1
vuelva,xpos,NN,1
ver,upos,NOUN,1
ver,xpos,NN,1
quiero,upos,NOUN,1
quiero,xpos,NN,1
sepas,upos,X,1
sepas,xpos,FW,1
har,upos,X,1
har,xpos,FW,1
é,upos,X,1
é,xpos,FW,1
viaje,upos,X,1
viaje,xpos,FW,1
boleto,upos,NOUN,1
boleto,xpos,NN,1
en,upos,X,1
en,xpos,FW,1
la,upos,X,1
la,xpos,FW,1
distancia,upos,NOUN,2
distancia,xpos,NN,2
siempre,upos,NOUN,1
siempre,upos,X,1
siempre,xpos,NN,1
siempre,xpos,FW,1
seras,upos,PROPN,1
seras,xpos,NNP,1
Mi,upos,PROPN,1
Mi,xpos,NNP,1
eterno,upos,PROPN,1
eterno,upos,X,1
eterno,xpos,NNP,1
eterno,xpos,FW,1
amor,upos,NOUN,2
amor,xpos,NN,2
secreto,upos,NOUN,1
secreto,xpos,NN,1
entre,upos,PROPN,1
entre,xpos,NNP,1
nosotros,upos,PROPN,1
nosotros,xpos,NNP,1
hay,upos,NOUN,1
hay,xpos,NN,1
ni,upos,NOUN,1
ni,upos,SYM,1
ni,xpos,NN,1
ni,xpos,SYM,1
tiempo,upos,NOUN,1
tiempo,xpos,NN,1
espacio,upos,NOUN,1
espacio,xpos,NN,1
Sera,upos,PROPN,1
Sera,xpos,NNP,1
nuestro,upos,NOUN,1
nuestro,xpos,NN,1
