Word,Method,Pos,Count
there,upos,PRON,2
there,xpos,EX,2
be,upos,VERB,2
be,upos,AUX,12
be,xpos,VBZ,8
be,xpos,VBP,6
a,upos,DET,5
a,xpos,DT,5
hole,upos,NOUN,1
hole,xpos,NN,1
in,upos,ADP,4
in,upos,ADV,1
in,xpos,IN,4
in,xpos,RB,1
the,upos,DET,3
the,xpos,DT,3
wall,upos,NOUN,1
wall,xpos,NN,1
with,upos,ADP,5
with,xpos,IN,5
light,upos,NOUN,1
light,xpos,NN,1
shine,upos,VERB,1
shine,xpos,VBG,1
and,upos,CCONJ,4
and,xpos,CC,4
it,upos,PRON,4
it,xpos,PRP,4
let,upos,VERB,2
let,xpos,VBG,1
let,xpos,VB,1
I,upos,PRON,15
I,xpos,PRP,15
know,upos,VERB,2
know,xpos,VB,1
know,xpos,VBP,1
to,upos,PART,8
to,xpos,TO,8
get,upos,VERB,1
get,xpos,VB,1
up,upos,ADP,1
up,xpos,RP,1
time,upos,NOUN,1
time,xpos,NN,1
begin,upos,VERB,1
begin,xpos,VB,1
oh,upos,INTJ,3
oh,xpos,UH,3
nothing,upos,PRON,1
nothing,xpos,NN,1
lose,upos,VERB,4
lose,xpos,VB,3
lose,xpos,VBN,1
cause,upos,SCONJ,2
cause,xpos,IN,2
already,upos,ADV,1
already,xpos,RB,1
runaway,upos,ADJ,1
runaway,xpos,JJ,1
world,upos,NOUN,1
world,xpos,NN,1
of,upos,ADP,1
of,xpos,IN,1
confusion,upos,NOUN,1
confusion,xpos,NN,1
go,upos,VERB,2
go,xpos,VBG,2
take,upos,VERB,2
take,xpos,VB,2
that,upos,PRON,1
that,xpos,DT,1
why,upos,ADV,1
why,xpos,WRB,1
fight,upos,VERB,3
fight,xpos,VBP,1
fight,xpos,VB,2
fire,upos,NOUN,6
fire,xpos,NN,6
burn,upos,VERB,2
burn,xpos,VBG,2
inside,upos,ADV,2
inside,xpos,RB,2
my,upos,PRON,2
my,xpos,PRP$,2
heart,upos,NOUN,2
heart,xpos,NN,2
acryin,upos,ADJ,2
acryin,xpos,JJ,2
Fire,upos,NOUN,2
Fire,xpos,NN,2
do,upos,AUX,1
do,xpos,VBP,1
not,upos,PART,2
not,xpos,RB,2
want,upos,VERB,3
want,xpos,VB,1
want,xpos,VBP,2
this,upos,PRON,2
this,xpos,DT,2
flamin,upos,ADP,2
flamin,xpos,IN,2
desire,upos,NOUN,2
desire,xpos,NN,2
stand,upos,VERB,1
stand,xpos,VBG,1
alone,upos,ADV,1
alone,xpos,RB,1
crowded,upos,ADJ,1
crowded,xpos,JJ,1
room,upos,NOUN,1
room,xpos,NN,1
can,upos,AUX,1
can,xpos,MD,1
feel,upos,VERB,1
feel,xpos,VB,1
chill,upos,NOUN,1
chill,xpos,NN,1
air,upos,NOUN,1
air,xpos,NN,1
shakin,upos,ADJ,1
shakin,xpos,JJ,1
mile,upos,NOUN,1
mile,xpos,NNS,1
away,upos,ADV,1
away,xpos,RB,1
cry,upos,VERB,1
cry,xpos,VB,1
out,upos,ADP,1
out,xpos,RP,1
loud,upos,ADJ,1
loud,xpos,JJ,1
till,upos,ADP,1
till,xpos,IN,1
end,upos,NOUN,1
end,xpos,NN,1
will,upos,AUX,2
will,xpos,MD,2
they,upos,PRON,1
they,xpos,PRP,1
alive,upos,ADJ,1
alive,xpos,JJ,1
you,upos,PRON,1
you,xpos,PRP,1
never,upos,ADV,1
never,xpos,RB,1
