Word,Method,Pos,Count
I,upos,PRON,40
I,xpos,PRP,40
shouldve,upos,AUX,2
shouldve,xpos,VBP,2
know,upos,VERB,2
know,xpos,VBN,2
you,upos,AUX,2
you,upos,PRON,66
you,xpos,MD,2
you,xpos,PRP,66
be,upos,AUX,20
be,upos,VERB,1
be,xpos,VB,2
be,xpos,VBZ,14
be,xpos,VBP,4
be,xpos,VBD,1
this,upos,DET,3
this,xpos,DT,3
way,upos,NOUN,2
way,xpos,NN,2
serve,upos,VERB,2
serve,xpos,VBZ,2
right,upos,ADV,3
right,upos,ADJ,1
right,xpos,RB,3
right,xpos,JJ,1
to,upos,PART,9
to,upos,ADP,1
to,xpos,TO,9
to,xpos,IN,1
fall,upos,VERB,2
fall,xpos,VB,2
in,upos,ADP,3
in,xpos,IN,3
love,upos,NOUN,22
love,upos,VERB,3
love,xpos,NN,22
love,xpos,VB,2
love,xpos,VBZ,1
bring,upos,VERB,1
bring,xpos,VBD,1
then,upos,ADV,1
then,xpos,RB,1
take,upos,VERB,1
take,xpos,VBD,1
it,upos,PRON,12
it,xpos,PRP,12
back,upos,ADV,2
back,xpos,RB,2
we,upos,PRON,4
we,xpos,PRP,4
have,upos,VERB,2
have,upos,AUX,1
have,xpos,VBD,1
have,xpos,VBP,2
all,upos,DET,7
all,xpos,DT,7
and,upos,CCONJ,2
and,xpos,CC,2
that,upos,PRON,3
that,upos,SCONJ,12
that,xpos,DT,2
that,xpos,WDT,1
that,xpos,IN,12
a,upos,DET,3
a,xpos,DT,3
fact,upos,NOUN,1
fact,xpos,NN,1
game,upos,NOUN,1
game,xpos,NN,1
play,upos,VERB,1
play,xpos,VBP,1
there,upos,PRON,1
there,xpos,EX,1
one,upos,NUM,1
one,upos,NOUN,1
one,xpos,CD,1
one,xpos,NN,1
thing,upos,NOUN,1
thing,xpos,NN,1
get,upos,VERB,1
get,xpos,VBN,1
say,upos,VERB,1
say,xpos,VB,1
give,upos,VERB,2
give,xpos,VBD,2
my,upos,PRON,21
my,xpos,PRP$,21
heart,upos,NOUN,1
heart,xpos,NN,1
world,upos,NOUN,1
world,xpos,NN,1
spend,upos,VERB,1
spend,xpos,VBD,1
those,upos,DET,2
those,xpos,DT,2
lonely,upos,ADJ,1
lonely,xpos,JJ,1
night,upos,NOUN,3
night,xpos,NNS,1
night,xpos,NN,2
here,upos,ADV,1
here,xpos,RB,1
the,upos,DET,5
the,xpos,DT,5
cold,upos,ADJ,1
cold,xpos,JJ,1
every,upos,DET,4
every,xpos,DT,4
time,upos,NOUN,5
time,xpos,NN,4
time,xpos,NNS,1
touch,upos,VERB,2
touch,xpos,VBP,2
body,upos,NOUN,2
body,xpos,NN,2
start,upos,VERB,2
start,xpos,VBZ,2
quiver,upos,VERB,2
quiver,xpos,VB,2
want,upos,VERB,10
want,xpos,VBP,2
want,xpos,VBG,8
do,upos,VERB,2
do,xpos,VB,2
long,upos,ADV,2
long,xpos,RB,2
cant,upos,AUX,15
cant,xpos,MD,15
let,upos,VERB,15
let,xpos,VB,15
go,upos,VERB,19
go,xpos,VB,15
go,xpos,VBN,4
need,upos,VERB,8
need,xpos,VBP,8
keep,upos,VERB,8
keep,xpos,VBP,8
push,upos,VERB,8
push,xpos,VBP,8
aside,upos,ADV,8
aside,xpos,RB,8
can,upos,AUX,5
can,xpos,MD,5
not,upos,PART,5
not,xpos,RB,5
help,upos,VERB,2
help,xpos,VB,2
but,upos,CCONJ,2
but,xpos,CC,2
think,upos,VERB,4
think,xpos,VB,2
think,xpos,VBP,2
of,upos,SCONJ,2
of,upos,ADP,2
of,xpos,IN,4
how,upos,ADV,2
how,xpos,WRB,2
make,upos,VERB,1
make,xpos,VBD,1
feel,upos,VERB,1
feel,xpos,VB,1
about,upos,ADP,2
about,xpos,IN,2
two,upos,NUM,2
two,xpos,CD,2
realize,upos,VERB,2
realize,xpos,VB,2
seem,upos,VERB,2
seem,xpos,VB,2
buy,upos,VERB,2
buy,xpos,VB,2
now,upos,ADV,4
now,xpos,RB,4
fit,upos,VERB,1
fit,xpos,VBP,1
like,upos,ADP,1
like,xpos,IN,1
glove,upos,NOUN,1
glove,xpos,NN,1
cause,upos,VERB,1
cause,xpos,VB,1
when,upos,ADV,2
when,xpos,WRB,2
hold,upos,VERB,1
hold,xpos,VBP,1
tight,upos,ADJ,1
tight,xpos,JJ,1
feeling,upos,NOUN,2
feeling,xpos,NNS,1
feeling,xpos,NN,1
oh,upos,INTJ,1
oh,xpos,UH,1
so,upos,ADV,2
so,xpos,RB,2
just,upos,ADV,1
just,xpos,RB,1
forget,upos,VERB,1
forget,xpos,VB,1
mine,upos,PRON,2
mine,xpos,PRP,2
for,upos,ADP,1
for,xpos,IN,1
true,upos,ADJ,1
true,xpos,JJ,1
come,upos,VERB,1
come,xpos,VB,1
who,upos,PRON,1
who,xpos,WP,1
leave,upos,VERB,1
leave,xpos,VBD,1
