Word,Method,Pos,Count
if,upos,SCONJ,1
if,xpos,IN,1
I,upos,PRON,23
I,xpos,PRP,23
should,upos,AUX,1
should,xpos,MD,1
stay,upos,VERB,1
stay,xpos,VB,1
would,upos,AUX,1
would,xpos,MD,1
only,upos,ADV,1
only,xpos,RB,1
be,upos,AUX,4
be,xpos,VB,1
be,xpos,VBZ,1
be,xpos,VBP,2
in,upos,ADP,1
in,xpos,IN,1
you,upos,PRON,25
you,xpos,PRP$,2
you,xpos,PRP,23
way,upos,NOUN,2
way,xpos,NN,2
so,upos,ADV,2
so,xpos,RB,2
will,upos,AUX,11
will,xpos,MD,11
go,upos,VERB,1
go,xpos,VB,1
but,upos,CCONJ,2
but,xpos,CC,2
know,upos,VERB,2
know,xpos,VBP,2
Ill,upos,ADJ,3
Ill,xpos,JJ,3
think,upos,NOUN,1
think,xpos,NN,1
of,upos,ADP,3
of,xpos,IN,3
every,upos,DET,1
every,xpos,DT,1
step,upos,NOUN,1
step,xpos,NN,1
the,upos,DET,1
the,xpos,DT,1
and,upos,CCONJ,6
and,xpos,CC,6
always,upos,ADV,12
always,xpos,RB,12
love,upos,VERB,13
love,xpos,VB,10
love,xpos,VBP,3
my,upos,PRON,1
my,xpos,PRP$,1
darling,upos,NOUN,1
darling,xpos,NN,1
bittersweet,upos,ADJ,1
bittersweet,xpos,JJ,1
memory,upos,NOUN,1
memory,xpos,NNS,1
that,upos,PRON,1
that,xpos,DT,1
all,upos,DET,3
all,xpos,DT,2
all,xpos,PDT,1
take,upos,VERB,1
take,xpos,VBG,1
with,upos,ADP,1
with,xpos,IN,1
goodbye,upos,VERB,1
goodbye,xpos,VB,1
please,upos,INTJ,1
please,xpos,UH,1
do,upos,AUX,1
do,xpos,VB,1
not,upos,PART,2
not,xpos,RB,2
cry,upos,VERB,1
cry,xpos,VB,1
we,upos,PRON,1
we,xpos,PRP,1
both,upos,DET,1
both,xpos,DT,1
what,upos,PRON,1
what,xpos,WP,1
need,upos,VERB,1
need,xpos,VBP,1
hope,upos,VERB,2
hope,xpos,VBP,2
life,upos,NOUN,1
life,xpos,NN,1
treat,upos,VERB,1
treat,xpos,VBZ,1
kind,upos,ADV,1
kind,xpos,RB,1
have,upos,VERB,1
have,upos,AUX,1
have,xpos,VBP,2
dream,upos,VERB,1
dream,xpos,VBN,1
wish,upos,VERB,2
wish,xpos,VBP,2
joy,upos,NOUN,1
joy,xpos,NN,1
happiness,upos,NOUN,1
happiness,xpos,NN,1
above,upos,ADP,1
above,xpos,IN,1
this,upos,PRON,1
this,xpos,DT,1
darl,upos,VERB,1
darl,xpos,VBG,1
