Word,Method,Pos,Count
I,upos,PRON,13
I,xpos,PRP,13
hear,upos,VERB,6
hear,xpos,VBD,1
hear,xpos,VBP,1
hear,xpos,VB,4
the,upos,DET,12
the,xpos,DT,12
bell,upos,NOUN,6
bell,xpos,NNS,6
on,upos,ADP,14
on,xpos,IN,14
Christmas,upos,PROPN,1
Christmas,xpos,NNP,1
day,upos,NOUN,2
day,xpos,NN,2
they,upos,PRON,10
they,xpos,PRP$,2
they,xpos,PRP,8
old,upos,ADJ,1
old,xpos,JJ,1
familiar,upos,ADJ,1
familiar,xpos,JJ,1
carol,upos,NOUN,1
carol,xpos,NNS,1
play,upos,VERB,1
play,xpos,VBP,1
and,upos,CCONJ,9
and,upos,PUNCT,9
and,xpos,CC,9
and,xpos,.,9
mild,upos,ADJ,1
mild,xpos,JJ,1
sweet,upos,ADJ,1
sweet,xpos,JJ,1
song,upos,NOUN,2
song,xpos,NNS,1
song,xpos,NN,1
repeat,upos,VERB,1
repeat,xpos,VBP,1
of,upos,ADP,3
of,xpos,IN,3
peace,upos,NOUN,12
peace,xpos,NN,12
earth,upos,NOUN,12
earth,xpos,NN,12
good,upos,ADJ,9
good,xpos,JJ,9
will,upos,AUX,9
will,xpos,MD,9
to,upos,ADP,10
to,xpos,IN,10
be,upos,AUX,8
be,upos,VERB,1
be,xpos,VBP,6
be,xpos,VBZ,3
ringe,upos,VERB,5
ringe,xpos,VBG,5
like,upos,ADP,3
like,xpos,IN,3
a,upos,DET,6
a,xpos,DT,6
choir,upos,NOUN,3
choir,xpos,NN,3
sing,upos,VERB,3
sing,xpos,VBG,3
in,upos,ADP,2
in,xpos,IN,2
my,upos,PRON,2
my,xpos,PRP$,2
heart,upos,NOUN,3
heart,xpos,NN,2
heart,xpos,NNS,1
despair,upos,NOUN,1
despair,xpos,NN,1
bow,upos,VERB,1
bow,xpos,VBD,1
head,upos,NOUN,1
head,xpos,NN,1
there,upos,PRON,1
there,xpos,EX,1
no,upos,DET,1
no,xpos,DT,1
say,upos,VERB,1
say,xpos,VBD,1
for,upos,ADP,1
for,xpos,IN,1
hate,upos,NOUN,1
hate,xpos,NN,1
strong,upos,ADJ,1
strong,xpos,JJ,1
mock,upos,VERB,1
mock,xpos,VBZ,1
but,upos,CCONJ,1
but,xpos,CC,1
singing,upos,NOUN,2
singing,xpos,NN,2
do,upos,AUX,2
do,xpos,VBZ,1
do,xpos,VBP,1
anybody,upos,PRON,1
anybody,xpos,NN,1
then,upos,ADV,2
then,xpos,RB,2
ring,upos,VERB,1
ring,xpos,VB,1
more,upos,ADV,1
more,xpos,RBR,1
loud,upos,ADJ,1
loud,xpos,JJ,1
deep,upos,ADJ,1
deep,xpos,JJ,1
God,upos,PROPN,1
God,xpos,NNP,1
not,upos,PART,1
not,xpos,RB,1
dead,upos,ADJ,1
dead,xpos,JJ,1
nor,upos,CCONJ,1
nor,xpos,CC,1
doth,upos,AUX,1
doth,xpos,MD,1
he,upos,PRON,1
he,xpos,PRP,1
sleep,upos,VERB,1
sleep,xpos,VBP,1
wrong,upos,ADJ,1
wrong,xpos,JJ,1
shall,upos,AUX,1
shall,xpos,MD,1
fail,upos,VERB,1
fail,xpos,VB,1
right,upos,ADJ,1
right,xpos,JJ,1
prevail,upos,NOUN,1
prevail,xpos,NN,1
with,upos,ADP,1
with,upos,SCONJ,1
with,xpos,IN,2
its,upos,PRON,1
its,xpos,PRP$,1
way,upos,NOUN,1
way,xpos,NN,1
world,upos,NOUN,1
world,xpos,NN,1
revolve,upos,VERB,1
revolve,xpos,VBD,1
from,upos,ADP,1
from,xpos,IN,1
night,upos,NOUN,1
night,xpos,NN,1
voice,upos,NOUN,1
voice,xpos,NN,1
chime,upos,NOUN,1
chime,xpos,NN,1
chant,upos,NOUN,1
chant,xpos,NN,1
sublime,upos,ADJ,1
sublime,xpos,JJ,1
we,upos,PRON,1
we,xpos,PRP$,1
well,upos,ADV,1
well,xpos,RB,1
you,upos,PRON,2
you,xpos,PRP,1
you,xpos,PRP$,1
life,upos,NOUN,1
life,xpos,NN,1
angel,upos,NOUN,1
angel,xpos,NNS,1
open,upos,VERB,1
open,xpos,VB,1
up,upos,ADP,1
up,xpos,RP,1
