Word,Method,Pos,Count
I,upos,PRON,36
I,xpos,PRP,36
want,upos,VERB,24
want,xpos,VBP,24
you,upos,PRON,26
you,xpos,PRP,26
so,upos,ADV,16
so,xpos,RB,16
bad,upos,ADJ,12
bad,xpos,JJ,12
it,upos,PRON,12
it,xpos,PRP,12
be,upos,AUX,12
be,xpos,VBZ,12
drive,upos,VERB,12
drive,xpos,VBG,12
mad,upos,ADJ,10
mad,xpos,JJ,10
babe,upos,NOUN,2
babe,xpos,NN,2
baby,upos,NOUN,1
baby,xpos,NN,1
she,upos,NOUN,3
she,upos,VERB,1
she,xpos,NN,3
she,xpos,VBZ,1
heavy,upos,ADJ,4
heavy,xpos,JJ,4
know,upos,VERB,2
know,xpos,VBP,2
yeah,upos,INTJ,1
yeah,xpos,UH,1
