Word,Method,Pos,Count
southern,upos,ADJ,12
southern,xpos,JJ,12
girl,upos,NOUN,17
girl,xpos,NN,16
girl,xpos,NNS,1
do,upos,AUX,2
do,upos,VERB,2
do,xpos,VBP,3
do,xpos,VB,1
not,upos,PART,7
not,upos,ADV,1
not,xpos,RB,8
you,upos,PRON,21
you,xpos,PRP,18
you,xpos,PRP$,3
know,upos,VERB,5
know,xpos,VB,3
know,xpos,VBP,1
know,xpos,VBD,1
ya,upos,PRON,2
ya,xpos,PRP$,2
good,upos,ADJ,3
good,xpos,JJ,3
to,upos,ADP,3
to,upos,PART,3
to,xpos,IN,3
to,xpos,TO,3
I,upos,PRON,16
I,xpos,PRP,16
and,upos,CCONJ,2
and,xpos,CC,2
dig,upos,VERB,3
dig,xpos,VBP,3
so,upos,ADV,5
so,xpos,RB,5
would,upos,AUX,3
would,xpos,MD,3
be,upos,AUX,8
be,upos,VERB,1
be,xpos,VB,3
be,xpos,VBN,2
be,xpos,VBD,2
be,xpos,VBP,1
be,xpos,VBZ,1
right,upos,ADV,5
right,xpos,RB,5
here,upos,ADV,2
here,upos,VERB,1
here,xpos,RB,2
here,xpos,VBZ,1
if,upos,SCONJ,2
if,xpos,IN,2
have,upos,AUX,2
have,xpos,VBD,2
there,upos,ADV,4
there,upos,PRON,1
there,xpos,RB,4
there,xpos,EX,1
the,upos,DET,7
the,xpos,DT,7
one,upos,NUM,2
one,upos,NOUN,1
one,xpos,CD,2
one,xpos,NN,1
lot,upos,NOUN,2
lot,xpos,NNS,2
of,upos,ADP,3
of,xpos,IN,3
lovin,upos,NOUN,1
lovin,xpos,NN,1
fun,upos,NOUN,1
fun,xpos,NN,1
tenderness,upos,NOUN,1
tenderness,xpos,NN,1
give,upos,VERB,1
give,xpos,VBP,1
want,upos,VERB,1
want,xpos,VBP,1
take,upos,VERB,1
take,xpos,VB,1
it,upos,PRON,2
it,xpos,PRP,2
everywhere,upos,ADV,1
everywhere,xpos,RB,1
happy,upos,ADJ,1
happy,xpos,JJ,1
at,upos,ADV,1
at,xpos,RB,1
all,upos,ADV,1
all,xpos,RB,1
first,upos,ADJ,1
first,xpos,JJ,1
hear,upos,VERB,2
hear,xpos,VB,1
hear,xpos,VBD,1
my,upos,PRON,3
my,xpos,PRP$,3
call,upos,NOUN,1
call,xpos,NN,1
hospitality,upos,NOUN,1
hospitality,xpos,NN,1
show,upos,VERB,1
show,xpos,VBZ,1
that,upos,SCONJ,2
that,xpos,IN,2
care,upos,VERB,1
care,xpos,VBP,1
below,upos,ADP,1
below,xpos,IN,1
mason,upos,PROPN,1
mason,xpos,NNP,1
dixon,upos,PROPN,1
dixon,xpos,NNP,1
line,upos,NOUN,1
line,xpos,NN,1
down,upos,ADV,1
down,xpos,RB,1
where,upos,ADV,1
where,xpos,WRB,1
fine,upos,ADJ,1
fine,xpos,JJ,1
sure,upos,ADV,1
sure,xpos,RB,1
how,upos,ADV,1
how,xpos,WRB,1
treat,upos,VERB,1
treat,xpos,VB,1
just,upos,ADV,2
just,xpos,RB,2
make,upos,VERB,1
make,xpos,VB,1
feel,upos,VERB,1
feel,xpos,VB,1
no,upos,DET,1
no,xpos,DT,1
can,upos,AUX,1
can,xpos,MD,1
like,upos,SCONJ,1
like,xpos,IN,1
sweet,upos,ADJ,1
sweet,xpos,JJ,1
always,upos,ADV,2
always,xpos,RB,2
love,upos,VERB,1
love,xpos,VBP,1
from,upos,ADP,2
from,xpos,IN,2
start,upos,NOUN,1
start,xpos,NN,1
bottom,upos,NOUN,1
bottom,xpos,NN,1
heart,upos,NOUN,1
heart,xpos,NN,1
come,upos,VERB,1
come,xpos,VBD,1
along,upos,ADV,1
along,xpos,RB,1
a,upos,DET,1
a,xpos,DT,1
song,upos,NOUN,1
song,xpos,NN,1
keep,upos,VERB,1
keep,xpos,VBP,1
satisfided,upos,ADJ,1
satisfided,xpos,JJ,1
by,upos,ADP,1
by,xpos,IN,1
side,upos,NOUN,1
side,xpos,NN,1
thing,upos,NOUN,1
thing,xpos,NN,1
should,upos,AUX,1
should,xpos,MD,1
really,upos,ADV,1
really,xpos,RB,1
