Word,Method,Pos,Count
my,upos,PRON,17
my,xpos,PRP$,17
heart,upos,NOUN,7
heart,xpos,NN,7
these,upos,DET,7
these,xpos,DT,7
word,upos,NOUN,7
word,xpos,NNS,7
be,upos,AUX,17
be,upos,VERB,5
be,xpos,VBP,10
be,xpos,VBZ,11
be,xpos,VBD,1
own,upos,ADJ,7
own,xpos,JJ,7
throw,upos,VERB,1
throw,xpos,VBD,1
some,upos,DET,5
some,xpos,DT,5
chord,upos,NOUN,1
chord,xpos,NNS,1
together,upos,ADV,1
together,xpos,RB,1
the,upos,DET,6
the,xpos,DT,6
combination,upos,NOUN,1
combination,xpos,NN,1
def,upos,NOUN,1
def,xpos,NN,1
it,upos,PRON,4
it,xpos,PRP,4
who,upos,PRON,1
who,xpos,WP,1
I,upos,PRON,52
I,xpos,PRP,52
what,upos,PRON,2
what,xpos,WP,2
do,upos,VERB,1
do,upos,AUX,2
do,xpos,VBP,3
and,upos,CCONJ,5
and,xpos,CC,5
go,upos,VERB,2
go,xpos,VBG,1
go,xpos,VBN,1
to,upos,PART,10
to,xpos,TO,10
lay,upos,VERB,1
lay,xpos,VB,1
down,upos,ADP,1
down,xpos,RP,1
for,upos,ADP,1
for,xpos,IN,1
you,upos,PRON,45
you,xpos,PRP,45
try,upos,VERB,1
try,xpos,VBP,1
focus,upos,VERB,1
focus,xpos,VB,1
attention,upos,NOUN,1
attention,xpos,NN,1
but,upos,CCONJ,2
but,xpos,CC,2
feel,upos,VERB,1
feel,xpos,VBP,1
so,upos,ADV,1
so,xpos,RB,1
add,upos,VERB,1
add,xpos,VB,1
need,upos,VERB,1
need,xpos,VBP,1
help,upos,NOUN,1
help,xpos,NN,1
inspiration,upos,NOUN,1
inspiration,xpos,NN,1
tryna,upos,AUX,4
tryna,xpos,MD,4
find,upos,VERB,3
find,xpos,VB,3
magic,upos,NOUN,2
magic,xpos,NN,2
write,upos,VERB,3
write,xpos,VB,2
write,xpos,VBP,1
a,upos,DET,4
a,xpos,DT,4
classic,upos,NOUN,2
classic,xpos,NN,2
