Word,Method,Pos,Count
do,upos,AUX,2
do,xpos,VBP,2
you,upos,PRON,40
you,xpos,PRP,38
you,xpos,PRP$,2
wonder,upos,VERB,1
wonder,xpos,VB,1
why,upos,ADV,1
why,xpos,WRB,1
have,upos,VERB,3
have,upos,AUX,8
have,xpos,VBP,11
to,upos,PUNCT,1
to,upos,PART,12
to,upos,ADP,6
to,xpos,.,1
to,xpos,TO,12
to,xpos,IN,6
feel,upos,VERB,11
feel,xpos,VB,1
feel,xpos,VBG,8
feel,xpos,VBP,2
the,upos,DET,33
the,xpos,DT,33
thing,upos,NOUN,3
thing,xpos,NNS,3
that,upos,PRON,12
that,upos,SCONJ,5
that,xpos,WDT,12
that,xpos,IN,5
hurt,upos,VERB,1
hurt,upos,ADJ,1
hurt,xpos,VBP,1
hurt,xpos,JJ,1
if,upos,SCONJ,1
if,xpos,IN,1
there,upos,PRON,3
there,upos,ADV,1
there,xpos,EX,3
there,xpos,RB,1
be,upos,VERB,2
be,upos,AUX,21
be,xpos,VBZ,12
be,xpos,VBP,3
be,xpos,VBN,8
a,upos,DET,9
a,xpos,DT,9
God,upos,PROPN,2
God,xpos,NNP,2
who,upos,PRON,2
who,xpos,WP,2
love,upos,VERB,2
love,xpos,VBZ,1
love,xpos,VBP,1
where,upos,ADV,2
where,xpos,WRB,2
he,upos,PRON,1
he,xpos,PRP,1
now,upos,ADV,1
now,xpos,RB,1
or,upos,CCONJ,1
or,xpos,CC,1
maybe,upos,ADV,1
maybe,xpos,RB,1
can,upos,AUX,5
can,xpos,MD,5
not,upos,PART,7
not,xpos,RB,7
see,upos,VERB,4
see,xpos,VB,4
and,upos,CCONJ,6
and,xpos,CC,6
all,upos,DET,4
all,xpos,PDT,3
all,xpos,DT,1
those,upos,DET,1
those,upos,PRON,1
those,xpos,DT,2
happen,upos,VERB,1
happen,xpos,VBG,1
bring,upos,VERB,1
bring,xpos,VB,1
better,upos,ADJ,1
better,xpos,JJR,1
end,upos,NOUN,1
end,upos,VERB,1
end,xpos,NN,1
end,xpos,VBZ,1
someday,upos,VERB,1
someday,xpos,VB,1
somehow,upos,ADV,1
somehow,xpos,RB,1
will,upos,AUX,6
will,xpos,MD,6
would,upos,AUX,8
would,xpos,MD,8
dare,upos,VERB,8
dare,xpos,VB,8
believe,upos,VERB,4
believe,xpos,VB,4
still,upos,ADV,4
still,xpos,RB,4
reason,upos,NOUN,4
reason,xpos,NN,4
sing,upos,VERB,4
sing,xpos,VB,4
cause,upos,VERB,7
cause,upos,SCONJ,1
cause,xpos,VB,7
cause,xpos,IN,1
pain,upos,NOUN,10
pain,xpos,NN,10
it,upos,PRON,9
it,xpos,PRP,9
compare,upos,VERB,4
compare,xpos,VB,4
joy,upos,NOUN,4
joy,xpos,NN,4
come,upos,VERB,5
come,xpos,VBG,4
come,xpos,VB,1
so,upos,ADV,3
so,xpos,RB,3
hold,upos,VERB,3
hold,xpos,VB,3
on,upos,ADP,4
on,upos,ADV,3
on,xpos,RP,3
on,xpos,RB,3
on,xpos,IN,1
get,upos,VERB,6
get,xpos,VBD,5
get,xpos,VB,1
wait,upos,VERB,3
wait,xpos,VB,3
for,upos,ADP,4
for,xpos,IN,4
light,upos,NOUN,3
light,xpos,NN,3
press,upos,NOUN,3
press,xpos,NN,3
just,upos,ADV,8
just,xpos,RB,8
fight,upos,VERB,3
fight,upos,NOUN,3
fight,xpos,VB,3
fight,xpos,NN,3
good,upos,ADJ,4
good,xpos,JJ,4
dark,upos,ADJ,3
dark,xpos,JJ,3
before,upos,ADP,7
before,xpos,IN,7
morning,upos,NOUN,6
morning,xpos,NN,6
my,upos,PRON,1
my,xpos,PRP$,1
friend,upos,NOUN,1
friend,xpos,NN,1
know,upos,VERB,3
know,xpos,VBP,2
know,xpos,VB,1
how,upos,ADV,2
how,xpos,WRB,2
this,upos,PRON,1
this,xpos,DT,1
go,upos,VERB,1
go,xpos,VBG,1
say,upos,VERB,1
say,xpos,VB,1
prayer,upos,NOUN,1
prayer,xpos,NN,1
but,upos,CCONJ,2
but,xpos,CC,2
life,upos,NOUN,1
life,xpos,NN,1
snapshot,upos,NOUN,1
snapshot,xpos,NN,1
might,upos,AUX,1
might,xpos,MD,1
take,upos,VERB,1
take,xpos,VB,1
little,upos,ADJ,1
little,xpos,JJ,1
time,upos,NOUN,1
time,xpos,NN,1
bigger,upos,ADJ,1
bigger,xpos,JJR,1
picture,upos,NOUN,1
picture,xpos,NN,1
yeah,upos,INTJ,9
yeah,xpos,UH,9
once,upos,SCONJ,2
once,xpos,IN,2
weight,upos,NOUN,2
weight,xpos,NN,2
of,upos,ADP,2
of,xpos,IN,2
glory,upos,NOUN,2
glory,xpos,NN,2
fade,upos,VERB,2
fade,xpos,VB,2
memory,upos,NOUN,4
memory,xpos,NN,4
healing,upos,NOUN,1
healing,xpos,NN,1
oh,upos,INTJ,1
oh,xpos,UH,1
