Word,Method,Pos,Count
you,upos,PRON,5
you,xpos,PRP,5
hit,upos,VERB,1
hit,xpos,VBD,1
I,upos,PRON,11
I,xpos,PRP,11
just,upos,ADV,1
just,xpos,RB,1
like,upos,ADP,2
like,xpos,IN,2
heroin,upos,NOUN,1
heroin,xpos,NN,1
feel,upos,VERB,1
feel,xpos,VBP,1
course,upos,VERB,1
course,xpos,VBG,1
through,upos,ADP,3
through,xpos,IN,3
my,upos,PRON,2
my,xpos,PRP$,2
vein,upos,NOUN,1
vein,xpos,NNS,1
once,upos,ADV,1
once,xpos,RB,1
try,upos,VERB,2
try,xpos,VBD,1
try,xpos,VBG,1
to,upos,PART,4
to,xpos,TO,4
kick,upos,VERB,3
kick,xpos,VB,3
this,upos,DET,9
this,xpos,DT,9
addiction,upos,NOUN,9
addiction,xpos,NN,9
swear,upos,VERB,1
swear,xpos,VBP,1
will,upos,AUX,2
will,xpos,MD,2
never,upos,ADV,1
never,xpos,RB,1
again,upos,ADV,2
again,xpos,RB,2
not,upos,PART,1
not,xpos,RB,1
ever,upos,ADV,1
ever,xpos,RB,1
no,upos,INTJ,1
no,upos,DET,1
no,xpos,UH,1
no,xpos,DT,1
cant,upos,AUX,1
cant,xpos,MD,1
seem,upos,VERB,1
seem,xpos,VB,1
live,upos,VERB,1
live,xpos,VB,1
without,upos,ADP,3
without,xpos,IN,3
go,upos,VERB,3
go,xpos,VBG,1
go,xpos,VB,1
go,xpos,VBP,1
clean,upos,ADJ,2
clean,xpos,JJ,2
withdrawal,upos,NOUN,1
withdrawal,xpos,NN,1
sick,upos,ADJ,2
sick,xpos,JJ,2
with,upos,ADP,2
with,xpos,IN,2
in,upos,ADP,2
in,xpos,IN,2
well,upos,INTJ,1
well,xpos,UH,1
those,upos,DET,1
those,xpos,DT,1
other,upos,NOUN,1
other,xpos,NNS,1
be,upos,AUX,2
be,xpos,VBD,1
be,xpos,VBP,1
methadone,upos,NOUN,1
methadone,xpos,NN,1
take,upos,VERB,1
take,xpos,VBD,1
get,upos,VERB,1
get,xpos,VB,1
the,upos,DET,4
the,xpos,DT,4
day,upos,NOUN,1
day,xpos,NN,1
now,upos,ADV,1
now,xpos,RB,1
find,upos,VERB,1
find,xpos,VB,1
way,upos,NOUN,2
way,xpos,NN,2
back,upos,ADV,1
back,xpos,RB,1
home,upos,ADV,1
home,xpos,RB,1
stay,upos,VERB,1
stay,xpos,VBG,1
along,upos,ADP,1
along,xpos,IN,1
hold,upos,VERB,1
hold,xpos,VB,1
out,upos,ADP,1
out,xpos,RP,1
for,upos,ADP,1
for,xpos,IN,1
real,upos,ADJ,1
real,xpos,JJ,1
thing,upos,NOUN,1
thing,xpos,NN,1
yeah,upos,INTJ,1
yeah,xpos,UH,1
off,upos,ADP,1
off,xpos,IN,1
rail,upos,NOUN,1
rail,xpos,NNS,1
