Word,Method,Pos,Count
you,upos,PRON,15
you,xpos,PRP,14
you,xpos,PRP$,1
take,upos,VERB,4
take,xpos,VBP,3
take,xpos,VB,1
the,upos,DET,7
the,xpos,DT,7
midnight,upos,NOUN,1
midnight,xpos,NN,1
subway,upos,NOUN,1
subway,xpos,NN,1
train,upos,NOUN,1
train,xpos,NN,1
be,upos,AUX,12
be,xpos,VBP,9
be,xpos,VBD,1
be,xpos,VBZ,2
callin,upos,VERB,1
callin,xpos,VBG,1
all,upos,DET,1
all,xpos,PDT,1
shot,upos,NOUN,1
shot,xpos,NNS,1
strike,upos,VERB,3
strike,xpos,VBN,3
by,upos,ADP,3
by,xpos,IN,3
lightning,upos,NOUN,3
lightning,xpos,NN,3
youre,upos,NOUN,24
youre,xpos,NN,24
in,upos,ADP,24
in,xpos,IN,24
love,upos,NOUN,24
love,xpos,NN,24
evening,upos,NOUN,2
evening,xpos,NN,2
one,upos,NUM,4
one,upos,NOUN,3
one,xpos,CD,4
one,xpos,NN,3
on,upos,ADP,2
on,xpos,IN,2
only,upos,ADV,2
only,xpos,RB,2
livin,upos,NOUN,3
livin,xpos,NN,3
to,upos,PART,3
to,upos,ADP,3
to,xpos,TO,3
to,xpos,IN,3
have,upos,VERB,2
have,xpos,VB,2
fun,upos,NOUN,2
fun,xpos,NN,2
want,upos,VERB,1
want,xpos,VBP,1
use,upos,VERB,1
use,xpos,VB,1
I,upos,PRON,9
I,xpos,PRP,9
home,upos,ADV,1
home,xpos,RB,1
tonight,upos,NOUN,1
tonight,xpos,NN,1
Ill,upos,ADJ,1
Ill,xpos,JJ,1
make,upos,VERB,2
make,xpos,VBP,2
wish,upos,VERB,1
wish,xpos,VB,1
that,upos,SCONJ,1
that,xpos,IN,1
mine,upos,PRON,1
mine,xpos,PRP,1
it,upos,PRON,2
it,xpos,PRP,2
not,upos,PART,2
not,xpos,RB,2
worth,upos,ADJ,2
worth,xpos,JJ,2
fighting,upos,NOUN,2
fighting,xpos,NN,2
well,upos,INTJ,4
well,xpos,UH,4
turn,upos,VERB,4
turn,xpos,VB,4
around,upos,ADV,4
around,xpos,RB,4
remember,upos,VERB,3
remember,xpos,VB,3
whos,upos,PRON,3
whos,xpos,WP,3
out,upos,ADP,3
out,xpos,RP,3
and,upos,CCONJ,3
and,xpos,CC,3
aim,upos,VERB,3
aim,xpos,VBN,3
please,upos,INTJ,3
please,xpos,UH,3
lovin,upos,NOUN,1
lovin,xpos,NN,1
hot,upos,ADJ,1
hot,xpos,JJ,1
spin,upos,VERB,1
spin,xpos,VBP,1
like,upos,ADP,1
like,xpos,IN,1
a,upos,DET,1
a,xpos,DT,1
top,upos,NOUN,1
top,xpos,NN,1
