Word,Method,Pos,Count
Ill,upos,ADJ,1
Ill,xpos,JJ,1
be,upos,AUX,33
be,xpos,VB,2
be,xpos,VBP,15
be,xpos,VBZ,16
come,upos,VERB,2
come,xpos,VBG,1
come,xpos,VBP,1
home,upos,ADV,2
home,upos,NOUN,19
home,xpos,RB,2
home,xpos,NN,19
just,upos,ADV,1
just,xpos,RB,1
to,upos,PART,2
to,xpos,TO,2
alone,upos,ADJ,1
alone,upos,ADV,7
alone,xpos,JJ,1
alone,xpos,RB,7
cause,upos,SCONJ,1
cause,xpos,IN,1
I,upos,PRON,22
I,xpos,PRP,22
know,upos,VERB,2
know,xpos,VBP,2
you,upos,PRON,15
you,xpos,PRP,15
not,upos,PART,18
not,xpos,RB,18
there,upos,ADV,1
there,xpos,RB,1
and,upos,CCONJ,2
and,xpos,CC,2
that,upos,SCONJ,1
that,xpos,IN,1
do,upos,AUX,1
do,xpos,VBP,1
care,upos,VERB,1
care,xpos,VB,1
can,upos,AUX,2
can,xpos,MD,2
hardly,upos,ADV,2
hardly,xpos,RB,2
wait,upos,VERB,2
wait,xpos,VB,2
leave,upos,VERB,1
leave,xpos,VB,1
this,upos,DET,11
this,upos,PRON,6
this,xpos,DT,17
place,upos,NOUN,1
place,xpos,NN,1
no,upos,ADV,3
no,xpos,RB,3
matter,upos,ADV,3
matter,xpos,RB,3
how,upos,ADV,3
how,xpos,WRB,3
hard,upos,ADV,3
hard,xpos,RB,3
try,upos,VERB,3
try,xpos,VBP,3
never,upos,ADV,3
never,xpos,RB,3
satisfied,upos,ADJ,3
satisfied,xpos,JJ,3
we,upos,PRON,3
we,xpos,PRP$,3
think,upos,VERB,6
think,xpos,VBP,6
better,upos,ADJ,7
better,xpos,JJR,7
off,upos,ADP,6
off,xpos,RP,5
off,xpos,IN,1
always,upos,ADV,3
always,xpos,RB,3
disappear,upos,VERB,3
disappear,xpos,VBP,3
even,upos,ADV,3
even,xpos,RB,3
when,upos,ADV,3
when,xpos,WRB,3
here,upos,ADV,3
here,xpos,RB,3
my,upos,PRON,4
my,xpos,PRP$,4
of,upos,ADP,3
of,xpos,IN,3
Home,upos,PROPN,10
Home,xpos,NNP,10
house,upos,NOUN,10
house,xpos,NN,10
a,upos,DET,10
a,xpos,DT,10
by,upos,ADP,1
by,xpos,IN,1
the,upos,DET,2
the,xpos,DT,2
time,upos,NOUN,1
time,xpos,NN,1
already,upos,ADV,1
already,xpos,RB,1
stone,upos,VERB,1
stone,xpos,VBN,1
turn,upos,VERB,1
turn,xpos,VBP,1
tv,upos,NOUN,1
tv,xpos,NN,1
scream,upos,VERB,1
scream,xpos,VBP,1
at,upos,ADP,1
at,xpos,IN,1
til,upos,SCONJ,1
til,xpos,IN,1
get,upos,VERB,1
get,xpos,VBP,1
case,upos,NOUN,1
case,xpos,NN,1
