Word,Method,Pos,Count
there,upos,PRON,4
there,upos,ADV,1
there,xpos,EX,4
there,xpos,RB,1
be,upos,VERB,6
be,upos,AUX,8
be,xpos,VBZ,8
be,xpos,VB,2
be,xpos,VBP,3
be,xpos,VBN,1
so,upos,ADV,3
so,xpos,RB,3
many,upos,ADJ,1
many,xpos,JJ,1
place,upos,NOUN,15
place,xpos,NNS,14
place,xpos,NN,1
i,upos,PRON,22
i,xpos,PRP,22
want,upos,VERB,3
want,xpos,VBP,3
to,upos,PART,6
to,upos,ADP,4
to,xpos,TO,6
to,xpos,IN,4
kiss,upos,VERB,25
kiss,xpos,VB,25
you,upos,PRON,50
you,xpos,PRP,44
you,xpos,PRP$,6
baby,upos,NOUN,17
baby,xpos,NN,17
I,upos,PRON,21
I,xpos,PRP,21
can,upos,AUX,4
can,xpos,MD,4
not,upos,PART,4
not,xpos,RB,4
begin,upos,VERB,1
begin,xpos,VB,1
start,upos,VERB,1
start,xpos,VB,1
realize,upos,VERB,1
realize,xpos,VBP,1
that,upos,PRON,3
that,upos,SCONJ,1
that,xpos,DT,1
that,xpos,WDT,2
that,xpos,IN,1
the,upos,DET,29
the,xpos,DT,29
only,upos,ADJ,2
only,xpos,JJ,2
man,upos,NOUN,2
man,xpos,NN,2
make,upos,VERB,3
make,xpos,VBD,1
make,xpos,VBP,2
love,upos,NOUN,14
love,upos,VERB,3
love,xpos,NN,14
love,xpos,VBP,3
but,upos,CCONJ,1
but,xpos,CC,1
who,upos,PRON,2
who,xpos,WP,2
know,upos,VERB,8
know,xpos,VBZ,1
know,xpos,VBP,6
know,xpos,VB,1
how,upos,ADV,2
how,xpos,WRB,2
keep,upos,VERB,1
keep,xpos,VB,1
okay,upos,INTJ,1
okay,xpos,UH,1
bodys,upos,NOUN,1
bodys,xpos,NNS,1
mine,upos,PRON,1
mine,xpos,PRP,1
believe,upos,VERB,1
believe,xpos,VBP,1
it,upos,PRON,4
it,xpos,PRP,4
mmm,upos,INTJ,1
mmm,xpos,UH,1
all,upos,DET,33
all,xpos,PDT,24
all,xpos,DT,9
will,upos,AUX,12
will,xpos,MD,12
oh,upos,INTJ,11
oh,xpos,UH,11
let,upos,VERB,13
let,xpos,VB,12
let,xpos,VBZ,1
with,upos,ADP,13
with,xpos,IN,13
my,upos,PRON,18
my,xpos,PRP$,18
girl,upos,NOUN,3
girl,xpos,NN,3
honey,upos,NOUN,3
honey,upos,INTJ,2
honey,xpos,NN,3
honey,xpos,UH,2
here,upos,ADV,3
here,xpos,RB,3
ready,upos,ADJ,1
ready,xpos,JJ,1
desire,upos,NOUN,1
desire,xpos,NN,1
please,upos,INTJ,6
please,xpos,UH,6
Ill,upos,ADJ,4
Ill,xpos,JJ,4
concentrate,upos,VERB,1
concentrate,xpos,VB,1
on,upos,ADP,5
on,upos,ADV,2
on,xpos,IN,4
on,xpos,RB,2
on,xpos,RP,1
no,upos,DET,2
no,upos,INTJ,1
no,xpos,DT,2
no,xpos,UH,1
other,upos,ADJ,1
other,xpos,JJ,1
do,upos,VERB,2
do,xpos,VB,1
do,xpos,VBP,1
what,upos,PRON,1
what,xpos,WP,1
ill,upos,ADV,1
ill,xpos,RB,1
light,upos,NOUN,1
light,xpos,NNS,1
down,upos,ADP,2
