Word,Method,Pos,Count
Otra,upos,PROPN,1
Otra,xpos,NNP,1
vez,upos,NOUN,3
vez,upos,X,1
vez,xpos,NN,3
vez,xpos,FW,1
jugando,upos,X,1
jugando,xpos,FW,1
con,upos,X,1
con,xpos,FW,1
mi,upos,NOUN,1
mi,xpos,NN,1
amor,upos,NOUN,1
amor,xpos,NN,1
Diciendo,upos,PROPN,2
Diciendo,xpos,NNP,2
que,upos,ADP,2
que,upos,X,4
que,xpos,IN,2
que,xpos,FW,4
ya,upos,INTJ,2
ya,xpos,UH,2
no,upos,DET,2
no,upos,INTJ,2
no,xpos,DT,2
no,xpos,UH,2
I,upos,PRON,13
I,xpos,PRP,13
necesita,upos,NOUN,1
necesita,xpos,NN,1
por,upos,X,4
por,xpos,FW,4
qué,upos,X,3
qué,upos,NOUN,1
qué,xpos,FW,3
qué,xpos,NN,1
un,upos,X,5
un,xpos,FW,5
día,upos,X,3
día,upos,ADP,1
día,xpos,FW,3
día,xpos,IN,1
the,upos,ADP,2
the,upos,X,1
the,xpos,IN,2
the,xpos,FW,1
das,upos,PUNCT,1
das,xpos,'',1
y,upos,X,2
y,upos,INTJ,3
y,upos,ADP,2
y,xpos,FW,2
y,xpos,UH,3
y,xpos,IN,2
al,upos,PROPN,4
al,xpos,NNP,4
otro,upos,X,1
otro,xpos,FW,1
quita,upos,NOUN,1
quita,xpos,NNS,1
otra,upos,NOUN,2
otra,upos,X,1
otra,xpos,NN,2
otra,xpos,FW,1
volviendo,upos,NOUN,4
volviendo,xpos,NN,4
a,upos,DET,2
a,xpos,DT,2
repetir,upos,NOUN,1
repetir,xpos,NN,1
todo,upos,NOUN,1
todo,xpos,NN,1
fue,upos,X,1
fue,xpos,FW,1
error,upos,NOUN,1
error,xpos,NN,1
una,upos,X,1
una,xpos,FW,1
diablura,upos,NOUN,1
diablura,xpos,NN,1
huy,upos,VERB,1
huy,xpos,VBZ,1
de,upos,X,4
de,upos,PROPN,1
de,xpos,FW,4
de,xpos,NNP,1
mí,upos,NOUN,1
mí,xpos,NN,1
siguiente,upos,ADP,3
siguiente,xpos,IN,3
buscas,upos,PUNCT,1
buscas,xpos,.,1
tú,upos,VERB,6
tú,upos,NOUN,1
tú,xpos,VB,6
tú,xpos,NN,1
estp,upos,NOUN,6
estp,xpos,NN,6
loco,upos,NOUN,3
loco,xpos,NN,3
corazón,upos,NOUN,2
corazón,xpos,NN,2
haciendo,upos,X,1
haciendo,xpos,FW,1
malo,upos,X,1
malo,xpos,FW,1
porque,upos,NOUN,1
porque,upos,INTJ,1
porque,xpos,NN,1
porque,xpos,UH,1
sí,upos,SYM,1
sí,xpos,NFP,1
rompiendo,upos,NOUN,1
rompiendo,xpos,NN,1
el,upos,PROPN,1
el,xpos,NNP,1
alma,upos,NOUN,1
alma,xpos,NN,1
es,upos,X,2
es,xpos,FW,2
tengo,upos,NOUN,1
tengo,xpos,NN,1
calma,upos,NOUN,1
calma,xpos,NN,1
ni,upos,NOUN,4
ni,xpos,NN,4
contigo,upos,NOUN,2
contigo,xpos,NN,2
sin,upos,NOUN,2
sin,xpos,NN,2
it,upos,NOUN,2
it,xpos,NN,2
robando,upos,NOUN,1
robando,xpos,NN,1
ganas,upos,NOUN,1
ganas,xpos,NN,1
vivir,upos,NOUN,1
vivir,xpos,NN,1
hay,upos,NOUN,1
hay,xpos,NN,1
modo,upos,NOUN,1
modo,xpos,NN,1
curarme,upos,NOUN,1
curarme,xpos,NN,1
puedo,upos,NOUN,1
puedo,xpos,NN,1
quedarme,upos,PUNCT,1
quedarme,xpos,.,1
hablándome,upos,X,1
hablándome,xpos,FW,1
él,upos,X,1
él,xpos,FW,1
aquél,upos,X,1
aquél,xpos,FW,1
quien,upos,NOUN,1
quien,xpos,NN,1
amas,upos,NOUN,1
amas,xpos,NN,1
traiciona,upos,NOUN,1
traiciona,xpos,NN,1
llama,upos,NOUN,1
llama,xpos,NNS,1
diciendo,upos,X,1
diciendo,xpos,FW,1
irp,upos,NOUN,1
irp,xpos,NN,1
nunca,upos,NOUN,1
nunca,xpos,NN,1
jamp,upos,NOUN,1
jamp,xpos,NNS,1
veré,upos,NOUN,1
veré,xpos,NN,1
ou,upos,ADP,1
ou,xpos,IN,1
cara,upos,PROPN,1
cara,xpos,NNP,1
estoy,upos,X,1
estoy,xpos,FW,1
más,upos,X,1
más,xpos,FW,1
extrapa,upos,NOUN,1
extrapa,xpos,NNS,1
