Word,Method,Pos,Count
cant,upos,AUX,11
cant,xpos,MD,11
buy,upos,VERB,15
buy,xpos,VB,15
I,upos,PRON,27
I,xpos,PRP,27
love,upos,VERB,9
love,upos,NOUN,6
love,xpos,VB,8
love,xpos,NN,6
love,xpos,VBP,1
Ill,upos,ADV,2
Ill,upos,ADJ,1
Ill,xpos,RB,2
Ill,xpos,JJ,1
you,upos,PRON,12
you,xpos,PRP,12
a,upos,DET,2
a,xpos,DT,2
diamond,upos,NOUN,3
diamond,xpos,NN,3
ring,upos,NOUN,3
ring,xpos,NN,1
ring,xpos,NNS,2
my,upos,PRON,2
my,xpos,PRP$,2
friend,upos,NOUN,2
friend,xpos,NN,2
if,upos,SCONJ,3
if,xpos,IN,3
it,upos,PRON,2
it,xpos,PRP,2
make,upos,VERB,2
make,xpos,VBZ,2
feel,upos,VERB,2
feel,xpos,VB,2
alright,upos,ADJ,2
alright,xpos,JJ,2
get,upos,VERB,3
get,xpos,VB,1
get,xpos,VBN,1
get,xpos,VBD,1
anything,upos,PRON,1
anything,xpos,NN,1
cause,upos,SCONJ,1
cause,xpos,IN,1
do,upos,AUX,6
do,xpos,VBP,6
not,upos,PART,9
not,xpos,RB,9
care,upos,VERB,4
care,xpos,VB,4
too,upos,ADV,5
too,xpos,RB,5
much,upos,ADV,4
much,xpos,RB,4
for,upos,ADP,4
for,xpos,IN,4
money,upos,NOUN,10
money,xpos,NN,10
give,upos,VERB,4
give,xpos,VBP,1
give,xpos,VB,3
all,upos,DET,1
all,xpos,DT,1
have,upos,AUX,1
have,upos,VERB,1
have,xpos,VBP,1
have,xpos,VB,1
to,upos,PART,2
to,upos,ADP,1
to,xpos,TO,2
to,xpos,IN,1
say,upos,VERB,3
say,xpos,VBP,1
say,xpos,VB,2
may,upos,AUX,1
may,xpos,MD,1
lot,upos,NOUN,1
lot,xpos,NN,1
but,upos,CCONJ,1
but,xpos,CC,1
what,upos,PRON,1
what,xpos,WP,1
will,upos,AUX,3
will,xpos,MD,3
everybody,upos,PRON,2
everybody,xpos,NN,2
tell,upos,VERB,4
tell,xpos,VBZ,2
tell,xpos,VB,2
so,upos,ADV,2
so,xpos,RB,2
no,upos,INTJ,8
no,upos,DET,2
no,xpos,UH,8
no,xpos,DT,2
need,upos,VERB,2
need,xpos,VB,2
and,upos,CCONJ,2
and,xpos,CC,2
be,upos,AUX,2
be,xpos,VB,2
satisfied,upos,ADJ,2
satisfied,xpos,JJ,2
that,upos,SCONJ,2
that,upos,DET,2
that,xpos,IN,2
that,xpos,DT,2
want,upos,VERB,2
want,xpos,VBP,2
the,upos,DET,2
the,xpos,DT,2
kind,upos,NOUN,2
kind,xpos,NN,2
of,upos,ADP,2
of,xpos,IN,2
thing,upos,NOUN,2
thing,xpos,NNS,2
just,upos,ADV,2
just,xpos,RB,2
can,upos,AUX,2
can,xpos,MD,2
ow,upos,INTJ,1
ow,xpos,UH,1
