Word,Method,Pos,Count
teat,upos,VERB,12
teat,xpos,VB,12
toot,upos,NOUN,12
toot,xpos,NN,12
hey,upos,INTJ,16
hey,xpos,UH,16
beep,upos,NOUN,28
beep,xpos,NN,28
bad,upos,ADJ,11
bad,xpos,JJ,11
girl,upos,NOUN,20
girl,xpos,NNS,13
girl,xpos,NN,7
talk,upos,VERB,4
talk,xpos,VBG,4
',upos,PUNCT,5
',xpos,``,4
',xpos,'',1
bout,upos,VERB,2
bout,upos,NOUN,2
bout,xpos,VB,2
bout,xpos,NN,2
the,upos,DET,6
the,xpos,DT,6
sad,upos,ADJ,8
sad,xpos,JJ,8
yeah,upos,INTJ,8
yeah,xpos,UH,8
see,upos,VERB,1
see,xpos,VB,1
they,upos,PRON,8
they,xpos,PRP,8
out,upos,ADP,2
out,upos,ADV,1
out,xpos,RP,2
out,xpos,RB,1
on,upos,ADP,2
on,xpos,IN,2
street,upos,NOUN,1
street,xpos,NN,1
at,upos,ADP,2
at,xpos,IN,2
night,upos,NOUN,3
night,xpos,NN,3
pick,upos,VERB,1
pick,xpos,VBG,1
up,upos,ADP,1
up,xpos,RP,1
all,upos,DET,1
all,xpos,DT,1
kind,upos,NOUN,1
kind,xpos,NNS,1
of,upos,ADP,1
of,xpos,IN,1
stranger,upos,NOUN,1
stranger,xpos,NNS,1
if,upos,SCONJ,2
if,xpos,IN,2
price,upos,NOUN,1
price,xpos,NN,1
be,upos,AUX,14
be,xpos,VBZ,4
be,xpos,VBP,8
be,xpos,VB,2
right,upos,ADJ,1
right,xpos,JJ,1
you,upos,PRON,22
you,xpos,PRP,19
you,xpos,PRP$,3
can,upos,AUX,1
can,xpos,MD,1
score,upos,VERB,1
score,xpos,VB,1
pocket,upos,NOUN,1
pocket,xpos,NN,1
's,upos,PART,2
's,xpos,POS,2
nice,upos,ADJ,1
nice,xpos,JJ,1
but,upos,CCONJ,2
but,xpos,CC,2
want,upos,VERB,5
want,xpos,VBP,3
want,xpos,VB,2
a,upos,DET,6
a,xpos,DT,6
good,upos,ADJ,1
good,xpos,JJ,1
time,upos,NOUN,3
time,xpos,NN,3
ask,upos,VERB,2
ask,xpos,VBP,1
ask,xpos,VB,1
yourself,upos,PRON,3
yourself,xpos,PRP,3
who,upos,PRON,2
who,xpos,WP,2
like,upos,ADP,2
like,upos,VERB,1
like,xpos,IN,2
like,xpos,VB,1
everybody,upos,PRON,2
everybody,xpos,NN,2
else,upos,ADJ,2
else,xpos,JJ,2
come,upos,VERB,3
come,xpos,VBP,1
come,xpos,VBZ,1
come,xpos,VB,1
from,upos,ADP,1
from,xpos,IN,1
near,upos,ADV,1
near,xpos,RB,1
and,upos,CCONJ,6
and,xpos,CC,6
far,upos,ADV,1
far,xpos,RB,1
Friday,upos,PROPN,1
Friday,xpos,NNP,1
strip,upos,NOUN,1
strip,xpos,NN,1
hot,upos,ADJ,2
hot,xpos,JJ,2
Sun,upos,PROPN,1
Sun,xpos,NNP,1
go,upos,VERB,1
go,xpos,VBN,1
down,upos,ADP,2
down,xpos,RP,2
about,upos,ADV,1
about,upos,ADP,1
about,xpos,RB,1
about,xpos,IN,1
to,upos,PART,4
to,xpos,TO,4
trot,upos,VERB,1
trot,xpos,VB,1
Spirit,upos,NOUN,1
Spirit,xpos,NN,1
high,upos,ADJ,1
high,xpos,JJ,1
look,upos,VERB,1
look,xpos,VBP,1
do,upos,AUX,3
do,xpos,VBP,3
get,upos,VERB,5
get,xpos,VB,1
get,xpos,VBN,1
get,xpos,VBD,3
now,upos,ADV,3
now,xpos,RB,3
not,upos,PART,2
not,xpos,RB,2
star,upos,NOUN,1
star,xpos,NN,1
there,upos,PRON,1
there,xpos,EX,1
such,upos,DET,2
such,xpos,PDT,2
naughty,upos,ADJ,2
naughty,xpos,JJ,2
uhhuh,upos,PUNCT,2
uhhuh,xpos,.,2
I,upos,PRON,6
I,xpos,PRP,6
we,upos,PRON,1
we,xpos,PRP,1
both,upos,CCONJ,1
both,xpos,CC,1
same,upos,ADJ,1
same,xpos,JJ,1
call,upos,VERB,1
call,xpos,VBP,1
by,upos,ADP,1
by,xpos,IN,1
different,upos,ADJ,1
different,xpos,JJ,1
name,upos,NOUN,1
name,xpos,NNS,1
mama,upos,NOUN,1
mama,xpos,NN,1
will,upos,AUX,3
will,xpos,MD,3
it,upos,PRON,2
it,xpos,PRP,2
when,upos,ADV,1
when,xpos,WRB,1
she,upos,PRON,1
she,xpos,PRP,1
find,upos,VERB,1
find,xpos,VBZ,1
mister,upos,NOUN,3
mister,xpos,NN,3
have,upos,AUX,1
have,xpos,VBP,1
dime,upos,NOUN,2
dime,xpos,NN,2
Mister,upos,PROPN,1
Mister,xpos,NNP,1
spend,upos,VERB,3
spend,xpos,VB,3
some,upos,DET,2
some,xpos,DT,2
oh,upos,INTJ,1
oh,xpos,UH,1
what,upos,PRON,2
what,xpos,WP,2
need,upos,VERB,1
need,xpos,VBP,1
baby,upos,NOUN,1
baby,xpos,NN,1
with,upos,ADP,3
with,xpos,IN,3
fine,upos,ADJ,1
fine,xpos,JJ,1
just,upos,ADV,1
just,xpos,RB,1
talkin,upos,VERB,1
talkin,xpos,VB,1
