Word,Method,Pos,Count
there,upos,PRON,1
there,upos,ADV,2
there,xpos,EX,1
there,xpos,RB,2
be,upos,VERB,3
be,upos,AUX,5
be,xpos,VBZ,3
be,xpos,VBN,4
be,xpos,VBP,1
time,upos,NOUN,2
time,xpos,NNS,1
time,xpos,NN,1
I,upos,PRON,33
I,xpos,PRP,33
have,upos,AUX,5
have,xpos,VBP,4
have,xpos,VB,1
let,upos,VERB,1
let,xpos,VBN,1
my,upos,PRON,3
my,xpos,PRP$,3
faith,upos,NOUN,1
faith,xpos,NN,1
run,upos,VERB,1
run,xpos,VBN,1
thin,upos,ADJ,1
thin,xpos,JJ,1
not,upos,PART,1
not,xpos,RB,1
the,upos,DET,16
the,xpos,DT,16
man,upos,NOUN,1
man,xpos,NN,1
should,upos,AUX,1
should,xpos,MD,1
after,upos,ADP,1
after,xpos,IN,1
all,upos,DET,2
all,xpos,PDT,1
all,xpos,DT,1
trouble,upos,NOUN,1
trouble,xpos,NN,1
in,upos,ADP,1
in,xpos,IN,1
dan,upos,AUX,1
dan,xpos,VBP,1
give,upos,VERB,2
give,xpos,VBD,1
give,xpos,VBZ,1
up,upos,ADP,5
up,xpos,RP,5
on,upos,ADP,3
on,xpos,IN,3
live,upos,VERB,5
live,xpos,VBN,2
live,xpos,VBP,2
live,xpos,VB,1
hard,upos,ADV,1
hard,xpos,RB,1
and,upos,CCONJ,7
and,xpos,CC,7
fast,upos,ADJ,1
fast,xpos,JJ,1
lose,upos,VERB,1
lose,xpos,VBD,1
thing,upos,NOUN,1
thing,xpos,NNS,1
will,upos,AUX,1
will,xpos,MD,1
never,upos,ADV,1
never,xpos,RB,1
get,upos,VERB,2
get,xpos,VB,1
get,xpos,VBP,1
back,upos,ADV,1
back,xpos,RB,1
cause,upos,VERB,1
cause,xpos,VB,1
someone,upos,PRON,1
someone,xpos,NN,1
to,upos,PART,2
to,xpos,TO,2
look,upos,VERB,3
look,xpos,VB,1
look,xpos,VBP,2
past,upos,ADP,1
past,xpos,IN,1
of,upos,ADP,1
of,xpos,IN,1
that,upos,PRON,4
that,xpos,DT,1
that,xpos,WDT,3
God,upos,PROPN,7
God,xpos,NNP,7
must,upos,AUX,7
must,xpos,MD,7
really,upos,ADV,7
really,xpos,RB,7
love,upos,VERB,7
love,xpos,VB,7
when,upos,ADV,3
when,xpos,WRB,3
at,upos,ADP,4
at,xpos,IN,4
miracle,upos,NOUN,2
miracle,xpos,NNS,2
around,upos,ADP,2
around,xpos,IN,2
way,upos,NOUN,3
way,xpos,NN,3
he,upos,PRON,4
he,upos,VERB,2
he,xpos,PRP,4
he,xpos,VBZ,2
forgive,upos,VERB,1
forgive,xpos,VBZ,1
know,upos,VERB,2
know,xpos,VBP,2
smile,upos,VERB,2
smile,xpos,VBG,2
down,upos,ADP,2
down,xpos,RP,2
believe,upos,VERB,2
believe,xpos,VBP,2
only,upos,ADJ,2
only,xpos,JJ,2
reason,upos,NOUN,2
reason,xpos,NN,2
why,upos,ADV,2
why,xpos,WRB,2
still,upos,ADV,1
still,xpos,RB,1
alive,upos,ADJ,1
alive,xpos,JJ,1
wake,upos,VERB,2
wake,xpos,VB,1
wake,xpos,VBP,1
feel,upos,VERB,3
feel,xpos,VB,1
feel,xpos,VBP,2
you,upos,PRON,1
you,xpos,PRP,1
by,upos,ADP,1
by,xpos,IN,1
side,upos,NOUN,1
side,xpos,NN,1
perfect,upos,ADJ,2
perfect,xpos,JJ,2
girl,upos,NOUN,1
girl,xpos,NN,1
see,upos,VERB,2
see,xpos,VB,1
see,xpos,VBD,1
we,upos,PRON,1
we,xpos,PRP$,1
future,upos,NOUN,1
future,xpos,NN,1
shine,upos,VERB,1
shine,xpos,VBZ,1
dream,upos,NOUN,1
dream,xpos,NN,1
gift,upos,NOUN,1
gift,xpos,NN,1
this,upos,DET,1
this,xpos,DT,1
life,upos,NOUN,1
life,xpos,NN,1
show,upos,VERB,1
show,xpos,VBD,1
worst,upos,ADJ,1
worst,xpos,JJS,1
best,upos,ADJ,1
best,xpos,JJS,1
pull,upos,VERB,1
pull,xpos,VBD,1
world,upos,NOUN,1
world,xpos,NN,1
right,upos,ADV,1
right,xpos,RB,1
off,upos,ADP,1
off,xpos,IN,1
chest,upos,NOUN,1
chest,xpos,NN,1
every,upos,DET,1
every,xpos,DT,1
day,upos,NOUN,1
day,xpos,NN,1
bless,upos,VERB,2
bless,xpos,VBN,2
yeah,upos,INTJ,1
yeah,xpos,UH,1
so,upos,ADV,1
so,xpos,RB,1
