Word,Method,Pos,Count
well,upos,INTJ,1
well,xpos,UH,1
she,upos,VERB,13
she,upos,PRON,3
she,upos,AUX,1
she,xpos,VBZ,14
she,xpos,PRP,3
on,upos,ADP,13
on,xpos,IN,13
the,upos,DET,1
the,xpos,DT,1
dance,upos,NOUN,1
dance,xpos,NN,1
floor,upos,NOUN,1
floor,xpos,NN,1
at,upos,ADP,1
at,xpos,IN,1
you,upos,PRON,6
you,xpos,PRP$,1
you,xpos,PRP,5
local,upos,ADJ,1
local,xpos,JJ,1
jook,upos,NOUN,1
jook,xpos,NN,1
try,upos,VERB,3
try,xpos,VBG,1
try,xpos,VBD,2
to,upos,PART,3
to,xpos,TO,3
sweat,upos,VERB,1
sweat,xpos,VB,1
a,upos,DET,9
a,xpos,DT,9
bunch,upos,NOUN,1
bunch,xpos,NN,1
of,upos,ADP,1
of,xpos,IN,1
fool,upos,NOUN,1
fool,xpos,NNS,1
do,upos,VERB,1
do,upos,AUX,1
do,xpos,VBD,1
do,xpos,VBP,1
already,upos,ADV,1
already,xpos,RB,1
take,upos,VERB,1
take,xpos,VBD,1
but,upos,CCONJ,3
but,xpos,CC,3
when,upos,ADV,1
when,xpos,WRB,1
that,upos,DET,1
that,upos,SCONJ,1
that,xpos,DT,1
that,xpos,IN,1
gal,upos,NOUN,1
gal,xpos,NN,1
get,upos,VERB,2
get,xpos,VBZ,1
get,xpos,VBD,1
down,upos,ADP,1
down,xpos,RP,1
can,upos,AUX,1
can,xpos,MD,1
not,upos,PART,2
not,xpos,RB,2
help,upos,VERB,1
help,xpos,VB,1
stare,upos,VERB,1
stare,xpos,VB,1
cause,upos,VERB,1
cause,xpos,VB,1
frame,upos,NOUN,1
frame,xpos,NNS,1
light,upos,VERB,1
light,upos,NOUN,1
light,xpos,VBN,1
light,xpos,NN,1
and,upos,CCONJ,1
and,xpos,CC,1
smoke,upos,VERB,1
smoke,xpos,VBG,1
like,upos,ADP,1
like,xpos,IN,1
signal,upos,NOUN,1
signal,xpos,NN,1
flare,upos,NOUN,1
flare,xpos,NN,1
fire,upos,NOUN,12
fire,xpos,NN,12
we,upos,PRON,4
we,xpos,PRP,3
we,xpos,PRP$,1
look,upos,VERB,1
look,xpos,VB,1
away,upos,ADV,1
away,xpos,RB,1
all,upos,DET,2
all,xpos,DT,2
be,upos,AUX,3
be,xpos,VB,1
be,xpos,VBD,1
be,xpos,VBP,1
cool,upos,ADJ,1
cool,xpos,JJ,1
have,upos,VERB,1
have,xpos,VBD,1
ass,upos,NOUN,1
ass,xpos,NN,1
as,upos,ADV,1
as,upos,ADP,1
as,xpos,RB,1
as,xpos,IN,1
thick,upos,ADJ,1
thick,xpos,JJ,1
army,upos,NOUN,1
army,xpos,NN,1
mule,upos,NOUN,1
mule,xpos,NNS,1
ask,upos,VERB,1
ask,xpos,VBD,1
out,upos,ADP,1
out,xpos,RP,1
for,upos,ADP,2
for,xpos,IN,2
drink,upos,NOUN,1
drink,xpos,NN,1
just,upos,ADV,1
just,xpos,RB,1
bat,upos,VERB,1
bat,xpos,VBG,1
those,upos,DET,1
those,xpos,DT,1
eye,upos,NOUN,1
eye,xpos,NNS,1
reach,upos,VERB,1
reach,xpos,VBG,1
wallet,upos,NOUN,1
wallet,xpos,NNS,1
man,upos,NOUN,2
man,xpos,NN,2
with,upos,ADP,1
with,xpos,IN,1
smooth,upos,ADJ,1
smooth,xpos,JJ,1
proposition,upos,NOUN,1
proposition,xpos,NN,1
shes,upos,PRON,1
shes,xpos,PRP,1
in,upos,ADP,1
in,xpos,IN,1
hand,upos,NOUN,1
hand,xpos,NN,1
I,upos,PRON,1
I,xpos,PRP,1
hear,upos,VERB,1
hear,xpos,VBP,1
say,upos,VERB,1
say,xpos,VBP,1
care,upos,VERB,1
care,xpos,VB,1
boy,upos,NOUN,1
boy,xpos,NN,1
