Word,Method,Pos,Count
beso,upos,X,6
beso,xpos,GW,6
en,upos,X,6
en,xpos,FW,6
la,upos,X,6
la,xpos,FW,6
boca,upos,X,6
boca,xpos,FW,6
es,upos,X,12
es,xpos,FW,12
cosa,upos,X,6
cosa,xpos,FW,6
del,upos,X,6
del,xpos,FW,6
pasado,upos,X,6
pasado,xpos,FW,6
La,upos,X,6
La,xpos,GW,6
moda,upos,X,6
moda,xpos,FW,6
ahora,upos,X,6
ahora,upos,NOUN,8
ahora,xpos,FW,6
ahora,xpos,NN,8
enamorar,upos,NOUN,6
enamorar,xpos,NN,6
pelado,upos,NOUN,6
pelado,xpos,NN,6
Las,upos,PROPN,6
Las,xpos,NNP,6
manos,upos,PROPN,6
manos,xpos,NNP,6
hacia,upos,X,6
hacia,xpos,FW,6
arriba,upos,PROPN,6
arriba,xpos,NNP,6
Bate,upos,PROPN,6
Bate,xpos,NNP,6
palmas,upos,PROPN,6
palmas,xpos,NNP,6
sin,upos,NOUN,6
sin,xpos,NN,6
parar,upos,NOUN,6
parar,xpos,NN,6
Moviendotodo,upos,PROPN,6
Moviendotodo,xpos,NNP,6
el,upos,PROPN,6
el,xpos,NNP,6
cuerpo,upos,NOUN,6
cuerpo,xpos,NN,6
Y,upos,PROPN,6
Y,xpos,NNP,6
comienza,upos,NOUN,6
comienza,xpos,NNS,6
a,upos,DET,6
a,xpos,DT,6
bajar,upos,NOUN,6
bajar,xpos,NN,6
qiero,upos,NOUN,2
qiero,xpos,NN,2
verte,upos,NOUN,8
verte,xpos,NN,8
salatar,upos,NOUN,2
salatar,xpos,NN,2
Verte,upos,PROPN,8
Verte,xpos,NNP,8
saltar,upos,PROPN,2
saltar,xpos,NNP,2
quiero,upos,NOUN,6
quiero,xpos,NN,6
mover,upos,NOUN,4
mover,xpos,NN,4
bailar,upos,NOUN,4
bailar,xpos,NN,4
besar,upos,PROPN,4
besar,xpos,NNP,4
Ponte,upos,PROPN,1
Ponte,xpos,NNP,1
Serio,upos,PROPN,1
Serio,xpos,NNP,1
Hay,upos,PROPN,1
Hay,xpos,NNP,1
ponte,upos,PROPN,1
ponte,xpos,NNP,1
serio,upos,NOUN,1
serio,xpos,NN,1
