Word,Method,Pos,Count
well,upos,INTJ,3
well,xpos,UH,3
we,upos,PRON,7
we,xpos,PRP,7
get,upos,VERB,4
get,xpos,VBD,4
no,upos,DET,10
no,xpos,DT,10
choice,upos,NOUN,1
choice,xpos,NN,1
all,upos,DET,2
all,upos,ADV,1
all,xpos,PDT,2
all,xpos,RB,1
the,upos,DET,1
the,xpos,DT,1
girl,upos,NOUN,1
girl,xpos,NNS,1
and,upos,CCONJ,3
and,xpos,CC,3
boy,upos,NOUN,1
boy,xpos,NNS,1
makin,upos,INTJ,1
makin,xpos,UH,1
that,upos,DET,1
that,upos,PRON,3
that,xpos,DT,3
that,xpos,WDT,1
noise,upos,NOUN,1
noise,xpos,NN,1
cause,upos,SCONJ,1
cause,xpos,IN,1
they,upos,PRON,1
they,xpos,PRP,1
find,upos,VERB,2
find,xpos,VBD,1
find,xpos,VB,1
new,upos,ADJ,1
new,xpos,JJ,1
toy,upos,NOUN,1
toy,xpos,NNS,1
can,upos,AUX,2
can,xpos,MD,2
not,upos,PART,4
not,xpos,RB,4
salute,upos,VERB,1
salute,xpos,VB,1
ya,upos,PRON,1
ya,upos,SYM,1
ya,xpos,PRP,1
ya,xpos,NFP,1
cant,upos,AUX,1
cant,xpos,MD,1
a,upos,DET,3
a,xpos,DT,3
flag,upos,NOUN,1
flag,xpos,NN,1
if,upos,SCONJ,1
if,xpos,IN,1
do,upos,AUX,1
do,xpos,VBP,1
suit,upos,VERB,1
suit,xpos,VB,1
be,upos,AUX,3
be,xpos,VBZ,1
be,xpos,VBN,2
drag,upos,NOUN,1
drag,xpos,NN,1
school,upos,NOUN,10
school,xpos,NNS,10
out,upos,ADP,8
out,upos,ADV,2
out,xpos,RP,8
out,xpos,RB,2
for,upos,ADP,4
for,xpos,IN,4
summer,upos,NOUN,4
summer,xpos,NN,4
forever,upos,ADV,3
forever,xpos,RB,3
blow,upos,VERB,2
blow,xpos,VBN,2
to,upos,ADP,2
to,xpos,IN,2
piece,upos,NOUN,2
piece,xpos,NNS,2
more,upos,ADJ,6
more,xpos,JJR,6
pencil,upos,NOUN,2
pencil,xpos,NNS,2
book,upos,NOUN,2
book,xpos,NNS,2
teacher,upos,NOUN,2
teacher,xpos,NNS,2
dirty,upos,ADJ,2
dirty,xpos,JJ,2
look,upos,VERB,2
look,xpos,VBZ,2
class,upos,NOUN,1
class,xpos,NN,1
principle,upos,NOUN,1
principle,xpos,NNS,1
innocence,upos,NOUN,1
innocence,xpos,NN,1
even,upos,ADV,1
even,xpos,RB,1
think,upos,VERB,1
think,xpos,VB,1
of,upos,ADP,1
of,xpos,IN,1
word,upos,NOUN,1
word,xpos,NN,1
rhyme,upos,VERB,1
rhyme,xpos,VBZ,1
my,upos,PRON,1
my,xpos,PRP$,1
till,upos,ADP,1
till,xpos,IN,1
fall,upos,NOUN,1
fall,xpos,NN,1
might,upos,AUX,1
might,xpos,MD,1
come,upos,VERB,1
come,xpos,VB,1
back,upos,ADV,1
back,xpos,RB,1
at,upos,ADV,1
at,xpos,RB,1
with,upos,ADP,1
with,xpos,IN,1
fever,upos,NOUN,1
fever,xpos,NN,1
completely,upos,ADV,1
completely,xpos,RB,1
