Word,Method,Pos,Count
uh,upos,INTJ,1
uh,xpos,UH,1
huh,upos,INTJ,1
huh,xpos,UH,1
alright,upos,INTJ,1
alright,xpos,UH,1
this,upos,DET,4
this,upos,PRON,3
this,xpos,DT,7
time,upos,NOUN,1
time,xpos,NN,1
go,upos,VERB,3
go,xpos,VBG,2
go,xpos,VB,1
to,upos,PART,8
to,xpos,TO,8
do,upos,VERB,1
do,upos,AUX,1
do,xpos,VB,1
do,xpos,VBP,1
my,upos,PRON,2
my,xpos,PRP$,2
best,upos,ADJ,1
best,xpos,JJS,1
make,upos,VERB,3
make,xpos,VB,3
it,upos,PRON,3
it,xpos,PRP,3
right,upos,ADV,1
right,xpos,RB,1
cant,upos,AUX,1
cant,xpos,MD,1
on,upos,ADV,3
on,upos,ADP,1
on,xpos,RB,3
on,xpos,IN,1
without,upos,ADP,1
without,xpos,IN,1
you,upos,PRON,2
you,xpos,PRP,2
by,upos,ADP,1
by,xpos,IN,1
side,upos,NOUN,1
side,xpos,NN,1
hold,upos,NOUN,1
hold,upos,VERB,1
hold,xpos,NN,1
hold,xpos,VB,1
shelter,upos,NOUN,1
shelter,xpos,NN,1
come,upos,VERB,1
come,xpos,VB,1
and,upos,CCONJ,5
and,xpos,CC,5
rescue,upos,VERB,1
rescue,xpos,VB,1
I,upos,PRON,13
I,xpos,PRP,13
out,upos,ADP,2
out,xpos,IN,2
of,upos,ADP,2
of,xpos,IN,2
storm,upos,NOUN,1
storm,xpos,NN,1
cold,upos,ADJ,1
cold,xpos,JJ,1
need,upos,VERB,3
need,xpos,VBP,3
someone,upos,PRON,1
someone,xpos,NN,1
oh,upos,INTJ,3
oh,xpos,UH,3
why,upos,ADV,7
why,xpos,WRB,7
tell,upos,VERB,3
tell,xpos,VB,3
she,upos,PRON,6
she,xpos,PRP,6
for,upos,ADP,2
for,xpos,IN,2
all,upos,DET,2
all,xpos,DT,2
be,upos,VERB,2
be,upos,AUX,3
be,xpos,VBZ,4
be,xpos,VB,1
one,upos,NUM,36
one,upos,NOUN,1
one,xpos,CD,36
one,xpos,NN,1
more,upos,ADJ,36
more,xpos,JJR,36
chance,upos,NOUN,36
chance,xpos,NN,36
at,upos,ADP,36
at,xpos,IN,36
love,upos,NOUN,36
love,xpos,NN,36
search,upos,VERB,1
search,xpos,VBG,1
that,upos,DET,1
that,xpos,DT,1
who,upos,PRON,1
who,xpos,WP,1
whole,upos,ADJ,1
whole,xpos,JJ,1
help,upos,VERB,1
help,xpos,VB,1
these,upos,DET,1
these,xpos,DT,1
mystery,upos,NOUN,1
mystery,xpos,NNS,1
unfold,upos,VERB,1
unfold,xpos,VB,1
lightn,upos,VERB,1
lightn,xpos,VBG,1
about,upos,ADV,1
about,xpos,RB,1
strike,upos,VERB,1
strike,xpos,VB,1
in,upos,ADP,1
in,xpos,IN,1
rain,upos,NOUN,1
rain,xpos,NN,1
only,upos,ADV,1
only,xpos,RB,1
hurt,upos,VERB,1
hurt,xpos,VB,1
so,upos,ADV,1
so,xpos,RB,1
bad,upos,ADJ,1
bad,xpos,JJ,1
sometimes,upos,ADV,1
sometimes,xpos,RB,1
hard,upos,ADJ,1
hard,xpos,JJ,1
breathe,upos,VERB,1
breathe,xpos,VB,1
from,upos,ADP,2
from,xpos,IN,2
would,upos,AUX,2
would,xpos,MD,2
walk,upos,VERB,1
walk,xpos,VB,1
around,upos,ADP,1
around,xpos,IN,1
world,upos,NOUN,1
world,xpos,NN,1
find,upos,VERB,1
find,xpos,VB,1
not,upos,PART,1
not,xpos,RB,1
care,upos,VERB,1
care,xpos,VB,1
what,upos,PRON,1
what,xpos,WP,1
take,upos,VERB,1
take,xpos,VBZ,1
no,upos,INTJ,1
no,xpos,UH,1
sail,upos,VERB,1
sail,xpos,VB,1
the,upos,DET,1
the,xpos,DT,1
seven,upos,NUM,1
seven,xpos,CD,1
seas,upos,NOUN,1
seas,xpos,NN,1
near,upos,ADP,1
near,xpos,IN,1
if,upos,SCONJ,1
if,xpos,IN,1
happen,upos,VERB,1
happen,xpos,VBP,1
see,upos,VERB,2
see,xpos,VB,2
