Word,Method,Pos,Count
ah,upos,INTJ,2
ah,xpos,UH,2
man,upos,NOUN,2
man,xpos,NN,2
I,upos,PRON,61
I,xpos,PRP,61
be,upos,AUX,40
be,upos,VERB,15
be,xpos,VBP,6
be,xpos,VBZ,18
be,xpos,VB,30
be,xpos,VBD,1
not,upos,PART,1
not,xpos,RB,1
see,upos,VERB,2
see,xpos,VBN,1
see,xpos,VB,1
you,upos,PRON,60
you,xpos,PRP,57
you,xpos,PRP$,3
in,upos,ADP,2
in,xpos,IN,2
a,upos,DET,22
a,xpos,DT,22
long,upos,ADJ,1
long,upos,VERB,1
long,xpos,JJ,1
long,xpos,VBZ,1
time,upos,NOUN,3
time,xpos,NN,2
time,xpos,NNS,1
brother,upos,NOUN,1
brother,xpos,NN,1
come,upos,VERB,5
come,xpos,VB,4
come,xpos,VBD,1
on,upos,ADV,2
on,upos,ADP,2
on,xpos,RB,2
on,xpos,IN,2
sit,upos,VERB,1
sit,xpos,VB,1
down,upos,ADV,1
down,upos,ADP,1
down,xpos,RB,1
down,xpos,RP,1
and,upos,CCONJ,5
and,xpos,CC,5
relax,upos,VERB,1
relax,xpos,VB,1
yourself,upos,PRON,1
yourself,xpos,PRP,1
take,upos,VERB,2
take,xpos,VB,1
take,xpos,VBZ,1
shoe,upos,NOUN,1
shoe,xpos,NNS,1
off,upos,ADV,1
off,xpos,RB,1
want,upos,VERB,19
want,xpos,VBP,19
to,upos,PART,40
to,upos,ADP,2
to,xpos,TO,40
to,xpos,IN,2
let,upos,VERB,8
let,xpos,VB,8
get,upos,VERB,4
get,xpos,VBD,1
get,xpos,VB,2
get,xpos,VBP,1
song,upos,NOUN,1
song,xpos,NN,1
hear,upos,VERB,2
hear,xpos,VB,2
Boy,upos,NOUN,1
Boy,xpos,NN,1
this,upos,DET,2
this,xpos,DT,2
thing,upos,NOUN,1
thing,xpos,NN,1
mad,upos,ADJ,1
mad,xpos,JJ,1
check,upos,VERB,2
check,xpos,VB,2
out,upos,ADP,2
out,xpos,RP,2
groove,upos,NOUN,1
groove,xpos,NN,1
okay,upos,ADJ,1
okay,xpos,JJ,1
hold,upos,VERB,3
hold,xpos,VB,3
one,upos,NUM,1
one,xpos,CD,1
second,upos,ADV,1
second,xpos,RB,1
put,upos,VERB,1
put,xpos,VB,1
the,upos,DET,5
the,xpos,DT,5
needle,upos,NOUN,1
needle,xpos,NN,1
right,upos,ADV,1
right,xpos,RB,1
here,upos,ADV,15
here,xpos,RB,15
it,upos,PRON,16
it,xpos,PRP,16
Joy,upos,NOUN,29
Joy,xpos,NN,29
joy,upos,NOUN,17
joy,xpos,NN,17
near,upos,ADP,16
near,xpos,IN,16
with,upos,ADP,13
with,xpos,IN,13
Lady,upos,NOUN,1
Lady,xpos,NN,1
cant,upos,AUX,1
cant,xpos,MD,1
just,upos,ADV,1
just,xpos,RB,1
how,upos,ADV,1
how,xpos,WRB,1
much,upos,ADJ,2
much,xpos,JJ,2
mean,upos,VERB,2
mean,xpos,VBP,1
mean,xpos,VBN,1
thrill,upos,NOUN,1
thrill,xpos,NN,1
each,upos,DET,1
each,xpos,DT,1
such,upos,DET,2
such,xpos,PDT,2
rush,upos,NOUN,1
rush,xpos,NN,1
crave,upos,VERB,1
