Word,Method,Pos,Count
as,upos,SCONJ,2
as,xpos,IN,2
we,upos,PRON,11
we,xpos,PRP,10
we,xpos,PRP$,1
stroll,upos,VERB,3
stroll,xpos,VBP,3
along,upos,ADV,2
along,xpos,RB,2
together,upos,ADV,5
together,xpos,RB,5
holding,upos,VERB,1
holding,xpos,VBG,1
hand,upos,NOUN,1
hand,xpos,NNS,1
walk,upos,VERB,2
walk,xpos,VBG,1
walk,xpos,VBP,1
all,upos,ADV,1
all,upos,DET,1
all,xpos,RB,1
all,xpos,PDT,1
alone,upos,ADV,1
alone,xpos,RB,1
so,upos,ADV,12
so,xpos,RB,12
in,upos,ADP,12
in,xpos,IN,12
love,upos,NOUN,11
love,upos,VERB,2
love,xpos,NN,11
love,xpos,VBP,1
love,xpos,VB,1
be,upos,AUX,6
be,xpos,VBP,5
be,xpos,VB,1
two,upos,NUM,3
two,xpos,CD,3
that,upos,PRON,1
that,xpos,WDT,1
do,upos,AUX,1
do,upos,VERB,2
do,xpos,VBP,2
do,xpos,VB,1
not,upos,PART,2
not,xpos,RB,2
know,upos,VERB,1
know,xpos,VB,1
what,upos,PRON,1
what,xpos,WP,1
to,upos,PART,3
to,xpos,TO,3
a,upos,DET,1
a,xpos,DT,1
world,upos,NOUN,1
world,xpos,NN,1
own,upos,ADJ,1
own,xpos,JJ,1
by,upos,ADP,1
by,xpos,IN,1
the,upos,DET,2
the,xpos,DT,2
sea,upos,NOUN,1
sea,xpos,NN,1
under,upos,ADP,1
under,xpos,IN,1
star,upos,NOUN,1
star,xpos,NNS,1
twinkle,upos,VERB,1
twinkle,xpos,VBG,1
high,upos,ADV,1
high,xpos,RB,1
above,upos,ADV,1
above,xpos,RB,1
no,upos,DET,1
no,xpos,DT,1
one,upos,NOUN,1
one,xpos,NN,1
else,upos,ADJ,1
else,xpos,JJ,1
but,upos,CCONJ,1
but,xpos,CC,1
I,upos,PRON,8
I,xpos,PRP,8
and,upos,CCONJ,4
and,xpos,CC,4
you,upos,PRON,8
you,xpos,PRP,8
much,upos,ADJ,3
much,upos,ADV,1
much,xpos,JJ,3
much,xpos,RB,1
tell,upos,VERB,2
tell,xpos,VBP,1
tell,xpos,VB,1
need,upos,VERB,1
need,xpos,VBP,1
oh,upos,INTJ,1
oh,xpos,UH,1
my,upos,PRON,2
my,xpos,PRP$,2
darling,upos,NOUN,1
darling,xpos,NN,1
can,upos,AUX,2
can,xpos,MD,2
it,upos,PRON,1
it,xpos,PRP,1
touch,upos,NOUN,1
touch,xpos,NN,1
when,upos,ADV,1
when,xpos,WRB,1
down,upos,ADP,1
down,xpos,IN,1
aisle,upos,NOUN,1
aisle,xpos,NN,1
will,upos,AUX,1
will,xpos,MD,1
vow,upos,VERB,1
vow,xpos,VB,1
till,upos,SCONJ,1
till,xpos,IN,1
die,upos,VERB,1
die,xpos,VBP,1
have,upos,AUX,1
have,xpos,VBP,1
just,upos,ADV,1
just,xpos,RB,1
wait,upos,VERB,1
wait,xpos,VB,1
say,upos,VERB,1
say,xpos,VB,1
