Word,Method,Pos,Count
I,upos,PRON,20
I,xpos,PRP,20
get,upos,VERB,2
get,xpos,VBD,2
a,upos,DET,4
a,xpos,DT,4
kindhearted,upos,ADJ,4
kindhearted,xpos,JJ,4
woman,upos,NOUN,4
woman,xpos,NN,4
do,upos,VERB,2
do,upos,AUX,5
do,xpos,VB,2
do,xpos,VBP,5
anything,upos,PRON,2
anything,xpos,NN,2
in,upos,ADP,2
in,xpos,IN,2
this,upos,DET,2
this,xpos,DT,2
world,upos,NOUN,2
world,xpos,NN,2
for,upos,ADP,2
for,xpos,IN,2
and,upos,CCONJ,1
and,upos,PROPN,1
and,xpos,CC,1
and,xpos,NNP,1
these,upos,PRON,1
these,xpos,DT,1
evilheart,upos,VERB,1
evilheart,xpos,VBN,1
wome,upos,ADP,1
wome,xpos,IN,1
man,upos,NOUN,3
man,xpos,NN,3
they,upos,PRON,1
they,xpos,PRP,1
will,upos,AUX,2
will,xpos,MD,2
not,upos,PART,6
not,xpos,RB,6
let,upos,VERB,1
let,xpos,VB,1
be,upos,VERB,3
be,upos,AUX,1
be,xpos,VB,3
be,xpos,VBP,1
oh,upos,INTJ,2
oh,xpos,UH,2
love,upos,VERB,10
love,xpos,VBP,6
love,xpos,VB,4
my,upos,PRON,10
my,xpos,PRP$,10
baby,upos,NOUN,9
baby,xpos,NN,9
but,upos,CCONJ,3
but,xpos,CC,3
say,upos,VERB,1
say,xpos,VBD,1
ooh,upos,INTJ,2
ooh,xpos,UH,2
you,upos,PRON,9
you,xpos,PRP,8
you,xpos,PRP$,1
know,upos,VERB,3
know,xpos,VBP,3
that,upos,DET,2
that,upos,PRON,1
that,xpos,DT,3
cant,upos,AUX,2
cant,xpos,MD,2
stand,upos,VERB,2
stand,xpos,VB,2
to,upos,PART,4
to,xpos,TO,4
leave,upos,VERB,2
leave,xpos,VB,2
he,upos,PRON,2
he,xpos,PRP,2
aint,upos,INTJ,1
aint,xpos,UH,1
the,upos,DET,4
the,xpos,DT,4
one,upos,NUM,1
one,xpos,CD,1
thing,upos,NOUN,1
thing,xpos,NN,1
make,upos,VERB,1
make,xpos,VBZ,1
Mister,upos,PROPN,1
Mister,xpos,NNP,1
Johnson,upos,PROPN,1
Johnson,xpos,NNP,1
drink,upos,VERB,1
drink,xpos,VB,1
worried,upos,ADJ,1
worried,xpos,JJ,1
about,upos,SCONJ,1
about,xpos,IN,1
how,upos,ADV,1
how,xpos,WRB,1
treat,upos,VERB,1
treat,xpos,VBP,1
begin,upos,VERB,1
begin,xpos,VBP,1
think,upos,VERB,1
think,xpos,VB,1
babe,upos,NOUN,1
babe,xpos,NN,1
life,upos,NOUN,1
life,xpos,NN,1
feel,upos,VERB,1
feel,xpos,VB,1
same,upos,ADJ,1
same,xpos,JJ,1
break,upos,VERB,1
break,xpos,VBP,1
heart,upos,NOUN,1
heart,xpos,NN,1
when,upos,ADV,1
when,xpos,WRB,1
call,upos,VERB,1
call,xpos,VBP,1
miss,upos,NOUN,1
miss,xpos,NN,1
Soand,upos,PROPN,1
Soand,xpos,NNP,1
Sos,upos,PROPN,1
Sos,xpos,NNP,1
name,upos,NOUN,1
name,xpos,NN,1
she,upos,VERB,2
she,upos,PRON,2
she,xpos,VBZ,2
she,xpos,PRP,2
study,upos,VERB,2
study,xpos,VBZ,2
evil,upos,NOUN,2
evil,xpos,NN,2
all,upos,DET,2
all,xpos,PDT,2
time,upos,NOUN,2
time,xpos,NN,2
kill,upos,VERB,1
kill,xpos,VB,1
as,upos,SCONJ,1
as,xpos,IN,1
have,upos,VERB,1
have,xpos,VBP,1
it,upos,PRON,1
it,xpos,PRP,1
on,upos,ADP,1
on,xpos,IN,1
mind,upos,NOUN,1
mind,xpos,NN,1
no,upos,INTJ,3
no,xpos,UH,3
really,upos,ADV,1
really,xpos,RB,1
