Word,Method,Pos,Count
I,upos,PRON,19
I,xpos,PRP,19
be,upos,AUX,29
be,xpos,VBP,1
be,xpos,VBZ,9
be,xpos,VB,11
be,xpos,VBD,8
not,upos,PART,1
not,xpos,RB,1
skilled,upos,ADJ,1
skilled,xpos,JJ,1
to,upos,PART,15
to,xpos,TO,15
understand,upos,VERB,1
understand,xpos,VB,1
what,upos,PRON,2
what,xpos,WP,2
God,upos,PROPN,26
God,xpos,NNP,26
have,upos,AUX,10
have,xpos,VBZ,10
will,upos,VERB,1
will,xpos,VBN,1
plan,upos,VERB,1
plan,xpos,VBN,1
only,upos,ADV,1
only,xpos,RB,1
know,upos,VERB,3
know,xpos,VBP,1
know,xpos,VBD,2
at,upos,ADP,2
at,xpos,IN,2
he,upos,PRON,25
he,xpos,PRP$,4
he,xpos,PRP,21
right,upos,ADJ,1
right,xpos,JJ,1
hand,upos,NOUN,1
hand,xpos,NN,1
stand,upos,VERB,1
stand,xpos,VBZ,1
one,upos,PRON,1
one,xpos,PRP,1
who,upos,PRON,2
who,xpos,WP,2
my,upos,PRON,62
my,xpos,PRP$,62
savior,upos,NOUN,34
savior,xpos,NN,26
savior,xpos,NNS,8
take,upos,VERB,1
take,xpos,VBP,1
word,upos,NOUN,1
word,xpos,NN,1
and,upos,CCONJ,4
and,xpos,CC,4
deed,upos,NOUN,1
deed,xpos,NN,1
Christ,upos,PROPN,1
Christ,xpos,NNP,1
die,upos,VERB,5
die,xpos,VBD,2
die,xpos,VB,2
die,xpos,VBG,1
save,upos,VERB,1
save,xpos,VB,1
this,upos,PRON,1
this,xpos,DT,1
read,upos,VERB,1
read,xpos,VBD,1
in,upos,ADP,1
in,xpos,IN,1
heart,upos,NOUN,1
heart,xpos,NN,1
find,upos,VERB,1
find,xpos,VBP,1
the,upos,DET,2
the,xpos,DT,2
need,upos,NOUN,1
need,xpos,NN,1
of,upos,ADP,1
of,xpos,IN,1
that,upos,SCONJ,3
that,xpos,IN,3
would,upos,AUX,2
would,xpos,MD,2
leave,upos,VERB,2
leave,xpos,VB,2
place,upos,NOUN,2
place,xpos,NN,2
on,upos,ADP,2
on,xpos,IN,2
high,upos,ADJ,2
high,xpos,JJ,2
come,upos,VERB,2
come,xpos,VB,2
for,upos,ADP,10
for,xpos,IN,10
sinful,upos,ADJ,2
sinful,xpos,JJ,2
man,upos,NOUN,2
man,xpos,NN,2
you,upos,PRON,2
you,xpos,PRP,2
call,upos,VERB,2
call,xpos,VBD,2
it,upos,PRON,2
it,xpos,PRP,2
strange,upos,ADJ,2
strange,xpos,JJ,2
so,upos,ADV,2
so,xpos,RB,2
once,upos,ADV,3
once,xpos,RB,3
do,upos,AUX,2
do,xpos,VBD,2
before,upos,SCONJ,2
before,xpos,IN,2
love,upos,VERB,10
love,xpos,VBZ,10
life,upos,NOUN,8
life,xpos,NNS,8
always,upos,ADV,16
always,xpos,RB,16
there,upos,ADV,8
there,xpos,RB,8
go,upos,VERB,8
go,xpos,VBG,8
yes,upos,INTJ,1
yes,xpos,UH,1
live,upos,VERB,5
live,xpos,VBG,1
live,xpos,VBZ,4
let,upos,VERB,1
let,xpos,VB,1
bring,upos,VERB,1
bring,xpos,VB,1
strength,upos,NOUN,1
strength,xpos,NN,1
solace,upos,NOUN,1
solace,xpos,NN,1
from,upos,ADP,1
from,xpos,IN,1
spring,upos,NOUN,1
spring,xpos,NN,1
king,upos,NOUN,1
king,xpos,NN,1
