Word,Method,Pos,Count
happy,upos,ADJ,10
happy,xpos,JJ,10
holiday,upos,NOUN,10
holiday,xpos,NN,8
holiday,xpos,NNS,2
while,upos,SCONJ,2
while,xpos,IN,2
the,upos,DET,6
the,xpos,DT,6
merry,upos,ADJ,2
merry,xpos,JJ,2
bell,upos,NOUN,2
bell,xpos,NNS,2
keep,upos,VERB,4
keep,xpos,VBP,2
keep,xpos,VB,2
ringing,upos,NOUN,1
ringing,xpos,NN,1
may,upos,AUX,4
may,xpos,MD,4
you,upos,PRON,9
you,xpos,PRP$,5
you,xpos,PRP,4
every,upos,DET,2
every,xpos,DT,2
wish,upos,NOUN,2
wish,xpos,NN,2
come,upos,VERB,4
come,xpos,VB,4
true,upos,ADJ,2
true,xpos,JJ,2
calendar,upos,NOUN,2
calendar,xpos,NN,2
bring,upos,NOUN,1
bring,xpos,NN,1
to,upos,ADP,4
to,xpos,IN,4
if,upos,SCONJ,2
if,xpos,IN,2
traffic,upos,NOUN,1
traffic,xpos,NN,1
noise,upos,NOUN,1
noise,xpos,NN,1
affect,upos,VERB,1
affect,xpos,VBZ,1
like,upos,ADP,1
like,xpos,IN,1
a,upos,DET,2
a,xpos,DT,2
squeaky,upos,ADJ,1
squeaky,xpos,JJ,1
violin,upos,NOUN,1
violin,xpos,NN,1
kick,upos,VERB,1
kick,xpos,VB,1
care,upos,NOUN,1
care,xpos,NNS,1
down,upos,ADP,1
down,xpos,IN,1
stair,upos,NOUN,1
stair,xpos,NNS,1
Holiday,upos,PROPN,2
Holiday,xpos,NNP,2
Inn,upos,PROPN,1
Inn,xpos,NNP,1
be,upos,AUX,1
be,xpos,VBP,1
laidup,upos,ADJ,1
laidup,xpos,JJ,1
with,upos,ADP,1
with,xpos,IN,1
breakdow,upos,NOUN,1
breakdow,xpos,NN,1
and,upos,NOUN,1
and,upos,CCONJ,1
and,upos,PROPN,1
and,xpos,NN,1
and,xpos,CC,1
and,xpos,NNP,1
throw,upos,VERB,1
throw,xpos,VB,1
away,upos,ADP,1
away,xpos,RP,1
vitamin,upos,NOUN,1
vitamin,xpos,NN,1
grab,upos,VERB,1
grab,xpos,VB,1
nurse,upos,NOUN,1
nurse,xpos,NN,1
in,upos,ADP,1
in,xpos,IN,1
ringin,upos,NOUN,1
ringin,xpos,NN,1
bringin,upos,NOUN,1
bringin,xpos,NN,1
