Word,Method,Pos,Count
I,upos,PRON,7
I,xpos,PRP,7
dig,upos,VERB,1
dig,xpos,VBP,1
a,upos,DET,1
a,xpos,DT,1
pygmy,upos,NOUN,1
pygmy,xpos,NN,1
by,upos,ADP,1
by,xpos,IN,1
Charles,upos,PROPN,1
Charles,xpos,NNP,1
Hawtrey,upos,PROPN,1
Hawtrey,xpos,NNP,1
and,upos,CCONJ,7
and,xpos,CC,7
the,upos,DET,5
the,xpos,DT,5
Deaf,upos,PROPN,1
Deaf,xpos,NNP,1
aids,upos,PROPN,1
aids,xpos,NNP,1
phase,upos,NOUN,1
phase,xpos,NN,1
one,upos,NUM,1
one,xpos,CD,1
in,upos,ADP,3
in,xpos,IN,3
which,upos,PRON,1
which,xpos,WDT,1
Doris,upos,PROPN,1
Doris,xpos,NNP,1
get,upos,VERB,3
get,xpos,VBZ,1
get,xpos,VBG,2
she,upos,PRON,1
she,xpos,PRP$,1
oat,upos,NOUN,1
oat,xpos,NNS,1
two,upos,NUM,4
two,xpos,CD,4
of,upos,ADP,4
of,xpos,IN,4
we,upos,PRON,16
we,xpos,PRP,4
we,xpos,PRP$,12
ride,upos,VERB,1
ride,xpos,VBG,1
nowhere,upos,ADV,3
nowhere,xpos,RB,3
spend,upos,VERB,1
spend,xpos,VBG,1
someone,upos,NOUN,1
someone,xpos,NN,1
hard,upos,ADV,1
hard,xpos,RB,1
earn,upos,VERB,1
earn,xpos,VBN,1
pay,upos,NOUN,1
pay,xpos,NN,1
you,upos,PRON,6
you,xpos,PRP,6
Sunday,upos,PROPN,1
Sunday,xpos,NNP,1
driving,upos,NOUN,1
driving,xpos,NN,1
not,upos,PART,1
not,xpos,RB,1
arrive,upos,VERB,1
arrive,xpos,VBG,1
on,upos,ADP,13
on,xpos,IN,13
way,upos,NOUN,12
way,xpos,NN,12
back,upos,ADV,4
back,xpos,RB,4
home,upos,ADV,17
home,xpos,RB,17
be,upos,AUX,13
be,xpos,VBD,13
go,upos,VERB,5
go,xpos,VBG,5
send,upos,VERB,1
send,xpos,VBG,1
postcard,upos,NOUN,1
postcard,xpos,NNS,1
writing,upos,NOUN,1
writing,xpos,NN,1
letter,upos,NOUN,1
letter,xpos,NNS,1
my,upos,PRON,1
my,xpos,PRP$,1
wall,upos,NOUN,1
wall,xpos,NN,1
burn,upos,VERB,1
burn,xpos,VBG,1
match,upos,NOUN,1
match,xpos,NNS,1
lift,upos,NOUN,1
lift,xpos,NN,1
latch,upos,NOUN,1
latch,xpos,NNS,1
have,upos,VERB,2
have,xpos,VBP,2
memory,upos,NOUN,2
memory,xpos,NNS,2
longer,upos,ADV,2
longer,xpos,RBR,2
than,upos,ADP,2
than,xpos,IN,2
road,upos,NOUN,2
road,xpos,NN,2
that,upos,PRON,2
that,xpos,WDT,2
stretch,upos,VERB,2
stretch,xpos,VBZ,2
out,upos,ADP,2
out,xpos,RP,2
ahead,upos,ADV,2
ahead,xpos,RB,2
wear,upos,VERB,2
wear,xpos,VBG,2
raincoat,upos,NOUN,2
raincoat,xpos,NNS,2
stand,upos,VERB,2
stand,xpos,VBG,2
solo,upos,NOUN,2
solo,xpos,NN,2
sun,upos,NOUN,2
sun,xpos,NN,2
chase,upos,VERB,2
chase,xpos,VBG,2
paper,upos,NOUN,2
paper,xpos,NN,2
better,upos,ADV,1
better,xpos,RBR,1
believe,upos,VERB,1
believe,xpos,VB,1
it,upos,PRON,1
it,xpos,PRP,1
Goodbye,upos,PROPN,1
Goodbye,xpos,NNP,1
