Word,Method,Pos,Count
they,upos,PRON,2
they,xpos,PRP,2
say,upos,VERB,2
say,xpos,VBP,2
that,upos,SCONJ,3
that,upos,PRON,1
that,xpos,IN,3
that,xpos,WDT,1
it,upos,PRON,7
it,xpos,PRP,7
be,upos,AUX,8
be,xpos,VBZ,4
be,xpos,VBN,1
be,xpos,VBP,1
be,xpos,VB,1
be,xpos,VBD,1
a,upos,DET,9
a,xpos,DT,9
matter,upos,NOUN,1
matter,xpos,NN,1
of,upos,ADP,3
of,upos,SCONJ,1
of,xpos,IN,4
trusting,upos,NOUN,1
trusting,xpos,NN,1
before,upos,SCONJ,1
before,xpos,IN,1
love,upos,NOUN,15
love,upos,VERB,12
love,xpos,NN,15
love,xpos,VBP,12
have,upos,VERB,3
have,upos,AUX,1
have,xpos,VBZ,1
have,xpos,VBP,1
have,xpos,VBD,2
chance,upos,NOUN,1
chance,xpos,NN,1
to,upos,PART,1
to,xpos,TO,1
begin,upos,VERB,1
begin,xpos,VB,1
and,upos,CCONJ,9
and,xpos,CC,9
never,upos,ADV,3
never,xpos,RB,3
simple,upos,ADJ,1
simple,xpos,JJ,1
faithless,upos,ADJ,1
faithless,xpos,JJ,1
heart,upos,NOUN,6
heart,xpos,NNS,6
can,upos,AUX,3
can,xpos,MD,3
cripple,upos,VERB,1
cripple,xpos,VB,1
only,upos,ADV,1
only,xpos,RB,1
strong,upos,ADJ,1
strong,xpos,JJ,1
survive,upos,VERB,1
survive,xpos,VBZ,1
I,upos,PRON,16
I,xpos,PRP,16
know,upos,VERB,5
know,xpos,VBP,5
such,upos,DET,2
such,xpos,PDT,2
fine,upos,ADJ,1
fine,xpos,JJ,1
line,upos,NOUN,1
line,xpos,NN,1
between,upos,SCONJ,1
between,xpos,IN,1
give,upos,VERB,3
give,xpos,VBG,3
up,upos,ADP,2
up,xpos,RP,2
in,upos,ADP,3
in,xpos,RP,1
in,xpos,IN,2
but,upos,CCONJ,2
but,xpos,CC,2
once,upos,SCONJ,1
once,xpos,IN,1
you,upos,PRON,23
you,xpos,PRP$,2
you,xpos,PRP,21
just,upos,ADV,2
just,xpos,RB,2
not,upos,PART,2
not,upos,ADV,8
not,xpos,RB,10
forget,upos,VERB,1
forget,xpos,VB,1
like,upos,ADP,1
like,xpos,IN,1
nothing,upos,PRON,1
nothing,xpos,NN,1
feel,upos,VERB,1
feel,xpos,VBN,1
life,upos,NOUN,3
life,xpos,NN,3
we,upos,PRON,21
we,xpos,PRP,14
we,xpos,PRP$,7
get,upos,VERB,11
get,xpos,VBD,10
get,xpos,VB,1
real,upos,ADJ,17
real,xpos,JJ,17
infatuation,upos,NOUN,4
infatuation,xpos,NN,4
celebration,upos,NOUN,4
celebration,xpos,NN,4
too,upos,ADV,4
too,xpos,RB,4
imitation,upos,NOUN,4
imitation,xpos,NN,4
your,upos,AUX,3
your,xpos,VBZ,3
my,upos,PRON,5
my,xpos,PRP$,5
destination,upos,NOUN,3
destination,xpos,NN,3
baby,upos,VERB,3
baby,xpos,VB,3
everything,upos,PRON,3
everything,xpos,NN,3
need,upos,VERB,3
need,xpos,VBP,3
part,upos,NOUN,1
part,xpos,NN,1
remember,upos,VERB,1
remember,xpos,VB,1
without,upos,ADP,1
without,xpos,IN,1
weve,upos,PRON,3
weve,xpos,PRP,3
night,upos,NOUN,1
night,xpos,NNS,1
share,upos,NOUN,1
share,xpos,NN,1
fight,upos,NOUN,1
fight,xpos,NNS,1
think,upos,VERB,1
think,xpos,VBD,1
oh,upos,INTJ,1
oh,xpos,UH,1
must,upos,AUX,1
must,xpos,MD,1
dreamer,upos,NOUN,1
dreamer,xpos,NNS,1
because,upos,SCONJ,1
because,xpos,IN,1
make,upos,VERB,1
make,xpos,VBG,1
all,upos,DET,1
all,xpos,PDT,1
dream,upos,NOUN,1
dream,xpos,NNS,1
come,upos,VERB,1
come,xpos,VBP,1
true,upos,ADJ,1
true,xpos,JJ,1
could,upos,AUX,1
could,xpos,MD,1
spend,upos,VERB,1
spend,xpos,VB,1
hold,upos,VERB,1
hold,xpos,VBG,1
so,upos,ADV,1
so,xpos,RB,1
tight,upos,ADJ,1
tight,xpos,JJ,1
ever,upos,ADV,1
ever,xpos,RB,1
enough,upos,ADJ,1
enough,xpos,JJ,1
