Word,Method,Pos,Count
Riding,upos,NOUN,1
Riding,xpos,NN,1
on,upos,ADP,4
on,upos,SCONJ,1
on,xpos,IN,4
on,xpos,RP,1
these,upos,DET,3
these,xpos,DT,3
wafe,upos,NOUN,1
wafe,xpos,NNS,1
holding,upos,VERB,1
holding,xpos,VBG,1
to,upos,SCONJ,2
to,xpos,IN,2
what,upos,PRON,2
what,xpos,WP,2
you,upos,PRON,9
you,xpos,PRP,9
say,upos,VERB,1
say,xpos,VBP,1
everything,upos,PRON,1
everything,xpos,NN,1
will,upos,AUX,5
will,xpos,MD,5
be,upos,AUX,11
be,xpos,VB,2
be,xpos,VBP,3
be,xpos,VBZ,6
okay,upos,ADJ,1
okay,xpos,JJ,1
it,upos,PRON,8
it,xpos,PRP,8
work,upos,VERB,1
work,xpos,VB,1
out,upos,ADP,1
out,xpos,RP,1
one,upos,NUM,1
one,xpos,CD,1
way,upos,NOUN,1
way,upos,ADV,1
way,xpos,NN,1
way,xpos,RB,1
but,upos,CCONJ,1
but,xpos,CC,1
I,upos,PRON,9
I,xpos,PRP,9
have,upos,AUX,2
have,xpos,VBP,2
drift,upos,VERB,1
drift,xpos,VBN,1
too,upos,ADV,2
too,xpos,RB,2
far,upos,ADV,2
far,xpos,RB,2
my,upos,PRON,5
my,xpos,PRP$,5
arm,upos,NOUN,1
arm,xpos,NNS,1
leg,upos,NOUN,1
leg,xpos,NNS,1
grow,upos,VERB,1
grow,xpos,VBN,1
tired,upos,ADJ,2
tired,xpos,JJ,2
and,upos,CCONJ,6
and,xpos,CC,6
could,upos,AUX,3
could,xpos,MD,3
inspire,upos,VERB,1
inspire,xpos,VBN,1
no,upos,INTJ,1
no,upos,DET,1
no,xpos,UH,1
no,xpos,DT,1
just,upos,ADV,3
just,xpos,RB,3
a,upos,DET,1
a,xpos,DT,1
swing,upos,NOUN,1
swing,xpos,NN,1
push,upos,VERB,1
push,xpos,VBP,1
hard,upos,ADV,1
hard,upos,ADJ,1
hard,xpos,RB,1
hard,xpos,JJ,1
so,upos,ADV,1
so,xpos,RB,1
come,upos,VERB,1
come,xpos,VB,1
back,upos,ADV,1
back,xpos,RB,1
where,upos,ADV,2
where,xpos,WRB,2
know,upos,VERB,2
know,xpos,VBP,1
know,xpos,VBD,1
never,upos,ADV,1
never,xpos,RB,1
decision,upos,NOUN,1
decision,xpos,NNS,1
nothing,upos,PRON,1
nothing,xpos,NN,1
that,upos,SCONJ,1
that,upos,PRON,2
that,xpos,IN,1
that,xpos,WDT,2
would,upos,AUX,1
would,xpos,MD,1
rain,upos,VERB,1
rain,xpos,VB,1
tonight,upos,NOUN,1
tonight,xpos,NN,1
Ill,upos,ADV,1
Ill,xpos,RB,1
take,upos,VERB,1
take,xpos,VB,1
the,upos,DET,10
the,xpos,DT,10
bus,upos,NOUN,1
bus,xpos,NN,1
or,upos,CCONJ,1
or,xpos,CC,1
next,upos,ADJ,1
next,xpos,JJ,1
flight,upos,NOUN,1
flight,xpos,NN,1
not,upos,PART,1
not,xpos,RB,1
give,upos,VERB,1
give,xpos,VB,1
up,upos,ADP,1
up,xpos,RP,1
feel,upos,VERB,3
feel,xpos,VBZ,1
feel,xpos,VB,2
right,upos,ADV,1
right,xpos,RB,1
if,upos,SCONJ,4
if,xpos,IN,4
see,upos,VERB,2
see,xpos,VBP,2
tear,upos,NOUN,2
tear,xpos,NNS,2
fill,upos,VERB,2
fill,xpos,VBG,2
eye,upos,NOUN,3
eye,xpos,NNS,3
wind,upos,NOUN,2
wind,xpos,NN,2
make,upos,VERB,2
make,xpos,VBZ,2
cry,upos,VERB,2
cry,xpos,VB,2
this,upos,DET,2
this,xpos,DT,2
pain,upos,NOUN,2
pain,xpos,NN,2
inside,upos,ADV,2
inside,xpos,RB,2
from,upos,ADP,4
from,xpos,IN,4
drink,upos,NOUN,4
drink,xpos,NNS,4
we,upos,PRON,5
we,xpos,PRP,4
we,xpos,PRP$,1
drank,upos,VERB,4
drank,xpos,VBD,4
last,upos,ADJ,4
last,xpos,JJ,4
night,upos,NOUN,4
night,xpos,NN,4
shadow,upos,NOUN,1
shadow,xpos,NN,1
of,upos,ADP,3
of,xpos,IN,3
past,upos,NOUN,1
past,xpos,NN,1
project,upos,NOUN,1
project,xpos,NNS,1
cloud,upos,NOUN,1
cloud,xpos,NNS,1
dust,upos,NOUN,1
dust,xpos,NN,1
gas,upos,NOUN,1
gas,xpos,NN,1
wound,upos,NOUN,1
wound,xpos,NNS,1
rest,upos,VERB,1
rest,xpos,VB,1
silhouette,upos,NOUN,1
silhouette,xpos,NN,1
loneliness,upos,NOUN,1
loneliness,xpos,NN,1
