Word,Method,Pos,Count
soon,upos,ADJ,1
soon,xpos,JJ,1
time,upos,NOUN,1
time,xpos,NN,1
for,upos,ADP,3
for,xpos,IN,3
a,upos,DET,2
a,xpos,DT,2
cleaning,upos,NOUN,1
cleaning,xpos,NN,1
day,upos,NOUN,1
day,xpos,NN,1
onward,upos,ADV,1
onward,xpos,RB,1
ride,upos,VERB,1
ride,xpos,VBD,1
the,upos,DET,4
the,xpos,DT,4
van,upos,NOUN,1
van,xpos,NN,1
sweep,upos,VERB,2
sweep,xpos,VBN,2
in,upos,ADP,4
in,xpos,RP,2
in,xpos,IN,2
by,upos,ADP,2
by,xpos,IN,2
discolor,upos,VERB,2
discolor,xpos,VBN,2
waste,upos,NOUN,2
waste,xpos,NN,2
sickness,upos,NOUN,1
sickness,xpos,NN,1
creep,upos,VERB,1
creep,xpos,VBD,1
on,upos,ADP,1
on,xpos,IN,1
hall,upos,NOUN,2
hall,xpos,NN,2
and,upos,CCONJ,4
and,xpos,CC,4
death,upos,NOUN,1
death,xpos,NN,1
of,upos,ADP,1
of,xpos,IN,1
I,upos,PRON,2
I,xpos,PRP,2
almost,upos,ADV,2
almost,xpos,RB,2
as,upos,SCONJ,2
as,xpos,IN,2
we,upos,PRON,2
we,xpos,PRP,2
burn,upos,VERB,2
burn,xpos,VBP,2
play,upos,VERB,2
play,xpos,VBP,2
ant,upos,NOUN,2
ant,xpos,NNS,2
just,upos,ADV,2
just,xpos,RB,2
do,upos,AUX,4
do,xpos,VBP,3
do,xpos,VB,1
not,upos,PART,5
not,xpos,RB,5
belong,upos,VERB,2
belong,xpos,VB,2
this,upos,DET,3
this,xpos,DT,3
place,upos,NOUN,2
place,xpos,NN,2
you,upos,PRON,4
you,xpos,PRP,2
you,xpos,PRP$,2
call,upos,VERB,2
call,xpos,VBP,2
own,upos,ADJ,2
own,xpos,JJ,2
search,upos,VERB,1
search,xpos,VBG,1
favorite,upos,ADJ,1
favorite,xpos,JJ,1
flower,upos,NOUN,1
flower,xpos,NN,1
narrow,upos,ADJ,1
narrow,xpos,JJ,1
with,upos,ADP,1
with,xpos,IN,1
danger,upos,NOUN,1
danger,xpos,NNS,1
taller,upos,ADJ,1
taller,xpos,JJR,1
tree,upos,NOUN,1
tree,xpos,NNS,1
look,upos,VERB,1
look,xpos,VB,1
so,upos,ADV,1
so,xpos,RB,1
good,upos,ADJ,1
good,xpos,JJ,1
to,upos,ADP,2
to,xpos,IN,2
they,upos,PRON,3
they,xpos,PRP,3
will,upos,AUX,1
will,xpos,MD,1
grow,upos,VERB,1
grow,xpos,VB,1
again,upos,ADV,1
again,xpos,RB,1
lead,upos,VERB,1
lead,xpos,VBD,1
final,upos,ADJ,1
final,xpos,JJ,1
peace,upos,NOUN,1
peace,xpos,NN,1
dilute,upos,VERB,1
dilute,xpos,VBN,1
stream,upos,NOUN,1
stream,xpos,NN,1
break,upos,VERB,1
break,xpos,VB,1
