Word,Method,Pos,Count
over,upos,ADP,2
over,xpos,IN,2
the,upos,DET,12
the,xpos,DT,12
mountain,upos,NOUN,2
mountain,xpos,NNS,2
and,upos,CCONJ,8
and,xpos,CC,8
sea,upos,NOUN,2
sea,xpos,NN,2
you,upos,PRON,49
you,xpos,PRP$,49
river,upos,NOUN,2
river,xpos,NN,2
run,upos,VERB,2
run,xpos,VBZ,2
with,upos,ADP,4
with,xpos,IN,4
love,upos,NOUN,49
love,xpos,NN,49
for,upos,ADP,2
for,upos,SCONJ,2
for,xpos,IN,4
I,upos,PRON,62
I,xpos,PRP,62
will,upos,AUX,8
will,xpos,MD,8
open,upos,VERB,2
open,xpos,VB,2
up,upos,ADP,2
up,xpos,RP,2
my,upos,PRON,4
my,xpos,PRP$,4
heart,upos,NOUN,2
heart,xpos,NN,2
let,upos,VERB,2
let,xpos,VB,2
healer,upos,NOUN,2
healer,xpos,NN,2
set,upos,VERB,2
set,xpos,VB,2
free,upos,ADJ,2
free,xpos,JJ,2
be,upos,AUX,8
be,xpos,VBP,2
be,xpos,VB,2
be,xpos,VBZ,2
be,xpos,VBD,2
happy,upos,ADJ,2
happy,xpos,JJ,2
to,upos,PART,2
to,xpos,TO,2
in,upos,ADP,2
in,xpos,IN,2
truth,upos,NOUN,2
truth,xpos,NN,2
daily,upos,ADV,2
daily,xpos,RB,2
lift,upos,VERB,2
lift,xpos,VB,2
hand,upos,NOUN,2
hand,xpos,NNS,2
always,upos,ADV,2
always,xpos,RB,2
sing,upos,VERB,48
sing,xpos,VB,48
of,upos,ADP,47
of,xpos,IN,47
when,upos,ADV,4
when,xpos,WRB,4
come,upos,VERB,2
come,xpos,VBD,2
down,upos,ADV,2
down,xpos,RB,2
could,upos,AUX,46
could,xpos,MD,46
forever,upos,ADV,44
forever,xpos,RB,44
yeah,upos,INTJ,1
yeah,xpos,UH,1
oh,upos,INTJ,2
oh,xpos,UH,2
feel,upos,VERB,2
feel,xpos,VBP,2
like,upos,SCONJ,4
like,xpos,IN,4
dancing,upos,NOUN,2
dancing,xpos,NN,2
it,upos,PRON,2
it,xpos,PRP,2
foolishness,upos,NOUN,2
foolishness,xpos,NN,2
know,upos,VERB,2
know,xpos,VBP,2
world,upos,NOUN,2
world,xpos,NN,2
have,upos,AUX,2
have,xpos,VBZ,2
see,upos,VERB,2
see,xpos,VBN,2
light,upos,NOUN,2
light,xpos,NN,2
they,upos,PRON,2
they,xpos,PRP,2
dance,upos,VERB,4
dance,xpos,VB,2
dance,xpos,VBG,2
joy,upos,NOUN,2
joy,xpos,NN,2
now,upos,ADV,2
now,xpos,RB,2
