Word,Method,Pos,Count
there,upos,PRON,1
there,xpos,EX,1
be,upos,VERB,1
be,upos,AUX,6
be,xpos,VBZ,2
be,xpos,VBP,5
crack,upos,NOUN,1
crack,xpos,NNS,1
in,upos,ADP,4
in,upos,ADV,1
in,xpos,IN,4
in,xpos,RB,1
the,upos,DET,5
the,xpos,DT,5
structure,upos,NOUN,1
structure,xpos,NN,1
I,upos,PRON,6
I,xpos,PRP,6
swear,upos,VERB,1
swear,xpos,VBP,1
baby,upos,NOUN,1
baby,xpos,NN,1
get,upos,VERB,1
get,xpos,VBP,1
out,upos,ADP,1
out,xpos,RP,1
Tire,upos,NOUN,1
Tire,xpos,NN,1
track,upos,NOUN,1
track,xpos,NNS,1
basement,upos,NOUN,1
basement,xpos,NN,1
to,upos,SCONJ,1
to,upos,PART,1
to,upos,ADP,4
to,xpos,IN,5
to,xpos,TO,1
what,upos,PRON,1
what,xpos,WP,1
you,upos,PRON,22
you,xpos,PRP,18
you,xpos,PRP$,4
might,upos,AUX,1
might,xpos,MD,1
fall,upos,VERB,1
fall,xpos,VB,1
do,upos,AUX,11
do,xpos,VBD,1
do,xpos,VBP,10
not,upos,PART,6
not,xpos,RB,6
try,upos,VERB,1
try,xpos,VB,1
cashin,upos,PROPN,1
cashin,xpos,NNP,1
that,upos,PRON,1
that,xpos,DT,1
my,upos,PRON,5
my,xpos,PRP$,5
fault,upos,NOUN,1
fault,xpos,NN,1
where,upos,ADV,1
where,xpos,WRB,1
beggar,upos,NOUN,1
beggar,xpos,NNS,1
when,upos,ADV,9
when,xpos,WRB,9
need,upos,VERB,1
need,xpos,VBP,1
look,upos,VERB,1
look,xpos,VB,1
good,upos,ADJ,1
good,xpos,JJ,1
sure,upos,ADV,2
sure,xpos,RB,2
want,upos,VERB,2
want,xpos,VB,2
life,upos,NOUN,4
life,xpos,NN,4
as,upos,ADP,2
as,xpos,IN,2
a,upos,DET,4
a,xpos,DT,4
stroller,upos,NOUN,2
stroller,xpos,NN,2
and,upos,CCONJ,2
and,xpos,CC,2
would,upos,AUX,2
would,xpos,MD,2
put,upos,VERB,2
put,xpos,VB,2
hand,upos,NOUN,2
hand,xpos,NNS,2
of,upos,ADP,2
of,xpos,IN,2
stranger,upos,NOUN,2
stranger,xpos,NN,2
panic,upos,VERB,4
panic,xpos,VBP,4
count,upos,VERB,4
count,xpos,VB,4
ten,upos,NUM,4
ten,xpos,CD,4
surround,upos,VERB,4
surround,xpos,VBN,4
hold,upos,VERB,4
hold,xpos,VB,4
breath,upos,NOUN,4
breath,xpos,NN,4
