Word,Method,Pos,Count
take,upos,VERB,2
take,xpos,VBZ,2
a,upos,DET,2
a,xpos,DT,2
man,upos,NOUN,2
man,xpos,NN,2
to,upos,PART,16
to,xpos,TO,16
figure,upos,VERB,2
figure,xpos,VB,2
out,upos,ADP,4
out,xpos,RP,4
make,upos,VERB,2
make,xpos,VBZ,2
my,upos,PRON,2
my,xpos,PRP$,2
heart,upos,NOUN,2
heart,xpos,NN,2
carry,upos,VERB,2
carry,xpos,VB,2
you,upos,PRON,18
you,xpos,PRP,16
you,xpos,PRP$,2
leave,upos,VERB,2
leave,xpos,VBP,2
I,upos,PRON,33
I,xpos,PRP,33
hang,upos,VERB,2
hang,xpos,VBG,2
baby,upos,NOUN,2
baby,xpos,NN,2
be,upos,AUX,24
be,xpos,VBP,4
be,xpos,VBN,2
be,xpos,VBZ,10
be,xpos,VBG,4
be,xpos,VBD,4
try,upos,VERB,6
try,xpos,VBG,2
try,xpos,VBP,4
much,upos,ADV,2
much,xpos,RB,2
too,upos,ADV,2
too,xpos,RB,2
long,upos,ADV,2
long,xpos,RB,2
get,upos,VERB,2
get,xpos,VB,2
in,upos,ADV,2
in,xpos,RB,2
on,upos,ADV,2
on,xpos,RB,2
it,upos,PRON,4
it,xpos,PRP,4
never,upos,ADV,6
never,xpos,RB,6
easy,upos,ADJ,2
easy,xpos,JJ,2
maybe,upos,ADV,2
maybe,xpos,RB,2
this,upos,PRON,8
this,xpos,DT,8
just,upos,ADV,8
just,xpos,RB,8
not,upos,PART,6
not,xpos,RB,6
right,upos,ADJ,4
right,xpos,JJ,4
go,upos,VERB,4
go,xpos,VBN,4
all,upos,DET,4
all,xpos,DT,4
night,upos,NOUN,4
night,xpos,NN,4
how,upos,ADV,4
how,xpos,WRB,4
keep,upos,VERB,29
keep,xpos,VB,29
home,upos,ADV,27
home,xpos,RB,27
seem,upos,VERB,2
seem,xpos,VBP,2
care,upos,VERB,2
care,xpos,VB,2
what,upos,PRON,2
what,xpos,WP,2
ours,upos,PRON,2
ours,xpos,PRP,2
share,upos,VERB,2
share,xpos,VB,2
there,upos,ADV,2
there,xpos,RB,2
warm,upos,ADJ,2
warm,xpos,JJ,2
say,upos,VERB,2
say,xpos,VBG,2
thing,upos,NOUN,2
thing,xpos,NNS,2
ring,upos,NOUN,2
ring,xpos,NNS,2
the,upos,DET,2
the,xpos,DT,2
trouble,upos,NOUN,2
trouble,xpos,NN,2
that,upos,PRON,2
that,xpos,WDT,2
bring,upos,VERB,2
bring,xpos,VBZ,2
put,upos,VERB,2
put,xpos,VBZ,2
down,upos,ADP,2
down,xpos,RP,2
