Word,Method,Pos,Count
I,upos,PRON,21
I,xpos,PRP,21
do,upos,AUX,4
do,xpos,VBP,3
do,xpos,VBZ,1
not,upos,PART,3
not,xpos,RB,3
want,upos,VERB,3
want,xpos,VB,2
want,xpos,VBD,1
another,upos,DET,2
another,xpos,DT,2
heartbreak,upos,NOUN,1
heartbreak,xpos,NN,1
need,upos,VERB,1
need,xpos,VB,1
turn,upos,NOUN,1
turn,xpos,NN,1
to,upos,ADP,2
to,upos,PART,1
to,xpos,IN,2
to,xpos,TO,1
cry,upos,VERB,1
cry,xpos,VB,1
no,upos,INTJ,2
no,xpos,UH,2
learn,upos,VERB,1
learn,xpos,VB,1
the,upos,DET,17
the,xpos,DT,17
hard,upos,ADJ,1
hard,xpos,JJ,1
way,upos,NOUN,10
way,xpos,NN,10
baby,upos,NOUN,4
baby,xpos,NN,4
hello,upos,INTJ,1
hello,xpos,UH,1
oh,upos,INTJ,4
oh,xpos,UH,4
goodbye,upos,VERB,1
goodbye,xpos,VB,1
but,upos,CCONJ,1
but,xpos,CC,1
you,upos,PRON,14
you,xpos,PRP,14
get,upos,VERB,4
get,xpos,VBD,3
get,xpos,VB,1
like,upos,ADP,6
like,xpos,IN,6
a,upos,DET,8
a,xpos,DT,8
rocket,upos,NOUN,1
rocket,xpos,NN,1
shoot,upos,VERB,1
shoot,xpos,VBG,1
straight,upos,ADV,1
straight,xpos,RB,1
across,upos,ADP,1
across,xpos,IN,1
sky,upos,NOUN,2
sky,xpos,NN,2
it,upos,PRON,24
it,xpos,PRP,24
be,upos,AUX,26
be,xpos,VBZ,24
be,xpos,VBD,1
be,xpos,VBP,1
love,upos,VERB,10
love,xpos,VBP,9
love,xpos,VB,1
feeling,upos,NOUN,5
feeling,xpos,NN,5
this,upos,PRON,5
this,upos,DET,16
this,xpos,DT,21
its,upos,PRON,9
its,xpos,PRP$,9
centrifugal,upos,ADJ,5
centrifugal,xpos,JJ,5
motion,upos,NOUN,6
motion,xpos,NN,6
perpetual,upos,ADJ,4
perpetual,xpos,JJ,4
bliss,upos,NOUN,4
bliss,xpos,NN,4
that,upos,DET,4
that,xpos,DT,4
pivotal,upos,ADJ,4
pivotal,xpos,JJ,4
moment,upos,NOUN,4
moment,xpos,NN,4
ah,upos,INTJ,4
ah,xpos,UH,4
impossible,upos,ADJ,1
impossible,xpos,JJ,1
kiss,upos,VERB,11
kiss,upos,NOUN,8
kiss,xpos,VB,11
kiss,xpos,NN,8
unstoppable,upos,ADJ,1
unstoppable,xpos,JJ,1
Cinderella,upos,PROPN,1
Cinderella,xpos,NNP,1
say,upos,VERB,1
say,xpos,VBD,1
Snow,upos,PROPN,1
Snow,xpos,NNP,1
White,upos,PROPN,1
White,xpos,NNP,1
how,upos,ADV,1
how,xpos,WRB,1
so,upos,ADV,1
so,xpos,RB,1
off,upos,ADV,1
off,upos,ADP,1
off,xpos,RB,1
off,xpos,RP,1
course,upos,ADV,1
course,xpos,RB,1
all,upos,DET,1
all,xpos,DT,1
white,upos,ADJ,1
white,xpos,JJ,1
knight,upos,NOUN,1
knight,xpos,NN,1
with,upos,ADP,2
with,xpos,IN,2
good,upos,ADJ,1
good,xpos,JJ,1
heart,upos,NOUN,1
heart,xpos,NN,1
Soft,upos,ADJ,1
Soft,xpos,JJ,1
touch,upos,NOUN,1
touch,xpos,NN,1
fast,upos,ADJ,1
fast,xpos,JJ,1
horse,upos,NOUN,1
horse,xpos,NN,1
ride,upos,VERB,1
ride,xpos,VB,1
into,upos,ADP,1
into,xpos,IN,1
sunset,upos,NOUN,1
sunset,xpos,NN,1
forever,upos,ADV,1
forever,xpos,RB,1
yours,upos,PRON,1
yours,xpos,PRP,1
unthinkable,upos,ADJ,1
unthinkable,xpos,JJ,1
unsinkable,upos,ADJ,1
unsinkable,xpos,JJ,1
can,upos,AUX,2
can,xpos,MD,2
in,upos,ADP,2
in,xpos,IN,2
moonlight,upos,NOUN,1
moonlight,xpos,NN,1
on,upos,ADP,1
on,xpos,IN,1
rooftop,upos,NOUN,1
rooftop,xpos,NN,1
under,upos,ADP,1
under,xpos,IN,1
window,upos,NOUN,1
window,xpos,NNS,1
open,upos,ADJ,1
open,xpos,JJ,1
while,upos,SCONJ,1
while,xpos,IN,1
rain,upos,NOUN,1
rain,xpos,NN,1
come,upos,VERB,1
come,xpos,VBZ,1
pour,upos,VERB,1
pour,xpos,VBG,1
inside,upos,ADV,1
inside,xpos,RB,1
sweet,upos,ADJ,1
sweet,xpos,JJ,1
slow,upos,ADJ,1
slow,xpos,JJ,1
let,upos,VERB,2
let,xpos,VB,2
s,upos,PRON,1
s,xpos,PRP,1
everything,upos,PRON,1
everything,xpos,NN,1
slide,upos,VERB,1
slide,xpos,VB,1
float,upos,VERB,1
float,xpos,VBG,1
fly,upos,VERB,1
fly,xpos,VBG,1
subliminal,upos,ADJ,2
subliminal,xpos,JJ,2
criminal,upos,ADJ,2
criminal,xpos,JJ,2
darl,upos,VERB,2
darl,xpos,VBG,2
yeah,upos,INTJ,2
yeah,xpos,UH,2
