Word,Method,Pos,Count
this,upos,DET,9
this,xpos,DT,9
one,upos,NOUN,18
one,xpos,NN,18
go,upos,VERB,9
go,xpos,VBZ,9
out,upos,ADP,9
out,xpos,IN,9
to,upos,ADP,9
to,upos,PART,2
to,xpos,IN,9
to,xpos,TO,2
the,upos,DET,9
the,xpos,DT,9
I,upos,PRON,9
I,xpos,PRP,9
love,upos,VERB,6
love,xpos,VBP,6
have,upos,AUX,4
have,xpos,VBP,3
have,xpos,VBZ,1
leave,upos,VERB,3
leave,xpos,VBN,3
behind,upos,ADP,3
behind,xpos,IN,3
a,upos,DET,2
a,xpos,DT,2
simple,upos,ADJ,2
simple,xpos,JJ,2
prop,upos,NOUN,3
prop,xpos,NN,3
occupy,upos,VERB,3
occupy,xpos,VB,2
occupy,xpos,VBN,1
my,upos,PRON,3
my,xpos,PRP$,3
time,upos,NOUN,3
time,xpos,NN,3
Fire,upos,PROPN,8
Fire,xpos,NNP,8
another,upos,DET,1
another,xpos,DT,1
