Word,Method,Pos,Count
speak,upos,VERB,1
speak,xpos,VBN,1
intro,upos,NOUN,1
intro,xpos,NN,1
Strother,upos,PROPN,1
Strother,xpos,NNP,1
Martin,upos,PROPN,1
Martin,xpos,NNP,1
what,upos,PRON,3
what,xpos,WP,3
weve,upos,PRON,4
weve,xpos,PRP,4
get,upos,VERB,4
get,xpos,VBD,2
get,xpos,VBP,1
get,xpos,VBZ,1
here,upos,ADV,2
here,xpos,RB,2
be,upos,AUX,18
be,xpos,VBZ,5
be,xpos,VBD,5
be,xpos,VBP,8
failure,upos,NOUN,1
failure,xpos,NN,1
to,upos,PART,5
to,upos,ADP,1
to,xpos,TO,5
to,xpos,IN,1
communicate,upos,VERB,1
communicate,xpos,VB,1
some,upos,DET,1
some,xpos,DT,1
man,upos,NOUN,4
man,xpos,NNS,3
man,xpos,NN,1
you,upos,PRON,21
you,xpos,PRP,6
you,xpos,PRP$,15
just,upos,ADV,1
just,xpos,RB,1
can,upos,AUX,3
can,xpos,MD,3
not,upos,PART,15
not,xpos,RB,15
reach,upos,VERB,1
reach,xpos,VB,1
so,upos,ADV,3
so,xpos,RB,3
we,upos,PRON,8
we,xpos,PRP,5
we,xpos,PRP$,3
have,upos,VERB,1
have,upos,AUX,3
have,xpos,VBD,1
have,xpos,VBP,2
have,xpos,VBZ,1
last,upos,ADJ,1
last,upos,VERB,1
last,xpos,JJ,1
last,xpos,VB,1
week,upos,NOUN,1
week,xpos,NN,1
which,upos,PRON,1
which,xpos,WDT,1
the,upos,DET,28
the,xpos,DT,28
way,upos,NOUN,4
way,xpos,NN,4
he,upos,PRON,2
he,xpos,PRP,2
want,upos,VERB,2
want,xpos,VBZ,1
want,xpos,VB,1
it,upos,PRON,8
it,xpos,PRP,8
well,upos,INTJ,1
well,xpos,UH,1
whistling,upos,NOUN,1
whistling,xpos,NN,1
and,upos,CCONJ,5
and,upos,PUNCT,1
and,xpos,CC,5
and,xpos,.,1
I,upos,PRON,16
I,xpos,PRP,16
do,upos,AUX,11
do,upos,VERB,3
do,xpos,VBP,11
do,xpos,VBN,3
like,upos,VERB,1
like,xpos,VB,1
any,upos,ADV,1
any,xpos,RB,1
more,upos,ADJ,4
more,xpos,JJR,4
than,upos,ADP,1
than,xpos,IN,1
look,upos,VERB,12
look,xpos,VB,12
at,upos,ADP,11
at,xpos,IN,11
young,upos,ADJ,2
young,xpos,JJ,2
fighting,upos,NOUN,1
fighting,xpos,NN,1
woman,upos,NOUN,1
woman,xpos,NNS,1
crying,upos,NOUN,1
crying,xpos,NN,1
die,upos,VERB,1
die,xpos,VBG,1
they,upos,PRON,4
they,xpos,PRP,3
they,xpos,PRP$,1
always,upos,ADV,3
always,xpos,RB,3
before,upos,ADV,3
before,xpos,RB,3
hate,upos,NOUN,1
hate,xpos,NN,1
breed,upos,VERB,1
breed,xpos,VBG,1
fear,upos,NOUN,1
fear,xpos,NN,1
feed,upos,VERB,3
feed,xpos,VBG,1
feed,xpos,VBZ,2
life,upos,NOUN,1
life,xpos,NNS,1
lead,upos,VERB,1
lead,xpos,VBG,1
my,upos,PRON,4
my,xpos,PRP$,4
hand,upos,NOUN,5
hand,xpos,NNS,5
tie,upos,VERB,2
tie,xpos,VBN,2
billion,upos,NOUN,1
billion,xpos,NNS,1
shift,upos,VERB,1
shift,xpos,VBP,1
from,upos,ADP,1
from,xpos,IN,1
side,upos,NOUN,2
side,xpos,NN,2
a,upos,DET,12
a,xpos,DT,12
war,upos,NOUN,15
war,xpos,NNS,4
war,xpos,NN,11
go,upos,VERB,4
go,xpos,VBP,3
go,xpos,VBD,1
on,upos,ADV,2
on,xpos,RB,2
with,upos,ADP,2
with,xpos,IN,2
brainwash,upos,VERB,1
brainwash,xpos,VBN,1
pride,upos,NOUN,1
pride,xpos,NN,1
for,upos,ADP,5
for,xpos,IN,5
love,upos,NOUN,2
love,xpos,NN,2
of,upos,ADP,7
of,xpos,IN,7
God,upos,PROPN,2
God,xpos,NNP,2
human,upos,ADJ,5
human,xpos,JJ,5
rights,upos,NOUN,2
rights,xpos,NNS,2
all,upos,DET,4
all,xpos,PDT,2
all,xpos,DT,2
these,upos,DET,2
these,xpos,DT,2
thing,upos,NOUN,1
thing,xpos,NNS,1
sweep,upos,VERB,2
sweep,xpos,VBN,2
aside,upos,ADV,2
aside,xpos,RB,2
