Word,Method,Pos,Count
if,upos,SCONJ,1
if,xpos,IN,1
I,upos,PRON,7
I,xpos,PRP,7
give,upos,VERB,1
give,xpos,VBD,1
you,upos,PRON,10
you,xpos,PRP,10
my,upos,PRON,1
my,xpos,PRP$,1
love,upos,NOUN,2
love,upos,VERB,2
love,xpos,NN,2
love,xpos,VB,1
love,xpos,VBP,1
tell,upos,VERB,1
tell,xpos,VBP,1
what,upos,DET,1
what,upos,PRON,1
what,xpos,WDT,1
what,xpos,WP,1
id,upos,NOUN,2
id,xpos,NN,2
do,upos,VERB,2
do,xpos,VBP,1
do,xpos,VB,1
expect,upos,VERB,1
expect,xpos,VB,1
a,upos,DET,2
a,xpos,DT,2
whole,upos,ADJ,2
whole,xpos,JJ,2
lotta,upos,NOUN,2
lotta,xpos,NN,2
out,upos,ADP,1
out,xpos,RP,1
of,upos,ADP,1
of,xpos,IN,1
get,upos,VERB,3
get,xpos,VBD,1
get,xpos,VBP,1
get,xpos,VBG,1
to,upos,PART,2
to,upos,ADP,2
to,xpos,TO,2
to,xpos,IN,2
be,upos,AUX,4
be,upos,VERB,1
be,xpos,VB,2
be,xpos,VBP,1
be,xpos,VBZ,2
good,upos,ADJ,2
good,xpos,JJ,2
go,upos,VERB,1
go,xpos,VBG,1
there,upos,PRON,1
there,xpos,EX,1
thing,upos,NOUN,1
thing,xpos,NNS,1
and,upos,CCONJ,4
and,xpos,CC,4
could,upos,AUX,1
could,xpos,MD,1
hey,upos,INTJ,8
hey,xpos,UH,8
simply,upos,ADV,12
simply,xpos,RB,12
beautiful,upos,ADJ,11
beautiful,xpos,JJ,11
Beauti,upos,PROPN,1
Beauti,xpos,NNP,1
about,upos,ADP,1
about,xpos,IN,1
the,upos,DET,3
the,xpos,DT,3
way,upos,NOUN,2
way,xpos,NN,2
squeeze,upos,VERB,1
squeeze,xpos,VBP,1
right,upos,ADV,1
right,xpos,RB,1
down,upos,ADP,1
down,xpos,IN,1
it,upos,PRON,2
it,xpos,PRP,2
through,upos,ADP,1
through,xpos,IN,1
