Word,Method,Pos,Count
baby,upos,VERB,1
baby,upos,NOUN,10
baby,xpos,VB,1
baby,xpos,NN,10
you,upos,PRON,7
you,xpos,PRP,4
you,xpos,PRP$,3
and,upos,CCONJ,7
and,xpos,CC,7
I,upos,PRON,13
I,xpos,PRP,13
be,upos,AUX,3
be,xpos,VBN,2
be,xpos,VBZ,1
get,upos,VERB,4
get,xpos,VBG,1
get,xpos,VB,3
along,upos,ADV,1
along,xpos,RB,1
for,upos,ADP,4
for,xpos,IN,4
way,upos,NOUN,1
way,xpos,NN,1
too,upos,ADV,2
too,xpos,RB,2
long,upos,ADV,1
long,xpos,RB,1
life,upos,NOUN,1
life,xpos,NNS,1
a,upos,DET,2
a,xpos,DT,2
bed,upos,NOUN,1
bed,xpos,NN,1
of,upos,ADP,1
of,xpos,IN,1
rose,upos,NOUN,1
rose,xpos,NNS,1
sweet,upos,ADJ,2
sweet,xpos,JJ,2
song,upos,NOUN,1
song,xpos,NN,1
know,upos,VERB,1
know,xpos,VBP,1
should,upos,AUX,1
should,xpos,MD,1
not,upos,PART,2
not,xpos,RB,2
complain,upos,VERB,1
complain,xpos,VB,1
this,upos,PRON,1
this,xpos,DT,1
go,upos,VERB,1
go,xpos,VBG,1
to,upos,PART,4
to,xpos,TO,4
sound,upos,VERB,1
sound,xpos,VB,1
insane,upos,ADJ,1
insane,xpos,JJ,1
but,upos,CCONJ,2
but,xpos,CC,2
let,upos,VERB,15
let,upos,NOUN,7
let,xpos,VB,10
let,xpos,NNS,7
let,xpos,VBZ,5
s,upos,PRON,10
s,xpos,PRP,10
fight,upos,VERB,13
fight,xpos,VB,13
cuss,upos,VERB,3
cuss,xpos,VB,3
mad,upos,ADJ,3
mad,xpos,JJ,3
throw,upos,NOUN,3
throw,xpos,NN,3
stuff,upos,NOUN,3
stuff,xpos,NN,3
maybe,upos,ADV,3
maybe,xpos,RB,3
call,upos,VERB,3
call,xpos,VB,3
each,upos,DET,3
each,xpos,DT,3
other,upos,ADJ,3
other,xpos,JJ,3
name,upos,NOUN,3
name,xpos,NNS,3
slam,upos,NOUN,4
slam,xpos,NN,4
door,upos,NOUN,4
door,xpos,NNS,4
break,upos,VERB,4
break,xpos,VBP,4
glass,upos,NOUN,4
glass,xpos,NN,4
will,upos,AUX,7
will,xpos,MD,7
leave,upos,VERB,4
leave,xpos,VB,4
come,upos,VERB,4
come,xpos,VB,4
back,upos,ADV,4
back,xpos,RB,4
take,upos,VERB,3
take,xpos,VB,3
all,upos,DET,3
all,xpos,PDT,3
the,upos,DET,4
the,xpos,DT,4
blame,upos,NOUN,3
blame,xpos,NN,3
scream,upos,VERB,4
scream,xpos,VB,4
shout,upos,VERB,4
shout,xpos,VB,4
make,upos,VERB,8
make,xpos,VB,8
up,upos,ADP,6
up,xpos,RP,6
out,upos,ADP,4
out,xpos,RP,4
just,upos,ADV,3
just,xpos,RB,3
tonight,upos,NOUN,3
tonight,xpos,NN,3
might,upos,AUX,2
might,xpos,MD,2
think,upos,VERB,2
think,xpos,VB,2
that,upos,SCONJ,1
that,xpos,IN,1
have,upos,AUX,1
have,xpos,VBP,1
lose,upos,VERB,1
lose,xpos,VBN,1
mind,upos,NOUN,1
mind,xpos,NN,1
love,upos,NOUN,1
love,xpos,NN,1
like,upos,ADP,1
like,xpos,IN,1
one,upos,NOUN,1
one,xpos,NN,1
weve,upos,PRON,1
weve,xpos,PRP,1
got,upos,VERB,1
got,xpos,VBZ,1
so,upos,ADV,1
so,xpos,RB,1
hard,upos,ADJ,1
hard,xpos,JJ,1
find,upos,VERB,1
find,xpos,VB,1
miss,upos,VERB,1
miss,xpos,VBP,1
those,upos,DET,1
those,xpos,DT,1
crazy,upos,ADJ,1
crazy,xpos,JJ,1
night,upos,NOUN,1
night,xpos,NNS,1
tend,upos,VERB,1
tend,xpos,VBP,1
agree,upos,VERB,1
agree,xpos,VB,1
with,upos,ADP,1
with,xpos,IN,1
do,upos,AUX,1
do,upos,VERB,2
do,xpos,VBP,2
do,xpos,VB,1
want,upos,VERB,1
want,xpos,VB,1
what,upos,PRON,1
what,xpos,WP,1
we,upos,PRON,1
we,xpos,PRP,1
always,upos,ADV,1
always,xpos,RB,1
five,upos,NUM,1
five,xpos,CD,1
oclock,upos,NOUN,2
oclock,xpos,NNS,1
oclock,xpos,NN,1
dinner,upos,NOUN,1
dinner,xpos,NN,1
six,upos,NUM,1
six,xpos,CD,1
news,upos,NOUN,1
news,xpos,NN,1
roll,upos,VERB,1
roll,xpos,VB,1
sleeve,upos,NOUN,1
sleeve,xpos,NNS,1
put,upos,VERB,1
put,xpos,VB,1
duke,upos,NOUN,1
duke,xpos,NNS,1
