Word,Method,Pos,Count
the,upos,DET,1
the,xpos,DT,1
time,upos,NOUN,3
time,xpos,NN,1
time,xpos,NNS,2
have,upos,AUX,1
have,upos,VERB,2
have,xpos,VBZ,1
have,xpos,VB,2
come,upos,VERB,1
come,xpos,VBN,1
for,upos,SCONJ,1
for,upos,ADP,6
for,xpos,IN,7
we,upos,PRON,1
we,xpos,PRP,1
to,upos,PART,6
to,xpos,TO,6
stop,upos,VERB,1
stop,xpos,VB,1
messin,upos,NOUN,1
messin,xpos,NN,1
around,upos,ADV,2
around,xpos,RB,2
cause,upos,SCONJ,2
cause,xpos,IN,2
do,upos,AUX,3
do,xpos,VBP,3
not,upos,PART,24
not,xpos,RB,24
you,upos,PRON,39
you,xpos,PRP,29
you,xpos,PRP$,10
know,upos,VERB,1
know,xpos,VB,1
that,upos,SCONJ,1
that,xpos,IN,1
I,upos,PRON,8
I,xpos,PRP,8
like,upos,VERB,1
like,xpos,VBP,1
havin,upos,ADP,1
havin,xpos,IN,1
in,upos,ADP,2
in,upos,ADV,21
in,xpos,IN,2
in,xpos,RB,21
my,upos,PRON,35
my,xpos,PRP$,35
life,upos,NOUN,22
life,xpos,NN,22
oh,upos,INTJ,6
oh,xpos,UH,6
baby,upos,NOUN,4
baby,xpos,NN,4
so,upos,ADV,3
so,xpos,RB,3
many,upos,ADJ,2
many,xpos,JJ,2
want,upos,VERB,2
want,xpos,VBP,2
hold,upos,VERB,1
hold,xpos,VB,1
near,upos,ADV,1
near,xpos,RB,1
say,upos,VERB,1
say,xpos,VB,1
love,upos,VERB,1
love,upos,NOUN,9
love,xpos,VBP,1
love,xpos,NN,9
softly,upos,ADV,1
softly,xpos,RB,1
ear,upos,NOUN,1
ear,xpos,NN,1
keep,upos,VERB,23
keep,xpos,VB,23
run,upos,VERB,1
run,xpos,VBG,1
heart,upos,NOUN,6
heart,xpos,NN,6
be,upos,AUX,8
be,xpos,VBZ,6
be,xpos,VB,2
yearn,upos,VERB,6
yearn,xpos,VBG,6
can,upos,AUX,21
can,xpos,MD,21
runnin,upos,NOUN,22
runnin,xpos,NN,22
and,upos,CCONJ,23
and,xpos,CC,23
out,upos,ADV,1
out,upos,ADP,20
out,xpos,RB,1
out,xpos,IN,20
of,upos,ADP,21
of,xpos,IN,21
need,upos,VERB,2
need,xpos,VBP,2
as,upos,ADP,1
as,xpos,IN,1
lover,upos,NOUN,3
lover,xpos,NN,3
wife,upos,NOUN,1
wife,xpos,NN,1
by,upos,ADP,1
by,xpos,IN,1
side,upos,NOUN,1
side,xpos,NN,1
friend,upos,NOUN,1
friend,xpos,NN,1
guide,upos,NOUN,1
guide,xpos,NN,1
let,upos,VERB,2
let,xpos,VB,2
inside,upos,ADP,1
inside,upos,VERB,1
inside,xpos,RP,1
inside,xpos,VB,1
whoa,upos,INTJ,1
whoa,xpos,UH,1
dear,upos,ADJ,1
dear,xpos,JJ,1
