Word,Method,Pos,Count
to,upos,PART,5
to,upos,ADP,1
to,xpos,TO,5
to,xpos,IN,1
rest,upos,VERB,1
rest,xpos,VB,1
my,upos,PRON,2
my,xpos,PRP$,2
eye,upos,NOUN,1
eye,xpos,NNS,1
in,upos,ADP,2
in,xpos,IN,2
shade,upos,NOUN,1
shade,xpos,NNS,1
of,upos,ADP,2
of,xpos,IN,2
green,upos,NOUN,1
green,xpos,NN,1
under,upos,ADP,1
under,xpos,IN,1
dreaming,upos,NOUN,1
dreaming,xpos,NN,1
spire,upos,NOUN,1
spire,xpos,NNS,1
Itchycoo,upos,PROPN,1
Itchycoo,xpos,NNP,1
Park,upos,PROPN,1
Park,xpos,NNP,1
that039s,upos,NOUN,1
that039s,xpos,NN,1
where,upos,ADV,1
where,xpos,WRB,1
i039,upos,NUM,5
i039,xpos,CD,5
have,upos,AUX,1
have,upos,VERB,1
have,xpos,VBP,1
have,xpos,VB,1
be,upos,AUX,2
be,xpos,VBN,1
be,xpos,VB,1
I,upos,PRON,7
I,xpos,PRP,7
get,upos,VERB,3
get,upos,AUX,1
get,xpos,VBD,3
get,xpos,VB,1
high,upos,ADV,3
high,xpos,RB,3
well,upos,INTJ,1
well,xpos,UH,1
cry,upos,VERB,1
cry,xpos,VBD,1
tell,upos,VERB,4
tell,xpos,VB,4
you,upos,PRON,6
you,xpos,PRP,6
why,upos,ADV,4
why,xpos,WRB,4
it,upos,PRON,3
it,xpos,PRP,3
039,upos,NOUN,2
039,upos,VERB,1
039,xpos,NNS,2
039,xpos,VBZ,1
all,upos,DET,4
all,xpos,DT,4
too,upos,ADV,2
too,xpos,RB,2
beautiful,upos,ADJ,3
beautiful,xpos,JJ,3
will,upos,AUX,3
will,xpos,MD,3
what,upos,PRON,1
what,xpos,WP,1
do,upos,VERB,1
do,xpos,VB,1
d,upos,PROPN,1
d,xpos,NNP,1
like,upos,VERB,1
like,xpos,VBP,1
go,upos,VERB,2
go,xpos,VB,2
there,upos,ADV,1
there,xpos,RB,1
now,upos,ADV,1
now,xpos,RB,1
with,upos,ADP,2
with,xpos,IN,2
can,upos,AUX,1
can,xpos,MD,1
miss,upos,VERB,1
miss,xpos,VB,1
out,upos,ADP,1
out,upos,ADV,1
out,xpos,RP,1
out,xpos,RB,1
school,upos,NOUN,1
school,xpos,NN,1
hear,upos,VERB,1
hear,xpos,VB,1
the,upos,DET,5
the,xpos,DT,5
word,upos,NOUN,1
word,xpos,NNS,1
fool,upos,NOUN,1
fool,xpos,NNS,1
touch,upos,VERB,2
touch,xpos,VBD,2
sky,upos,NOUN,2
sky,xpos,NN,2
feel,upos,VERB,1
feel,xpos,VBP,1
inclined,upos,ADJ,1
inclined,xpos,JJ,1
blow,upos,VERB,1
blow,xpos,VB,1
mind,upos,NOUN,1
mind,xpos,NN,1
hang,upos,VERB,1
hang,xpos,VBN,1
up,upos,ADP,1
up,xpos,RP,1
feed,upos,VERB,1
feed,xpos,VB,1
duck,upos,NOUN,1
duck,xpos,NNS,1
a,upos,DET,1
a,xpos,DT,1
bun,upos,NOUN,1
bun,xpos,NN,1
they,upos,PRON,1
they,xpos,PRP,1
come,upos,VERB,1
come,xpos,VBP,1
groove,upos,NOUN,1
groove,xpos,NN,1
about,upos,ADP,1
about,xpos,IN,1
nice,upos,ADJ,1
nice,xpos,JJ,1
and,upos,CCONJ,1
and,xpos,CC,1
fun,upos,NOUN,1
fun,xpos,NN,1
sun,upos,NOUN,1
sun,xpos,NN,1
4,upos,X,1
4,upos,NUM,1
4,xpos,LS,1
4,xpos,CD,1
x,upos,PUNCT,1
x,upos,NOUN,1
x,xpos,.,1
x,xpos,NN,1
so,upos,ADV,1
so,xpos,RB,1
minwordserror,upos,NOUN,1
minwordserror,xpos,NN,1
maxwordserror,upos,NOUN,1
maxwordserror,xpos,NN,1
Cheeeek,upos,PROPN,1
Cheeeek,xpos,NNP,1
