Word,Method,Pos,Count
everyday,upos,NOUN,1
everyday,xpos,NN,1
in,upos,ADP,3
in,xpos,IN,3
the,upos,DET,8
the,xpos,DT,8
week,upos,NOUN,1
week,xpos,NN,1
I,upos,PRON,32
I,xpos,PRP,32
be,upos,AUX,11
be,xpos,VBP,4
be,xpos,VBZ,4
be,xpos,VB,3
a,upos,DET,5
a,xpos,DT,5
different,upos,ADJ,1
different,xpos,JJ,1
city,upos,NOUN,1
city,xpos,NN,1
if,upos,SCONJ,1
if,xpos,IN,1
stay,upos,VERB,4
stay,xpos,VBP,1
stay,xpos,VB,3
too,upos,ADV,1
too,xpos,RB,1
long,upos,ADV,1
long,xpos,RB,1
people,upos,NOUN,1
people,xpos,NNS,1
try,upos,VERB,2
try,xpos,VBP,1
try,xpos,VB,1
to,upos,PART,29
to,upos,ADP,3
to,xpos,TO,29
to,xpos,IN,3
pull,upos,VERB,1
pull,xpos,VB,1
down,upos,ADP,5
down,upos,ADV,1
down,xpos,RP,4
down,xpos,RB,1
down,xpos,IN,1
they,upos,PRON,4
they,xpos,PRP,4
talk,upos,VERB,2
talk,xpos,VBP,2
about,upos,ADP,2
about,xpos,IN,2
like,upos,ADP,1
like,xpos,IN,1
dog,upos,NOUN,1
dog,xpos,NN,1
clothes,upos,NOUN,1
clothes,xpos,NNS,1
wear,upos,VERB,1
wear,xpos,VBP,1
but,upos,CCONJ,3
but,xpos,CC,3
do,upos,AUX,5
do,upos,VERB,3
do,xpos,VBP,4
do,xpos,VB,4
not,upos,PART,10
not,xpos,RB,10
realize,upos,VERB,2
realize,xpos,VB,2
one,upos,NOUN,1
one,xpos,NNS,1
whos,upos,PRON,1
whos,xpos,WP$,1
square,upos,NOUN,1
square,xpos,NN,1
hey,upos,INTJ,2
hey,xpos,UH,2
and,upos,CCONJ,2
and,xpos,CC,2
that,upos,PRON,3
that,xpos,DT,3
why,upos,ADV,2
why,xpos,WRB,2
you,upos,PRON,2
you,xpos,PRP,2
can,upos,AUX,7
can,xpos,MD,7
hold,upos,VERB,2
hold,xpos,VB,2
want,upos,VERB,2
want,xpos,VB,2
get,upos,VERB,21
get,upos,AUX,1
get,xpos,VBD,7
get,xpos,VBN,11
get,xpos,VB,3
get,xpos,VBP,1
move,upos,VERB,2
move,xpos,VB,2
on,upos,ADV,1
on,upos,ADP,2
on,xpos,RB,1
on,xpos,IN,1
on,xpos,RP,1
aw,upos,INTJ,5
aw,xpos,UH,5
Stone,upos,NOUN,9
Stone,upos,PROPN,6
Stone,xpos,NN,9
Stone,xpos,NNP,6
free,upos,ADJ,16
free,xpos,JJ,16
what,upos,PRON,3
what,xpos,WP,3
please,upos,INTJ,3
please,xpos,UH,3
ride,upos,VERB,3
ride,xpos,VB,3
breeze,upos,NOUN,3
breeze,xpos,NN,3
away,upos,ADV,3
away,xpos,RB,3
right,upos,ADV,2
right,xpos,RB,2
now,upos,ADV,2
now,xpos,RB,2
yeah,upos,INTJ,5
yeah,xpos,UH,5
alright,upos,INTJ,1
alright,xpos,UH,1
listen,upos,VERB,2
listen,xpos,VB,2
this,upos,DET,1
this,xpos,DT,1
baby,upos,NOUN,4
baby,xpos,NN,4
woman,upos,NOUN,2
woman,xpos,NN,2
here,upos,ADV,1
here,xpos,RB,1
there,upos,ADV,1
there,xpos,RB,1
keep,upos,VERB,1
keep,xpos,VB,1
plastic,upos,ADJ,1
plastic,xpos,JJ,1
cage,upos,NOUN,1
cage,xpos,NN,1
it,upos,PRON,1
it,xpos,PRP,1
so,upos,ADV,1
so,xpos,RB,1
easy,upos,ADJ,1
easy,xpos,JJ,1
break,upos,VERB,1
break,xpos,VB,1
oh,upos,INTJ,1
oh,xpos,UH,1
sometimes,upos,ADV,1
sometimes,xpos,RB,1
ha,upos,VERB,1
ha,xpos,VB,1
feel,upos,VERB,1
feel,xpos,VB,1
my,upos,PRON,1
my,xpos,PRP$,1
heart,upos,NOUN,1
heart,xpos,NN,1
kind,upos,ADV,1
kind,xpos,RB,1
of,upos,SCONJ,1
of,xpos,IN,1
run,upos,VERB,1
run,xpos,VBG,1
hot,upos,ADJ,1
hot,xpos,JJ,1
when,upos,ADV,1
when,xpos,WRB,1
before,upos,SCONJ,1
before,xpos,IN,1
catch,upos,VERB,1
catch,xpos,VBN,1
tie,upos,VERB,1
tie,xpos,VBN,1
say,upos,VERB,2
say,xpos,VBD,2
turn,upos,VERB,2
turn,xpos,VB,2
loose,upos,ADJ,1
loose,xpos,JJ,1
uh,upos,INTJ,1
uh,xpos,UH,1
huh,upos,INTJ,1
huh,xpos,UH,1
go,upos,VERB,2
go,xpos,VBG,2
leave,upos,VERB,1
leave,xpos,VB,1
back,upos,ADV,1
back,xpos,RB,1
highway,upos,NOUN,1
highway,xpos,NN,1
ooh,upos,INTJ,1
ooh,xpos,UH,1
hell,upos,NOUN,1
hell,xpos,NN,1
bye,upos,INTJ,1
bye,upos,NOUN,1
bye,xpos,UH,1
bye,xpos,NN,1
