Word,Method,Pos,Count
on,upos,ADP,2
on,xpos,IN,2
the,upos,DET,6
the,xpos,DT,6
first,upos,NOUN,1
first,xpos,NN,1
of,upos,ADP,1
of,xpos,IN,1
May,upos,PROPN,1
May,xpos,NNP,1
it,upos,PRON,2
it,xpos,PRP,2
be,upos,AUX,4
be,xpos,VBZ,2
be,xpos,VB,1
be,xpos,VBP,1
move,upos,VERB,1
move,xpos,VBG,1
day,upos,NOUN,1
day,xpos,NN,1
spring,upos,NOUN,1
spring,xpos,NN,1
here,upos,ADV,2
here,xpos,RB,2
so,upos,ADV,2
so,xpos,RB,2
blow,upos,VERB,1
blow,xpos,VB,1
you,upos,PRON,12
you,xpos,PRP$,5
you,xpos,PRP,7
job,upos,NOUN,2
job,xpos,NN,2
throw,upos,VERB,1
throw,xpos,VB,1
away,upos,ADV,1
away,xpos,RB,1
now,upos,VERB,1
now,xpos,VB,1
time,upos,NOUN,1
time,xpos,NN,1
to,upos,PART,1
to,upos,ADP,1
to,xpos,TO,1
to,xpos,IN,1
trust,upos,VERB,1
trust,xpos,VB,1
wanderlust,upos,NOUN,1
wanderlust,xpos,NN,1
in,upos,ADP,3
in,xpos,IN,3
citys,upos,NOUN,1
citys,xpos,NNS,1
dust,upos,NOUN,1
dust,xpos,NN,1
wait,upos,VERB,3
wait,xpos,VBP,2
wait,xpos,VB,1
must,upos,AUX,1
must,xpos,MD,1
just,upos,ADV,2
just,xpos,RB,2
we,upos,PRON,5
we,xpos,PRP$,4
we,xpos,PRP,1
mountain,upos,NOUN,4
mountain,xpos,NN,4
greenery,upos,NOUN,4
greenery,xpos,NN,4
where,upos,ADV,1
where,xpos,WRB,1
God,upos,PROPN,1
God,xpos,NNP,1
paint,upos,VERB,1
paint,xpos,VBZ,1
scenery,upos,NOUN,1
scenery,xpos,NN,1
two,upos,NUM,1
two,xpos,CD,1
crazy,upos,ADJ,1
crazy,xpos,JJ,1
people,upos,NOUN,1
people,xpos,NNS,1
together,upos,ADV,1
together,xpos,RB,1
while,upos,SCONJ,2
while,xpos,IN,2
love,upos,VERB,1
love,xpos,VBP,1
lover,upos,NOUN,1
lover,xpos,NN,1
let,upos,VERB,2
let,xpos,VB,2
blue,upos,ADJ,1
blue,xpos,JJ,1
sky,upos,NOUN,1
sky,xpos,NNS,1
coverlet,upos,NOUN,1
coverlet,xpos,NN,1
when,upos,ADV,1
when,xpos,WRB,1
rain,upos,VERB,1
rain,xpos,VBZ,1
well,upos,ADV,1
well,upos,INTJ,1
well,xpos,RB,1
well,xpos,UH,1
laugh,upos,VERB,1
laugh,xpos,VB,1
at,upos,ADP,1
at,xpos,IN,1
weather,upos,NOUN,1
weather,xpos,NN,1
and,upos,CCONJ,1
and,xpos,CC,1
if,upos,SCONJ,1
if,xpos,IN,1
good,upos,ADJ,1
good,xpos,JJ,1
Ill,upos,ADJ,1
Ill,xpos,JJ,1
search,upos,NOUN,1
search,xpos,NN,1
for,upos,ADP,1
for,xpos,IN,1
wood,upos,NOUN,1
wood,xpos,NN,1
can,upos,AUX,1
can,xpos,MD,1
cook,upos,VERB,1
cook,xpos,VB,1
I,upos,PRON,3
I,xpos,PRP,3
stand,upos,VERB,1
stand,xpos,VBP,1
look,upos,VERB,1
look,xpos,VBG,1
bean,upos,NOUN,1
bean,xpos,NNS,1
could,upos,AUX,2
could,xpos,MD,2
get,upos,VERB,1
get,xpos,VB,1
no,upos,DET,2
no,xpos,DT,2
keener,upos,NOUN,1
keener,xpos,NN,1
reception,upos,NOUN,1
reception,xpos,NN,1
a,upos,DET,1
a,xpos,DT,1
beanery,upos,NOUN,1
beanery,xpos,NN,1
bless,upos,VERB,2
bless,xpos,VB,2
home,upos,NOUN,3
home,xpos,NN,3
mosquitoe,upos,NOUN,1
mosquitoe,xpos,NNS,1
wont,upos,AUX,1
wont,xpos,MD,1
bite,upos,VERB,1
bite,xpos,VB,1
dear,upos,ADJ,1
dear,xpos,JJ,1
will,upos,AUX,1
will,xpos,MD,1
they,upos,PRON,1
they,xpos,PRP,1
stenk,upos,VERB,1
stenk,xpos,VBG,1
finger,upos,NOUN,1
finger,xpos,NN,1
find,upos,VERB,1
find,xpos,VB,1
cleaner,upos,NOUN,1
cleaner,xpos,NN,1
retreat,upos,NOUN,1
retreat,xpos,NN,1
from,upos,ADP,1
from,xpos,IN,1
life,upos,NOUN,1
life,xpos,NNS,1
machinery,upos,NOUN,1
machinery,xpos,NN,1
