Word,Method,Pos,Count
Blue,upos,PROPN,8
Blue,upos,ADJ,1
Blue,xpos,NNP,8
Blue,xpos,JJ,1
sky,upos,NOUN,13
sky,xpos,NNS,13
smile,upos,VERB,4
smile,xpos,VBG,4
at,upos,ADP,4
at,xpos,IN,4
I,upos,PRON,9
I,xpos,PRP,9
nothing,upos,PRON,9
nothing,xpos,NN,9
but,upos,CCONJ,9
but,xpos,CC,9
blue,upos,ADJ,9
blue,xpos,JJ,9
do,upos,AUX,4
do,xpos,VBP,4
see,upos,VERB,6
see,xpos,VB,4
see,xpos,VBD,2
bird,upos,NOUN,1
bird,xpos,NNS,1
sing,upos,VERB,1
sing,xpos,VBG,1
a,upos,DET,1
a,xpos,DT,1
song,upos,NOUN,1
song,xpos,NN,1
from,upos,ADP,5
from,xpos,IN,5
now,upos,ADV,5
now,xpos,RB,5
on,upos,ADV,5
on,xpos,RB,5
never,upos,ADV,2
never,xpos,RB,2
the,upos,DET,2
the,xpos,DT,2
sun,upos,NOUN,1
sun,xpos,NN,1
shine,upos,VERB,1
shine,xpos,VBG,1
so,upos,ADV,2
so,xpos,RB,2
bright,upos,ADJ,1
bright,xpos,JJ,1
thing,upos,NOUN,1
thing,xpos,NNS,1
go,upos,VERB,5
go,xpos,VBG,1
go,xpos,VBN,4
right,upos,ADV,1
right,xpos,RB,1
notice,upos,VERB,1
notice,xpos,VBG,1
day,upos,NOUN,5
day,xpos,NNS,5
hurry,upos,VERB,1
hurry,xpos,VBG,1
by,upos,ADV,2
by,xpos,RB,2
when,upos,ADV,1
when,xpos,WRB,1
your,upos,PRON,1
your,xpos,PRP,1
in,upos,ADP,1
in,xpos,IN,1
love,upos,NOUN,1
love,xpos,NN,1
my,upos,PRON,1
my,xpos,PRP$,1
how,upos,ADV,1
how,xpos,WRB,1
they,upos,PRON,5
they,xpos,PRP,5
fly,upos,VERB,1
fly,xpos,VBP,1
all,upos,DET,4
all,xpos,DT,4
of,upos,ADP,4
of,xpos,IN,4
