Word,Method,Pos,Count
Ill,upos,ADJ,3
Ill,upos,ADV,2
Ill,xpos,JJ,3
Ill,xpos,RB,2
be,upos,AUX,7
be,xpos,VB,3
be,xpos,VBP,2
be,xpos,VBZ,2
so,upos,ADV,1
so,xpos,RB,1
blue,upos,ADJ,13
blue,xpos,JJ,13
just,upos,ADV,1
just,xpos,RB,1
think,upos,VERB,1
think,xpos,VBG,1
about,upos,ADP,1
about,xpos,IN,1
you,upos,PRON,7
you,xpos,PRP,5
you,xpos,PRP$,2
decoration,upos,NOUN,2
decoration,xpos,NNS,2
of,upos,ADP,4
of,xpos,IN,4
red,upos,ADJ,2
red,xpos,JJ,2
on,upos,ADP,2
on,xpos,IN,2
a,upos,DET,9
a,xpos,DT,9
green,upos,ADJ,2
green,xpos,JJ,2
Christmas,upos,PROPN,9
Christmas,xpos,NNP,9
tree,upos,NOUN,2
tree,xpos,NN,2
it,upos,PRON,2
it,xpos,PRP,2
will,upos,AUX,5
will,xpos,MD,5
not,upos,PART,4
not,xpos,RB,4
mean,upos,VERB,2
mean,xpos,VB,2
thing,upos,NOUN,2
thing,xpos,NN,2
dear,upos,ADJ,2
dear,xpos,JJ,2
if,upos,SCONJ,2
if,xpos,IN,2
here,upos,ADV,2
here,xpos,RB,2
with,upos,ADP,4
with,xpos,IN,4
I,upos,PRON,3
I,xpos,PRP,3
have,upos,VERB,5
have,xpos,VBP,4
have,xpos,VB,1
that,upos,PRON,2
that,xpos,WDT,2
certain,upos,ADJ,2
certain,xpos,JJ,2
and,upos,CCONJ,2
and,xpos,CC,2
when,upos,ADV,2
when,xpos,WRB,2
those,upos,DET,2
those,xpos,DT,2
heartach,upos,NOUN,2
heartach,xpos,NNS,2
start,upos,VERB,2
start,xpos,VBP,2
hurtin,upos,NOUN,2
hurtin,xpos,NN,2
doin,upos,VERB,2
doin,xpos,VBG,2
alright,upos,ADJ,2
alright,xpos,JJ,2
white,upos,ADJ,2
white,xpos,JJ,2
but,upos,CCONJ,2
but,xpos,CC,2
oh,upos,INTJ,1
oh,xpos,UH,1
yeah,upos,INTJ,1
yeah,xpos,UH,1
minwordserror,upos,NOUN,1
minwordserror,xpos,NN,1
maxwordserror,upos,NOUN,1
maxwordserror,xpos,NN,1
Cheeeek,upos,PROPN,1
Cheeeek,xpos,NNP,1
