Word,Method,Pos,Count
I,upos,PRON,13
I,xpos,PRP,13
have,upos,AUX,1
have,upos,VERB,1
have,xpos,VBP,1
have,xpos,VBD,1
be,upos,AUX,1
be,xpos,VBN,1
outside,upos,ADV,1
outside,xpos,RB,1
invite,upos,VERB,1
invite,xpos,VBN,1
in,upos,ADP,1
in,xpos,IN,1
but,upos,CCONJ,2
but,xpos,CC,2
could,upos,AUX,1
could,xpos,MD,1
not,upos,PART,3
not,xpos,RB,3
abide,upos,VERB,1
abide,xpos,VB,1
go,upos,VERB,2
go,xpos,VBD,1
go,xpos,VB,1
miss,upos,VERB,1
miss,xpos,VBG,1
again,upos,ADV,1
again,xpos,RB,1
burn,upos,VERB,3
burn,xpos,VBG,2
burn,xpos,VB,1
every,upos,DET,3
every,xpos,DT,3
bridge,upos,NOUN,3
bridge,xpos,NN,3
that,upos,PRON,3
that,xpos,WDT,3
cross,upos,VERB,3
cross,xpos,VBP,3
to,upos,PART,8
to,xpos,TO,8
find,upos,VERB,5
find,xpos,VB,5
some,upos,DET,5
some,xpos,DT,5
beautiful,upos,ADJ,5
beautiful,xpos,JJ,5
place,upos,NOUN,5
place,xpos,NN,5
get,upos,AUX,5
get,xpos,VB,5
lose,upos,VERB,5
lose,xpos,VBN,5
true,upos,ADJ,1
true,xpos,JJ,1
love,upos,NOUN,1
love,xpos,NN,1
make,upos,VERB,1
make,xpos,VBD,1
it,upos,PRON,1
it,xpos,PRP,1
die,upos,VERB,1
die,xpos,VB,1
push,upos,VERB,1
push,xpos,VBD,1
she,upos,PRON,2
she,xpos,PRP,2
away,upos,ADP,1
away,xpos,RP,1
say,upos,VERB,1
say,xpos,VBD,1
please,upos,INTJ,1
please,xpos,UH,1
stay,upos,VERB,1
stay,xpos,VB,1
well,upos,INTJ,1
well,xpos,UH,1
do,upos,AUX,2
do,xpos,VBP,2
know,upos,VERB,1
know,xpos,VB,1
where,upos,ADV,1
where,xpos,WRB,1
will,upos,AUX,2
will,xpos,MD,2
now,upos,ADV,1
now,xpos,RB,1
and,upos,CCONJ,3
and,xpos,CC,3
really,upos,ADV,1
really,xpos,RB,1
care,upos,VERB,1
care,xpos,VB,1
who,upos,PRON,1
who,xpos,WP,1
follow,upos,VERB,1
follow,xpos,VBZ,1
there,upos,ADV,1
there,xpos,RB,1
