Word,Method,Pos,Count
oh,upos,INTJ,3
oh,xpos,UH,3
no,upos,INTJ,1
no,xpos,UH,1
you,upos,PRON,35
you,xpos,PRP,34
you,xpos,PRP$,1
drive,upos,VERB,2
drive,xpos,VBP,2
I,upos,PRON,35
I,xpos,PRP,35
crazy,upos,ADJ,5
crazy,xpos,JJ,5
do,upos,VERB,5
do,upos,AUX,1
do,xpos,VBP,5
do,xpos,VB,1
dont,upos,AUX,1
dont,xpos,MD,1
know,upos,VERB,5
know,xpos,VB,3
know,xpos,VBD,2
what,upos,PRON,3
what,xpos,WP,3
be,upos,AUX,22
be,xpos,VBP,17
be,xpos,VBZ,4
be,xpos,VBN,1
doin,upos,VERB,1
doin,xpos,VBN,1
to,upos,ADP,1
to,upos,PART,3
to,xpos,IN,1
to,xpos,TO,3
only,upos,ADV,1
only,xpos,RB,1
wild,upos,ADJ,1
wild,xpos,JJ,1
youre,upos,VERB,1
youre,xpos,VB,1
my,upos,PRON,7
my,xpos,PRP$,7
ecstasy,upos,NOUN,1
ecstasy,xpos,NN,1
cant,upos,AUX,4
cant,xpos,MD,4
tell,upos,VERB,3
tell,xpos,VB,3
by,upos,ADP,3
by,xpos,IN,3
the,upos,DET,8
the,xpos,DT,8
look,upos,NOUN,2
look,upos,VERB,2
look,xpos,NN,2
look,xpos,VBP,2
in,upos,ADP,6
in,xpos,IN,6
eye,upos,NOUN,4
eye,xpos,NNS,4
that,upos,SCONJ,4
that,upos,PRON,4
that,xpos,IN,4
that,xpos,WDT,4
love,upos,VERB,2
love,xpos,VBP,2
have,upos,AUX,2
have,xpos,VBP,2
get,upos,VERB,2
get,xpos,VBN,2
show,upos,VERB,2
show,xpos,VB,2
feel,upos,VERB,2
feel,xpos,VBP,2
heart,upos,NOUN,2
heart,xpos,NN,2
cause,upos,SCONJ,2
cause,xpos,IN,2
it,upos,PRON,6
it,xpos,PRP,6
right,upos,ADV,2
right,xpos,RB,2
from,upos,ADP,2
from,xpos,IN,2
start,upos,NOUN,2
start,xpos,NN,2
mad,upos,ADJ,11
mad,xpos,JJ,11
about,upos,ADP,12
about,xpos,IN,12
go,upos,VERB,7
go,xpos,VBP,4
go,xpos,VB,3
with,upos,ADP,4
with,xpos,IN,4
all,upos,DET,4
all,upos,ADV,3
all,xpos,DT,4
all,xpos,RB,3
of,upos,ADP,4
of,xpos,IN,4
thing,upos,NOUN,4
thing,xpos,NNS,4
so,upos,ADV,4
so,xpos,RB,4
angry,upos,ADJ,4
angry,xpos,JJ,4
inside,upos,ADV,5
inside,xpos,RB,5
and,upos,CCONJ,3
and,xpos,CC,3
over,upos,ADP,3
over,xpos,IN,3
not,upos,PART,2
not,xpos,RB,2
ya,upos,PRON,1
ya,xpos,PRP,1
too,upos,ADV,1
too,xpos,RB,1
far,upos,ADV,1
far,xpos,RB,1
away,upos,ADV,1
away,xpos,RB,1
need,upos,VERB,1
need,xpos,VBP,1
close,upos,ADJ,1
close,xpos,JJ,1
side,upos,NOUN,1
side,xpos,NN,1
always,upos,ADV,1
always,xpos,RB,1
here,upos,ADV,1
here,xpos,RB,1
stay,upos,VERB,1
stay,xpos,VB,1
ohh,upos,INTJ,1
ohh,xpos,UH,1
a,upos,DET,1
a,xpos,DT,1
long,upos,ADJ,1
long,xpos,JJ,1
time,upos,NOUN,1
time,xpos,NN,1
baby,upos,NOUN,1
baby,xpos,NN,1
ooh,upos,INTJ,1
ooh,xpos,UH,1
keep,upos,VERB,1
keep,xpos,VBP,1
this,upos,DET,1
this,xpos,DT,1
brewin,upos,NOUN,1
brewin,xpos,NN,1
can,upos,AUX,1
can,xpos,MD,1
take,upos,VERB,1
take,xpos,VB,1
any,upos,DET,1
any,xpos,DT,1
more,upos,ADJ,1
more,xpos,JJR,1
girl,upos,NOUN,1
girl,xpos,NN,1
when,upos,ADV,2
when,xpos,WRB,2
mmmmmmad,upos,VERB,1
mmmmmmad,xpos,VBG,1
Yoyoyou,upos,PROPN,1
Yoyoyou,xpos,NNP,1
Mmmmmad,upos,PROPN,1
Mmmmmad,xpos,NNP,1
see,upos,VERB,1
see,xpos,VB,1
