Word,Method,Pos,Count
Fame,upos,PROPN,10
Fame,xpos,NNP,10
make,upos,VERB,1
make,xpos,VBZ,1
a,upos,DET,2
a,xpos,DT,2
man,upos,NOUN,1
man,xpos,NN,1
take,upos,VERB,1
take,xpos,VB,1
thing,upos,NOUN,2
thing,xpos,NNS,2
over,upos,ADV,1
over,xpos,RB,1
let,upos,VERB,1
let,xpos,VBZ,1
he,upos,PRON,2
he,xpos,PRP,1
he,xpos,PRP$,1
loose,upos,VERB,1
loose,xpos,VB,1
hard,upos,ADV,1
hard,xpos,RB,1
to,upos,PART,6
to,upos,ADP,1
to,xpos,TO,6
to,xpos,IN,1
swallow,upos,VERB,1
swallow,xpos,VB,1
put,upos,VERB,1
put,xpos,VBZ,1
you,upos,PRON,14
you,xpos,PRP,10
you,xpos,PRP$,4
there,upos,ADV,1
there,xpos,RB,1
where,upos,ADV,1
where,xpos,WRB,1
be,upos,AUX,13
be,upos,VERB,2
be,xpos,VBP,2
be,xpos,VBZ,9
be,xpos,VB,4
hollow,upos,ADJ,1
hollow,xpos,JJ,1
fame,upos,NOUN,32
fame,xpos,NN,32
it,upos,PRON,12
it,xpos,PRP,12
not,upos,PART,1
not,xpos,RB,1
brain,upos,NOUN,1
brain,xpos,NN,1
just,upos,ADV,2
just,xpos,RB,2
the,upos,DET,3
the,xpos,DT,3
flame,upos,NOUN,1
flame,xpos,NN,1
that,upos,PRON,1
that,xpos,DT,1
burn,upos,VERB,1
burn,xpos,VBZ,1
change,upos,NOUN,1
change,xpos,NN,1
keep,upos,VERB,1
keep,xpos,VB,1
in,upos,ADP,2
in,xpos,IN,2
sane,upos,ADJ,1
sane,xpos,JJ,1
what,upos,PRON,4
what,xpos,WP,4
like,upos,VERB,1
like,xpos,VBP,1
limo,upos,NOUN,1
limo,xpos,NN,1
get,upos,VERB,3
get,xpos,VBP,1
get,xpos,VBD,1
get,xpos,VB,1
no,upos,DET,1
no,xpos,DT,1
tomorrow,upos,NOUN,1
tomorrow,xpos,NN,1
need,upos,VERB,1
need,xpos,VBP,1
have,upos,VERB,1
have,xpos,VBP,1
borrow,upos,VERB,1
borrow,xpos,VB,1
Nein,upos,PROPN,1
Nein,xpos,NNP,1
mine,upos,PRON,1
mine,xpos,PRP,1
line,upos,NOUN,1
line,xpos,NN,1
bind,upos,VERB,1
bind,xpos,VB,1
time,upos,NOUN,1
time,xpos,NN,1
drive,upos,VERB,1
drive,xpos,VBZ,1
crime,upos,NOUN,1
crime,xpos,NN,1
could,upos,AUX,6
could,xpos,MD,6
best,upos,ADJ,1
best,xpos,JJS,1
really,upos,ADV,2
really,xpos,RB,2
babe,upos,ADJ,1
babe,upos,NOUN,1
babe,upos,VERB,3
babe,xpos,JJ,1
babe,xpos,NN,1
babe,xpos,VB,3
my,upos,PRON,1
my,xpos,PRP$,1
any,upos,DET,2
any,xpos,DT,2
wonder,upos,NOUN,2
wonder,xpos,NN,2
I,upos,PRON,2
I,xpos,PRP,2
reject,upos,VERB,1
reject,xpos,VBP,1
first,upos,ADV,1
first,xpos,RB,1
too,upos,ADV,1
too,xpos,RB,1
cool,upos,ADJ,1
cool,xpos,JJ,1
fool,upos,VERB,1
fool,xpos,VB,1
bully,upos,NOUN,1
bully,xpos,NN,1
for,upos,ADP,2
for,xpos,IN,2
chilly,upos,ADJ,1
chilly,xpos,JJ,1
rain,upos,NOUN,1
rain,xpos,NN,1
check,upos,NOUN,1
check,xpos,NN,1
on,upos,ADP,1
on,xpos,IN,1
pain,upos,NOUN,1
pain,xpos,NN,1
name,upos,NOUN,1
name,xpos,NN,1
