Word,Method,Pos,Count
Jesus,upos,PROPN,6
Jesus,xpos,NNP,6
King,upos,PROPN,1
King,xpos,NNP,1
of,upos,ADP,6
of,xpos,IN,6
my,upos,PRON,7
my,xpos,PRP$,7
heart,upos,NOUN,2
heart,xpos,NN,2
Father,upos,NOUN,2
Father,xpos,NN,2
peace,upos,NOUN,1
peace,xpos,NN,1
and,upos,CCONJ,2
and,xpos,CC,2
light,upos,NOUN,1
light,xpos,NN,1
Spirit,upos,VERB,2
Spirit,xpos,VB,2
the,upos,DET,7
the,xpos,DT,7
joy,upos,NOUN,1
joy,xpos,NN,1
soul,upos,NOUN,2
soul,xpos,NN,2
you,upos,PRON,11
you,xpos,PRP,10
you,xpos,PRP$,1
be,upos,AUX,7
be,xpos,VBP,6
be,xpos,VBZ,1
to,upos,ADP,2
to,xpos,IN,2
none,upos,NOUN,1
none,xpos,NN,1
compare,upos,VERB,1
compare,xpos,VB,1
I,upos,PRON,3
I,xpos,PRP,3
rest,upos,VERB,1
rest,xpos,VBP,1
in,upos,ADP,2
in,xpos,IN,2
care,upos,NOUN,1
care,xpos,NN,1
hope,upos,NOUN,1
hope,xpos,NN,1
Chorus,upos,PROPN,3
Chorus,xpos,NNP,3
heaven,upos,NOUN,1
heaven,xpos,NNS,1
declare,upos,VERB,1
declare,xpos,VBP,1
God,upos,PROPN,1
God,xpos,NNP,1
mountain,upos,NOUN,1
mountain,xpos,NNS,1
rejoice,upos,VERB,1
rejoice,xpos,VBP,1
ocean,upos,NOUN,1
ocean,xpos,NNS,1
cry,upos,VERB,1
cry,xpos,VBP,1
Alleluia,upos,PROPN,1
Alleluia,xpos,NNP,1
as,upos,SCONJ,1
as,xpos,IN,1
we,upos,PRON,2
we,xpos,PRP,1
we,xpos,PRP$,1
worship,upos,VERB,1
worship,xpos,VBP,1
Lord,upos,PROPN,1
Lord,xpos,NNP,1
for,upos,ADP,1
for,xpos,IN,1
this,upos,PRON,1
this,xpos,DT,1
song,upos,NOUN,1
song,xpos,NN,1
love,upos,NOUN,3
love,xpos,NN,3
save,upos,VERB,1
save,xpos,VBP,1
Ill,upos,ADJ,1
Ill,xpos,JJ,1
thank,upos,VERB,1
thank,xpos,VBP,1
forevermore,upos,NOUN,1
forevermore,xpos,NN,1
life,upos,NOUN,1
life,xpos,NN,1
awe,upos,NOUN,1
awe,xpos,NN,1
that,upos,PRON,1
that,xpos,WDT,1
have,upos,AUX,1
have,xpos,VBP,1
show,upos,VERB,1
show,xpos,VBN,1
how,upos,ADV,1
how,xpos,WRB,1
precious,upos,ADJ,1
precious,xpos,JJ,1
