Word,Method,Pos,Count
I,upos,PRON,72
I,xpos,PRP,72
need,upos,VERB,15
need,xpos,VBP,15
you,upos,PRON,46
you,xpos,PRP,44
you,xpos,PRP$,2
in,upos,ADP,19
in,xpos,IN,19
the,upos,DET,22
the,xpos,DT,22
morning,upos,NOUN,18
morning,xpos,NN,18
will,upos,AUX,12
will,xpos,MD,12
be,upos,AUX,20
be,xpos,VB,11
be,xpos,VBZ,2
be,xpos,VBP,7
there,upos,ADV,10
there,xpos,RB,10
to,upos,PART,13
to,upos,ADP,2
to,xpos,TO,13
to,xpos,IN,2
love,upos,VERB,32
love,upos,NOUN,4
love,xpos,VB,9
love,xpos,VBP,21
love,xpos,NN,4
love,xpos,VBG,2
do,upos,AUX,5
do,upos,VERB,3
do,xpos,VBP,6
do,xpos,VBG,1
do,xpos,VB,1
not,upos,PART,8
not,upos,ADV,1
not,xpos,RB,9
know,upos,VERB,3
know,xpos,VB,3
what,upos,PRON,3
what,xpos,WP,3
it,upos,PRON,2
it,xpos,PRP,2
about,upos,ADP,2
about,xpos,IN,2
and,upos,CCONJ,6
and,xpos,CC,6
have,upos,AUX,1
have,upos,VERB,3
have,xpos,VBP,2
have,xpos,VB,2
get,upos,VERB,4
get,xpos,VBN,1
get,xpos,VBD,3
that,upos,PRON,3
that,xpos,WDT,3
keep,upos,VERB,2
keep,xpos,VBZ,1
keep,xpos,VB,1
run,upos,VERB,2
run,xpos,VBG,2
back,upos,ADV,1
back,xpos,RB,1
tell,upos,VERB,2
tell,xpos,VB,2
lie,upos,NOUN,1
lie,xpos,NNS,1
say,upos,VERB,2
say,xpos,VBG,1
say,xpos,VBP,1
thing,upos,NOUN,2
thing,xpos,NNS,2
from,upos,SCONJ,1
from,upos,ADP,1
from,xpos,IN,2
leave,upos,VERB,7
leave,xpos,VBG,5
leave,xpos,VB,2
a,upos,DET,4
a,xpos,DT,4
man,upos,NOUN,1
man,xpos,NN,1
boy,upos,NOUN,1
boy,xpos,NN,1
truth,upos,NOUN,1
truth,xpos,NN,1
always,upos,ADV,6
always,xpos,RB,6
late,upos,ADV,1
late,xpos,RB,1
at,upos,ADP,1
at,xpos,IN,1
night,upos,NOUN,2
night,xpos,NN,2
never,upos,ADV,1
never,xpos,RB,1
come,upos,VERB,2
come,xpos,VB,2
home,upos,ADV,2
home,xpos,RB,2
when,upos,ADV,1
when,xpos,WRB,1
we,upos,PRON,4
we,xpos,PRP,3
we,xpos,PRP$,1
fight,upos,NOUN,1
fight,xpos,NN,1
cause,upos,SCONJ,2
cause,xpos,IN,2
wrong,upos,ADJ,1
wrong,xpos,JJ,1
still,upos,ADV,2
still,xpos,RB,2
can,upos,AUX,4
can,xpos,MD,4
wonder,upos,VERB,2
wonder,xpos,VBG,2
here,upos,ADV,12
here,xpos,RB,12
with,upos,ADP,5
with,xpos,IN,5
Morning,upos,NOUN,5
Morning,xpos,NN,5
of,upos,ADP,1
of,upos,SCONJ,2
of,xpos,IN,3
my,upos,PRON,1
my,xpos,PRP$,1
friend,upos,NOUN,1
friend,xpos,NNS,1
crazy,upos,ADJ,1
crazy,xpos,JJ,1
wait,upos,VERB,14
wait,xpos,VBG,14
for,upos,ADP,4
for,xpos,IN,4
so,upos,ADV,2
so,xpos,RB,2
strong,upos,ADJ,1
strong,xpos,JJ,1
see,upos,VERB,1
see,xpos,VB,1
they,upos,PRON,1
they,xpos,PRP,1
understand,upos,VERB,1
understand,xpos,VB,1
go,upos,VERB,2
go,xpos,VBP,1
go,xpos,VB,1
through,upos,ADV,1
through,xpos,RB,1
hang,upos,VERB,1
hang,xpos,VBG,1
out,upos,ADP,1
out,xpos,RP,1
all,upos,DET,2
all,xpos,DT,1
all,xpos,PDT,1
long,upos,ADV,1
long,xpos,RB,1
disappear,upos,VERB,1
disappear,xpos,VBP,1
right,upos,ADV,2
right,xpos,RB,2
baby,upos,NOUN,4
baby,xpos,NN,4
ya,upos,PRON,2
ya,xpos,PRP,2
on,upos,ADP,4
on,xpos,IN,4
tired,upos,ADJ,2
tired,xpos,JJ,2
but,upos,CCONJ,1
but,xpos,CC,1
want,upos,VERB,1
want,xpos,VBP,1
wake,upos,VERB,1
wake,xpos,VB,1
up,upos,ADP,1
up,xpos,RP,1
let,upos,VERB,1
let,xpos,VB,1
how,upos,ADV,1
how,xpos,WRB,1
mroning,upos,NOUN,1
mroning,xpos,NN,1
time,upos,NOUN,1
time,xpos,NN,1
guess,upos,VERB,1
guess,xpos,VBP,1
just,upos,ADV,1
just,xpos,RB,1
