Word,Method,Pos,Count
whatever,upos,PRON,1
whatever,xpos,WP,1
happen,upos,VERB,1
happen,xpos,VBD,1
to,upos,ADP,2
to,upos,PART,3
to,xpos,IN,2
to,xpos,TO,3
Saturday,upos,PROPN,1
Saturday,xpos,NNP,1
night,upos,NOUN,1
night,xpos,NN,1
when,upos,ADV,2
when,xpos,WRB,2
you,upos,PRON,7
you,xpos,PRP,5
you,xpos,PRP$,2
dress,upos,VERB,1
dress,xpos,VBD,1
up,upos,ADP,1
up,xpos,RP,1
sharp,upos,ADJ,1
sharp,xpos,JJ,1
and,upos,CCONJ,18
and,upos,NOUN,1
and,xpos,CC,18
and,xpos,NN,1
feel,upos,VERB,2
feel,xpos,VBD,2
alright,upos,ADJ,1
alright,xpos,JJ,1
it,upos,PRON,1
it,xpos,PRP,1
do,upos,AUX,1
do,xpos,VBP,1
not,upos,PART,1
not,xpos,RB,1
seem,upos,VERB,1
seem,xpos,VB,1
the,upos,DET,5
the,xpos,DT,5
same,upos,ADJ,1
same,xpos,JJ,1
since,upos,ADP,1
since,xpos,IN,1
cosmic,upos,ADJ,1
cosmic,xpos,JJ,1
light,upos,NOUN,1
light,xpos,NN,1
come,upos,VERB,1
come,xpos,VBD,1
into,upos,ADP,1
into,xpos,IN,1
my,upos,PRON,19
my,xpos,PRP$,19
life,upos,NOUN,1
life,xpos,NN,1
I,upos,PRON,19
I,xpos,PRP,19
think,upos,VERB,1
think,xpos,VBD,1
be,upos,AUX,5
be,xpos,VBD,4
be,xpos,VBZ,1
divine,upos,ADJ,1
divine,xpos,JJ,1
use,upos,VERB,2
use,xpos,VBD,2
drive,upos,VERB,1
drive,xpos,VB,1
around,upos,ADV,1
around,upos,ADP,1
around,xpos,RB,1
around,xpos,IN,1
with,upos,ADP,3
with,xpos,IN,3
a,upos,DET,5
a,xpos,DT,5
chick,upos,NOUN,1
chick,xpos,NN,1
whod,upos,PRON,1
whod,xpos,WP,1
go,upos,VERB,1
go,xpos,VB,1
listen,upos,VERB,1
listen,xpos,VB,1
music,upos,NOUN,1
music,xpos,NN,1
on,upos,ADP,2
on,upos,ADV,1
on,xpos,IN,2
on,xpos,RB,1
radio,upos,NOUN,1
radio,xpos,NN,1
saxophone,upos,NOUN,1
saxophone,xpos,NN,1
blow,upos,VERB,1
blow,xpos,VBG,1
rock,upos,NOUN,16
rock,xpos,NN,16
roll,upos,NOUN,16
roll,xpos,NN,16
show,upos,NOUN,1
show,xpos,NN,1
climb,upos,VERB,1
climb,xpos,VBD,1
in,upos,ADP,3
in,xpos,IN,3
back,upos,NOUN,1
back,upos,ADV,1
back,xpos,NN,1
back,xpos,RB,1
seat,upos,NOUN,1
seat,xpos,NN,1
really,upos,ADV,18
really,xpos,RB,18
have,upos,VERB,2
have,xpos,VBD,2
good,upos,ADJ,3
good,xpos,JJ,3
time,upos,NOUN,2
time,xpos,NN,2
hot,upos,ADJ,15
hot,xpos,JJ,15
patootie,upos,NOUN,15
patootie,xpos,NN,15
bless,upos,VERB,15
bless,xpos,VB,15
soul,upos,NOUN,15
soul,xpos,NN,15
love,upos,VERB,15
love,xpos,VBP,15
that,upos,DET,15
that,upos,PRON,1
that,xpos,DT,16
head,upos,NOUN,1
head,xpos,NN,1
swim,upos,VERB,1
swim,xpos,VB,1
from,upos,ADP,1
from,xpos,IN,1
perfume,upos,NOUN,1
perfume,xpos,NN,1
smelt,upos,VERB,1
smelt,xpos,VBD,1
hand,upos,NOUN,1
hand,xpos,NNS,1
kinda,upos,ADV,1
kinda,xpos,RB,1
fumble,upos,VERB,1
fumble,xpos,VBD,1
she,upos,PRON,3
she,xpos,PRP$,2
she,xpos,PRP,1
white,upos,ADJ,1
white,xpos,JJ,1
plastic,upos,ADJ,1
plastic,xpos,JJ,1
belt,upos,NOUN,1
belt,xpos,NN,1
id,upos,NOUN,2
id,xpos,NN,2
taste,upos,VERB,1
taste,xpos,VB,1
baby,upos,NOUN,1
baby,xpos,NN,1
pink,upos,ADJ,1
pink,xpos,JJ,1
lipstick,upos,NOUN,1
lipstick,xpos,NN,1
melt,upos,NOUN,1
melt,xpos,NN,1
shed,upos,VERB,1
shed,xpos,VB,1
whisper,upos,NOUN,1
whisper,xpos,NN,1
ear,upos,NOUN,1
ear,xpos,NN,1
tonight,upos,NOUN,1
tonight,xpos,NN,1
mine,upos,PRON,1
mine,xpos,PRP,1
get,upos,VERB,1
get,xpos,VB,1
front,upos,NOUN,1
front,xpos,NN,1
put,upos,VERB,1
put,xpos,VB,1
some,upos,DET,1
some,xpos,DT,1
hair,upos,NOUN,1
hair,xpos,NN,1
oil,upos,NOUN,1
oil,xpos,NN,1
Buddy,upos,PROPN,1
Buddy,xpos,NNP,1
Holly,upos,PROPN,1
Holly,xpos,NNP,1
sing,upos,VERB,2
sing,xpos,VBG,1
sing,xpos,VB,1
he,upos,PRON,1
he,xpos,PRP$,1
very,upos,ADV,1
very,xpos,RB,1
last,upos,ADJ,1
last,xpos,JJ,1
song,upos,NOUN,1
song,xpos,NN,1
arm,upos,NOUN,1
arm,xpos,NNS,1
girl,upos,NOUN,1
girl,xpos,NN,1
try,upos,VERB,1
try,xpos,VBP,1
along,upos,ADV,1
along,xpos,RB,1
pretty,upos,ADV,1
pretty,xpos,RB,1
woo,upos,NOUN,1
woo,xpos,NN,1
