Word,Method,Pos,Count
spend,upos,VERB,1
spend,xpos,VBG,1
my,upos,PRON,3
my,xpos,PRP$,3
day,upos,NOUN,1
day,xpos,NN,1
think,upos,VERB,1
think,xpos,VBG,1
about,upos,ADP,1
about,xpos,IN,1
you,upos,PRON,31
you,xpos,PRP$,6
you,xpos,PRP,25
girl,upos,NOUN,1
girl,xpos,NN,1
be,upos,AUX,16
be,xpos,VBG,2
be,xpos,VBZ,1
be,xpos,VBP,13
here,upos,ADV,1
here,xpos,RB,1
with,upos,ADP,11
with,xpos,IN,11
yo,upos,PRON,1
yo,xpos,PRP$,1
near,upos,ADV,1
near,xpos,RB,1
I,upos,PRON,37
I,xpos,PRP,37
can,upos,AUX,1
can,xpos,MD,1
not,upos,PART,2
not,xpos,RB,2
explain,upos,VERB,1
explain,xpos,VB,1
myself,upos,PRON,1
myself,xpos,PRP,1
why,upos,ADV,1
why,xpos,WRB,1
feel,upos,VERB,2
feel,xpos,VBP,2
like,upos,SCONJ,1
like,xpos,IN,1
do,upos,VERB,3
do,upos,AUX,3
do,xpos,VBP,4
do,xpos,VB,2
though,upos,SCONJ,1
though,xpos,IN,1
it,upos,PRON,5
it,xpos,PRP,5
hurt,upos,VERB,1
hurt,xpos,VBZ,1
so,upos,ADV,9
so,xpos,RB,9
to,upos,PART,5
to,upos,ADP,3
to,xpos,TO,5
to,xpos,IN,3
let,upos,VERB,3
let,xpos,VB,2
let,xpos,VBZ,1
know,upos,VERB,10
know,xpos,VB,10
when,upos,ADV,2
when,xpos,WRB,2
look,upos,VERB,2
look,xpos,VBP,2
in,upos,ADP,14
in,xpos,IN,14
eye,upos,NOUN,2
eye,xpos,NNS,2
and,upos,CCONJ,10
and,xpos,CC,10
how,upos,ADV,1
how,xpos,WRB,1
that,upos,SCONJ,11
that,xpos,IN,11
love,upos,NOUN,13
love,upos,VERB,3
love,xpos,NN,13
love,xpos,VBG,2
love,xpos,VBP,1
really,upos,ADV,1
really,xpos,RB,1
real,upos,ADJ,1
real,xpos,JJ,1
seem,upos,VERB,2
seem,xpos,VBZ,2
wrap,upos,VERB,2
wrap,xpos,VBN,2
up,upos,ADP,3
up,xpos,RP,3
dont,upos,AUX,5
dont,xpos,MD,5
still,upos,ADV,13
still,xpos,RB,13
sho,upos,VERB,5
sho,xpos,VBG,5
nuff,upos,PART,5
nuff,xpos,TO,5
hey,upos,INTJ,4
hey,xpos,UH,4
all,upos,DET,1
all,xpos,PDT,1
these,upos,DET,1
these,xpos,DT,1
year,upos,NOUN,2
year,xpos,NNS,2
see,upos,VERB,2
see,xpos,VBP,1
see,xpos,VB,1
honey,upos,VERB,1
honey,xpos,VB,1
but,upos,CCONJ,1
but,xpos,CC,1
yeah,upos,INTJ,6
yeah,xpos,UH,6
Said,upos,VERB,1
Said,xpos,VBN,1
what,upos,PRON,4
what,xpos,WP,4
want,upos,VERB,4
want,xpos,VBP,4
have,upos,AUX,1
have,xpos,VBP,1
try,upos,VERB,5
try,xpos,VBN,2
try,xpos,VBD,3
else,upos,ADJ,1
else,xpos,JJ,1
cant,upos,AUX,1
cant,xpos,MD,1
baby,upos,NOUN,4
baby,xpos,NN,4
cause,upos,SCONJ,1
cause,upos,VERB,1
cause,xpos,IN,1
cause,xpos,VB,1
some,upos,DET,1
some,xpos,DT,1
say,upos,VERB,2
say,xpos,VBP,1
say,xpos,VB,1
