Word,Method,Pos,Count
it,upos,PRON,8
it,xpos,PRP,8
be,upos,AUX,18
be,xpos,VBZ,4
be,xpos,VBP,1
be,xpos,VBN,1
be,xpos,VBD,11
be,xpos,VB,1
not,upos,PART,6
not,xpos,RB,6
a,upos,DET,5
a,xpos,DT,5
silly,upos,ADJ,1
silly,xpos,JJ,1
little,upos,ADJ,1
little,xpos,JJ,1
moment,upos,NOUN,1
moment,xpos,NN,1
the,upos,DET,8
the,xpos,DT,8
storm,upos,NOUN,1
storm,xpos,NN,1
before,upos,ADP,1
before,xpos,IN,1
calm,upos,ADJ,1
calm,xpos,JJ,1
this,upos,PRON,1
this,upos,DET,1
this,xpos,DT,2
deep,upos,ADJ,1
deep,xpos,JJ,1
and,upos,CCONJ,6
and,upos,PUNCT,1
and,xpos,CC,6
and,xpos,.,1
die,upos,ADJ,1
die,xpos,JJ,1
breath,upos,NOUN,1
breath,xpos,NN,1
of,upos,ADP,3
of,xpos,IN,3
love,upos,NOUN,1
love,xpos,NN,1
that,upos,PRON,3
that,xpos,WDT,1
that,xpos,DT,2
work,upos,VERB,1
work,xpos,VBG,1
on,upos,ADV,1
on,xpos,RB,1
cant,upos,AUX,1
cant,xpos,MD,1
seem,upos,VERB,1
seem,xpos,VB,1
to,upos,PART,9
to,upos,ADP,1
to,xpos,TO,9
to,xpos,IN,1
hold,upos,VERB,1
hold,xpos,VB,1
you,upos,PRON,24
you,xpos,PRP,24
like,upos,SCONJ,1
like,xpos,IN,1
I,upos,PRON,9
I,xpos,PRP,9
want,upos,VERB,1
want,xpos,VBP,1
so,upos,ADV,2
so,xpos,RB,2
can,upos,AUX,5
can,xpos,MD,5
feel,upos,VERB,2
feel,xpos,VB,1
feel,xpos,VBG,1
in,upos,ADP,4
in,xpos,IN,4
my,upos,PRON,4
my,xpos,PRP$,4
arm,upos,NOUN,1
arm,xpos,NNS,1
nobodys,upos,NOUN,1
nobodys,xpos,NNS,1
go,upos,VERB,8
go,xpos,VBG,5
go,xpos,VB,3
come,upos,VERB,1
come,xpos,VB,1
save,upos,VERB,1
save,xpos,VB,1
we,upos,PRON,7
we,xpos,PRP,7
pull,upos,VERB,1
pull,xpos,VBD,1
too,upos,ADV,3
too,xpos,RB,3
many,upos,ADJ,1
many,xpos,JJ,1
false,upos,ADJ,1
false,xpos,JJ,1
alarm,upos,NOUN,1
alarm,xpos,NNS,1
down,upos,ADV,4
down,xpos,RB,4
see,upos,VERB,3
see,xpos,VB,2
see,xpos,VBD,1
know,upos,VERB,5
know,xpos,VBP,2
know,xpos,VB,3
doomed,upos,ADJ,2
doomed,xpos,JJ,2
dear,upos,ADJ,3
dear,xpos,JJ,3
slow,upos,ADJ,3
slow,xpos,JJ,3
dance,upos,VERB,3
dance,xpos,VBG,3
burn,upos,NOUN,3
burn,xpos,NN,3
room,upos,NOUN,7
room,xpos,NN,7
one,upos,NOUN,2
one,xpos,NN,2
always,upos,ADV,1
always,xpos,RB,1
dream,upos,VERB,1
dream,xpos,VBD,1
try,upos,VERB,2
try,xpos,VBD,1
try,xpos,VBP,1
draw,upos,VERB,1
draw,xpos,VB,1
how,upos,ADV,1
how,xpos,WRB,1
dare,upos,AUX,1
dare,xpos,VBP,1
say,upos,VERB,1
say,xpos,VB,1
nothing,upos,PRON,1
nothing,xpos,NN,1
baby,upos,NOUN,1
baby,xpos,NN,1
your,upos,AUX,1
your,xpos,VBZ,1
only,upos,ADJ,1
only,xpos,JJ,1
light,upos,NOUN,1
light,xpos,NN,1
ever,upos,ADV,1
ever,xpos,RB,1
Ill,upos,ADJ,1
Ill,xpos,JJ,1
make,upos,VERB,1
make,xpos,VB,1
most,upos,ADJ,1
most,xpos,JJS,1
all,upos,DET,1
all,xpos,PDT,1
sadness,upos,NOUN,1
sadness,xpos,NN,1
will,upos,AUX,1
will,xpos,MD,1
bitch,upos,NOUN,1
bitch,xpos,NN,1
because,upos,SCONJ,1
because,xpos,IN,1
hit,upos,VERB,1
hit,xpos,VB,1
just,upos,ADV,1
just,xpos,RB,1
hurt,upos,VERB,1
hurt,xpos,VB,1
leave,upos,VERB,1
leave,xpos,VBP,1
dirty,upos,ADJ,1
dirty,xpos,JJ,1
cause,upos,SCONJ,1
cause,xpos,IN,1
understand,upos,VERB,1
understand,xpos,VB,1
cry,upos,VERB,3
cry,xpos,VB,3
about,upos,ADP,3
about,xpos,IN,3
why,upos,ADV,3
why,xpos,WRB,3
do,upos,AUX,3
do,xpos,VBP,3
burning,upos,NOUN,4
burning,xpos,NN,4
dont,upos,AUX,6
dont,xpos,MD,6
think,upos,VERB,6
think,xpos,VB,6
ought,upos,AUX,3
ought,xpos,MD,3
by,upos,ADP,3
by,xpos,IN,3
now,upos,ADV,3
now,xpos,RB,3
should,upos,AUX,3
should,xpos,MD,3
have,upos,AUX,3
have,xpos,VB,3
learn,upos,VERB,3
learn,xpos,VBN,3
somehow,upos,ADV,3
somehow,xpos,RB,3
