Word,Method,Pos,Count
haces,upos,X,1
haces,xpos,GW,1
muy,upos,X,1
muy,xpos,FW,1
mal,upos,X,1
mal,xpos,FW,1
en,upos,X,3
en,upos,PROPN,3
en,xpos,FW,3
en,xpos,NNP,3
elevar,upos,X,1
elevar,xpos,FW,1
mi,upos,X,2
mi,upos,NOUN,3
mi,xpos,FW,2
mi,xpos,NN,3
tensión,upos,X,1
tensión,xpos,ADD,1
aplastar,upos,X,1
aplastar,xpos,FW,1
ambición,upos,X,1
ambición,xpos,FW,1
tú,upos,X,10
tú,upos,NOUN,1
tú,xpos,FW,10
tú,xpos,NN,1
sigue,upos,X,1
sigue,xpos,FW,1
así,upos,X,1
así,xpos,FW,1
ya,upos,X,1
ya,upos,INTJ,1
ya,xpos,FW,1
ya,xpos,UH,1
verp,upos,NOUN,1
verp,xpos,NNS,1
Miro,upos,PROPN,1
Miro,xpos,NNP,1
el,upos,X,4
el,xpos,FW,4
reloj,upos,X,1
reloj,xpos,FW,1
es,upos,X,6
es,xpos,FW,6
mucho,upos,X,1
mucho,xpos,FW,1
más,upos,X,1
más,xpos,FW,1
tarde,upos,X,1
tarde,xpos,FW,1
que,upos,X,2
que,xpos,FW,2
ayer,upos,X,1
ayer,xpos,FW,1
te,upos,NOUN,1
te,xpos,NN,1
esperaría,upos,X,1
esperaría,xpos,FW,1
otra,upos,X,1
otra,xpos,FW,1
vez,upos,NOUN,1
vez,xpos,NN,1
y,upos,X,1
y,xpos,FW,1
no,upos,INTJ,5
no,upos,DET,2
no,xpos,UH,5
no,xpos,DT,2
lo,upos,INTJ,4
lo,upos,NOUN,1
lo,xpos,UH,4
lo,xpos,NN,1
haré,upos,INTJ,1
haré,xpos,UH,1
har,upos,NOUN,1
har,xpos,NN,1
é,upos,PUNCT,1
é,xpos,.,1
¿,upos,SYM,3
¿,upos,X,3
¿,xpos,NFP,3
¿,xpos,FW,3
donde,upos,X,3
donde,xpos,FW,3
está,upos,NOUN,3
está,xpos,NN,3
nuestro,upos,X,3
nuestro,xpos,FW,3
error,upos,NOUN,3
error,xpos,NN,3
sin,upos,NOUN,3
sin,xpos,NN,3
solución,upos,NOUN,3
solución,xpos,NN,3
fuiste,upos,X,3
fuiste,xpos,FW,3
culpable,upos,ADJ,3
culpable,xpos,JJ,3
of,upos,ADP,3
of,xpos,IN,3
fui,upos,INTJ,3
fui,xpos,UH,3
yo,upos,NOUN,3
yo,upos,PRON,1
yo,xpos,NN,3
yo,xpos,PRP$,1
ni,upos,X,6
ni,upos,NOUN,4
ni,xpos,FW,6
ni,xpos,NN,4
nadie,upos,NOUN,14
nadie,xpos,NN,14
puede,upos,X,7
puede,xpos,FW,7
cambiarme,upos,NOUN,6
cambiarme,upos,INTJ,1
cambiarme,xpos,NN,6
cambiarme,xpos,UH,1
Mil,upos,PROPN,3
Mil,xpos,NNP,3
campanas,upos,PROPN,3
campanas,xpos,NNP,3
suenan,upos,PROPN,3
suenan,xpos,NNP,3
corazón,upos,NOUN,3
corazón,xpos,NN,3
¡,upos,X,3
¡,xpos,FW,3
qué,upos,NOUN,4
qué,xpos,NN,4
difícil,upos,X,3
difícil,xpos,FW,3
pedir,upos,NOUN,3
pedir,xpos,NN,3
perdón,upos,NOUN,3
perdón,xpos,NN,3
Vete,upos,PROPN,1
Vete,xpos,NNP,1
de,upos,PROPN,1
de,xpos,NNP,1
aquí,upos,X,1
aquí,xpos,FW,1
I,upos,PRON,1
I,xpos,PRP,1
supiste,upos,NOUN,1
supiste,xpos,NN,1
entender,upos,NOUN,1
entender,xpos,NN,1
sólo,upos,NOUN,1
sólo,xpos,NN,1
pienso,upos,NOUN,1
pienso,xpos,NN,1
tu,upos,X,1
tu,xpos,FW,1
bien,upos,X,1
bien,xpos,FW,1
necesario,upos,NOUN,1
necesario,xpos,NN,1
mentir,upos,NOUN,1
mentir,xpos,NN,1
fácil,upos,X,1
fácil,xpos,FW,1
atormentarse,upos,ADJ,1
atormentarse,xpos,JJ,1
después,upos,X,1
después,xpos,FW,1
pero,upos,X,1
pero,xpos,GW,1
sobreviviré,upos,X,1
sobreviviré,upos,NOUN,1
sobreviviré,xpos,GW,1
sobreviviré,xpos,NN,1
sé,upos,NOUN,1
sé,xpos,NN,1
podré,upos,X,1
podré,xpos,FW,1
